environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,launch_count,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,5.0,0.5555555555555556,0.0,0.0,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,108.11565768213205,127.2050819405635,1.0266666666666666,0.31555555555555553,2.4875218368898078,2.087521836889808,17.033482978949635,0.0,0.25299762404800935,-1.2861990547999909,1.2861990547999909
r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,16.0,0.8421052631578947,12.0,0.631578947368421,4.0,0.21052631578947367,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,83.06236083314063,120.02598141267858,0.8757894736842106,0.24105263157894738,3.029504617638817,2.629504617638817,15.789473684210526,0.00010927183295843159,0.17391379546705382,-1.3238541117563607,1.323963383589319
r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,2.0,0.18181818181818182,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,0.0,0.0,4.0,0.36363636363636365,3.0,0.2727272727272727,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-7.2727272727272725,0.0,1.0454545454545454,0.2981818181818182,1.5653174312832663,1.1653174312832661,0.0,0.009491162692751163,0.3674516129858835,-1.016165355960972,1.0256565186537232
r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,4.0,0.36363636363636365,5.0,0.45454545454545453,0.0,0.0,4.0,0.36363636363636365,1.0,0.09090909090909091,0.0,0.0,11.0,1.0,1.0,0.09090909090909091,5.0,0.45454545454545453,5.0,0.45454545454545453,5.0,0.45454545454545453,5.0,0.45454545454545453,5.0,0.45454545454545453,7.0,0.6363636363636364,3.0,0.2727272727272727,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-8.66704389075641,-50.0,1.089090909090909,0.3090909090909091,1.84704252125902,1.4470425212590199,5.297061916693079,0.0001704045514898182,0.20986614125254854,-1.1967286712008873,1.1968990757523772
r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,5.0,0.5555555555555556,1.0,0.1111111111111111,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,108.08224264958842,127.2050819405635,1.028888888888889,0.31555555555555553,2.484228454851733,2.084228454851733,17.000549158568887,0.0,0.25297356343986593,-1.2894924368380656,1.2894924368380656
r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,16.0,0.8421052631578947,12.0,0.631578947368421,3.0,0.15789473684210525,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,83.06221587915948,120.02598141267858,0.874736842105263,0.24105263157894738,3.0299920934210207,2.629992093421021,15.789473684210526,0.00010927183295843159,0.1739065477679967,-1.3233666359741567,1.3234759078071152
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,1.0,0.09090909090909091,5.0,0.45454545454545453,0.0,0.0,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,7.326039042946902,0.0,1.0436363636363637,0.30909090909090914,1.517566607200948,1.1175666072009478,1.1268939647717744,0.013706897718776036,0.33350712185940484,-1.0639161800432904,1.0776230777620663
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,1.0,0.09090909090909091,0.0,0.0,11.0,1.0,1.0,0.09090909090909091,6.0,0.5454545454545454,6.0,0.5454545454545454,6.0,0.5454545454545454,6.0,0.5454545454545454,4.0,0.36363636363636365,7.0,0.6363636363636364,0.0,0.0,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-28.54897282628125,-100.0,1.0127272727272727,0.3109090909090909,1.9137872751240073,1.5137872751240073,3.8330050708707177,0.0013328860208406818,0.1981962091058632,-1.1299839173359,1.131316803356741
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,7.0,0.7777777777777778,7.0,0.7777777777777778,0.0,0.0,7.0,0.7777777777777778,1.0,0.1111111111111111,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,7.0,0.7777777777777778,5.0,0.5555555555555556,0.0,0.0,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,82.57538357565186,120.04150843430108,1.0555555555555556,0.3133333333333333,2.40333531892188,2.0033353189218794,14.903583762117648,0.0,0.25979782568791737,-1.3703855727679188,1.3703855727679188
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,16.0,0.8421052631578947,17.0,0.8947368421052632,0.0,0.0,16.0,0.8421052631578947,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,2.0,0.10526315789473684,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,17.0,0.8947368421052632,12.0,0.631578947368421,0.0,0.0,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,91.88292906166548,120.0842143825169,0.8926315789473683,0.24947368421052632,2.991354940288434,2.591354940288434,16.842105263157894,0.0004848948183676685,0.17944550220150368,-1.3620037891067436,1.3624886839251114
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,1.0,0.09090909090909091,5.0,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,7.326039042946902,0.0,1.0436363636363637,0.30909090909090914,1.5183584547041085,1.1183584547041086,1.1268939647717744,0.013816407436216144,0.3333171691860785,-1.0631243325401298,1.076940739976346
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,1.0,0.09090909090909091,0.0,0.0,11.0,1.0,1.0,0.09090909090909091,6.0,0.5454545454545454,6.0,0.5454545454545454,6.0,0.5454545454545454,6.0,0.5454545454545454,4.0,0.36363636363636365,7.0,0.6363636363636364,1.0,0.09090909090909091,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-28.54897282628125,-100.0,1.0109090909090908,0.3109090909090909,1.9166810289116805,1.5166810289116806,3.8330050708707177,0.0013328860208406818,0.1981973075160073,-1.1270901635482264,1.128423049569067
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,7.0,0.7777777777777778,7.0,0.7777777777777778,0.0,0.0,7.0,0.7777777777777778,1.0,0.1111111111111111,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,7.0,0.7777777777777778,5.0,0.5555555555555556,1.0,0.1111111111111111,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,82.57698885292521,120.04150843430108,1.0555555555555556,0.3133333333333333,2.4035433421156247,2.003543342115625,14.903583762117648,0.0,0.25987808955158503,-1.3701775495741737,1.3701775495741737
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,16.0,0.8421052631578947,17.0,0.8947368421052632,0.0,0.0,16.0,0.8421052631578947,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,2.0,0.10526315789473684,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,17.0,0.8947368421052632,12.0,0.631578947368421,3.0,0.15789473684210525,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,91.87656846158424,120.0842143825169,0.8915789473684209,0.248421052631579,2.99409439109454,2.59409439109454,16.842105263157894,0.0004848948183676685,0.1793906300921785,-1.3592643383006375,1.3597492331190053
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,1.0,0.09090909090909091,5.0,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,7.326039042946902,0.0,1.0436363636363637,0.30909090909090914,1.5183584547041085,1.1183584547041086,1.1268939647717744,0.013816407436216144,0.3333171691860785,-1.0631243325401298,1.076940739976346
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,1.0,0.09090909090909091,0.0,0.0,11.0,1.0,1.0,0.09090909090909091,6.0,0.5454545454545454,6.0,0.5454545454545454,6.0,0.5454545454545454,6.0,0.5454545454545454,4.0,0.36363636363636365,7.0,0.6363636363636364,1.0,0.09090909090909091,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-28.54897282628125,-100.0,1.0109090909090908,0.3109090909090909,1.9166810289116805,1.5166810289116806,3.8330050708707177,0.0013328860208406818,0.1981973075160073,-1.1270901635482264,1.128423049569067
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,7.0,0.7777777777777778,7.0,0.7777777777777778,0.0,0.0,7.0,0.7777777777777778,1.0,0.1111111111111111,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,7.0,0.7777777777777778,5.0,0.5555555555555556,0.0,0.0,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,82.57538357565186,120.04150843430108,1.0555555555555556,0.3133333333333333,2.40333531892188,2.0033353189218794,14.903583762117648,0.0,0.25979782568791737,-1.3703855727679188,1.3703855727679188
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,16.0,0.8421052631578947,17.0,0.8947368421052632,0.0,0.0,16.0,0.8421052631578947,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,2.0,0.10526315789473684,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,17.0,0.8947368421052632,12.0,0.631578947368421,4.0,0.21052631578947367,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,91.87657481637684,120.0842143825169,0.8926315789473684,0.248421052631579,2.9937978882255694,2.59379788822557,16.842105263157894,0.0004848948183676685,0.17939094783180884,-1.3595608411696083,1.3600457359879758
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,1.0,0.09090909090909091,5.0,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,7.326039042946902,0.0,1.0436363636363637,0.30909090909090914,1.5175872791518452,1.1175872791518453,1.1268939647717744,0.013706897718776036,0.33350712185940484,-1.063895508092393,1.077602405811169
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,1.0,0.09090909090909091,0.0,0.0,11.0,1.0,0.0,0.0,7.0,0.6363636363636364,7.0,0.6363636363636364,7.0,0.6363636363636364,7.0,0.6363636363636364,4.0,0.36363636363636365,7.0,0.6363636363636364,1.0,0.09090909090909091,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-34.003518280826704,-100.0,1.0127272727272727,0.3109090909090909,1.9147232703569685,1.5147232703569684,3.8330050708707177,0.0013328860208406818,0.19816572566581367,-1.1290479221029388,1.1303808081237794
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,5.0,0.5555555555555556,3.0,0.3333333333333333,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,107.8909575142275,127.2947762885415,1.0577777777777777,0.31555555555555553,2.4070841535003598,2.00708415350036,16.74262785566995,0.0,0.25630537181676616,-1.3666367381894386,1.3666367381894386
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,16.0,0.8421052631578947,17.0,0.8947368421052632,0.0,0.0,16.0,0.8421052631578947,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,2.0,0.10526315789473684,1.0,0.05263157894736842,2.0,0.10526315789473684,1.0,0.05263157894736842,17.0,0.8947368421052632,12.0,0.631578947368421,4.0,0.21052631578947367,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,91.909014546789,120.0842143825169,0.8926315789473684,0.25157894736842107,2.993106307638757,2.5931063076387573,16.842105263157894,0.0004848948183676685,0.18022346066820588,-1.3602524217564207,1.3607373165747885
