split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_134313,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v030,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,front_wall,1.145,1.3838315,1.279068538,2.127967104,1.491597979,5.508778131,1.413343838,0.1373311414,-0.2637954778,0.3608924057,0.1401571192,7.36820565,-3.125679216,-8.14990387,6.402290767,1.8152644,0.3992006359,7.277051219,3.344393907,0.5729198511,5.123222228,5.997982681,-0.8747604524,-0.3127027038,1.216426803,-1.529129507,1.092397343,0.9186781275,0.1737192152,0.7894005468,0.6638655989,0.1255349479,4.689888952,6.528927272,-1.83903832,-2.773240509,6.711704194,-26.44553703,22.41118357,11.00727344,19.61711718,7.995628266,22.41118357,0.4326159752,0.9509340249,1.081542361
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p2,aileron pulse -0.2,v001,delta_a,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.105,1.2434305,1.260038115,2.050144523,1.47798015,4.577520614,1.10233267,0.4712888027,-0.1014395685,0.3610688801,-0.393301499,0.1118682909,-1.153519482,-9.798287214,4.998344519,2.512642218,0.3965572963,5.508883401,1.922999502,0.1513140801,3.738306404,4.248845286,-0.5105388821,0.462497695,-0.127145021,0.589642716,1.081422854,1.32666607,-0.2452432162,0.8697091265,1.066940267,-0.197231141,3.456840578,3.20264864,0.2541919378,5.101125852,6.654636467,-7.814955991,23.73141883,-18.3980918,12.75852692,6.654636467,23.73141883,0.4157237017,0.8153815899,0.7010343882
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p2,aileron pulse -0.2,v002,delta_a,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.055,1.0961786,1.266777957,2.126771497,1.493288015,4.376875822,1.438690609,0.2858661082,-0.3700669133,0.203460445,-0.5326546015,4.322546162,-1.039628672,-11.65477874,4.810268186,2.807929119,0.3887151646,5.284690917,2.267610617,0.3335451307,3.543490229,4.01791296,-0.4744227313,0.6811576221,0.1408391196,0.5403185025,1.10457285,1.159742884,-0.05517003388,1.007657739,1.05798716,-0.05032942066,3.208018583,3.464485979,-0.2564673959,-1.44193172,5.100062434,-12.21725693,20.07425072,-18.69960069,17.06584333,8.546647836,20.07425072,0.6534029242,0.6077088668,0.9153873983
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p2,aileron pulse -0.2,v003,delta_a,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.025,1.0620587,1.263429315,2.094050353,1.476445022,4.292586497,0.9621579222,0.6069094399,-0.1177357807,0.628377564,-0.3394279232,5.228090993,2.953505661,-8.204714078,4.374221405,2.448902782,0.3805765867,4.617209506,2.434523317,0.3306713929,3.11079209,3.353780191,-0.2429881008,0.3548524292,0.3404729642,0.01437946499,1.095868436,1.145773629,-0.04990519377,1.03183415,1.07882326,-0.04698911065,2.838654704,2.927087956,-0.08843325168,-2.341087236,12.64801217,-17.10888713,22.32836462,-10.71816626,27.73255206,12.64801217,22.32836462,0.4482912158,0.8889431325,0.8090588712
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p4,aileron pulse -0.4,v001,delta_a,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.0933033,1.277311371,2.025121918,1.517286247,4.571334823,0.3831694291,0.4686582352,-0.1628525332,0.2035215541,0.5227622273,2.44343816,1.015861857,-3.042357823,4.920593215,1.687110698,0.3806412048,5.074125262,2.505139043,0.4857554409,3.643281844,3.796813891,-0.1535320469,-0.3380112205,0.4800171249,-0.8180283454,1.136645042,1.031530806,0.1051142361,1.039642926,0.9434992154,0.09614371067,3.205294274,3.680756668,-0.4754623938,-1.092541175,12.76315225,-18.83105693,18.85650798,10.54986693,29.70620414,12.76315225,18.85650798,0.6736243216,0.7858273255,0.5953095471
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p4,aileron pulse -0.4,v002,delta_a,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.965,1.096015,1.24685293,2.067285306,1.522042439,4.241795984,1.540801542,-0.2304485336,0.07264331483,-0.1912764536,-0.5458135079,6.808950271,-5.465541217,-13.36311306,5.053792092,2.476628543,0.3959932726,5.556644153,2.474860512,0.2319792064,3.806939162,4.309791223,-0.5028520606,0.4093432372,0.4075752064,0.001768030743,1.126049167,1.290063233,-0.1640140662,1.027403062,1.177048884,-0.1496458225,3.38079302,3.340759673,0.04003334739,-8.145323272,11.26899472,-13.6553838,15.28232926,-0.9970483754,31.64503983,11.26899472,15.28232926,0.6106397886,0.7161908727,1.313469855
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p4,aileron pulse -0.4,v003,delta_a,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.19,1.2341406,1.291042699,2.028902866,1.550054843,4.528925427,1.046315883,0.2771003994,-0.4182449673,0.1090451964,0.0359366653,5.156867752,2.38734569,-8.066074955,4.892073514,2.01505487,0.3875730435,5.300904631,2.891226262,0.3048206531,3.601030815,4.009861932,-0.4088311173,-0.01384799559,0.8623233962,-0.8761713918,1.1624818,1.24523419,-0.08275239041,0.9419362751,1.008988919,-0.06705264409,3.097709414,3.220166908,-0.1224574941,0.2721893256,23.62013758,-16.08789882,15.27281237,-3.154586956,49.88591429,23.62013758,15.9934887,0.5758291674,0.8049239485,1.003138224
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p6,aileron pulse -0.6,v001,delta_a,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.115,1.1365197,1.250029713,2.055495203,1.489305724,4.448992212,1.315377841,0.4151062719,-0.1180010507,0.9362416057,-0.07198641098,8.263107531,5.898779966,-9.58076302,4.453911515,1.905460204,0.394351867,4.738113294,2.875705559,0.3539084721,3.203881802,3.488083582,-0.2842017795,-0.1500349987,0.8202103562,-0.9702453549,1.094953857,1.135397252,-0.04044339482,0.9634270811,0.9990123814,-0.0355853003,2.926042756,3.072126144,-0.1460833878,-34.10347009,27.35298804,-7.382173787,13.86890524,11.52788734,65.80566282,27.35298804,19.36439975,0.5578654913,0.9362416057,1.542625309
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p6,aileron pulse -0.6,v002,delta_a,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.96,1.1189501,1.295769486,2.15432706,1.418840266,4.606150159,1.680132255,0.368379026,-0.574640756,0.437119192,-1.126056445,1.647864774,-1.974784432,-14.86248558,4.844095031,3.2150575,0.3903405176,5.361614491,1.487377787,0.07716054381,3.548325545,4.065845004,-0.5175194594,1.06073044,-0.6669492721,1.727679712,1.028499748,1.341679722,-0.3131799738,0.9191649818,1.199052328,-0.279887346,3.450001374,3.030413993,0.4195873809,-0.5702058009,-5.617384726,-17.14414102,25.70576281,-34.16213597,3.281324186,24.41840071,25.70576281,1.226241782,0.6585887202,1.126056445
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p6,aileron pulse -0.6,v003,delta_a,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.01,1.0210829,1.380186403,2.072093465,1.355206187,4.708766256,0.8251175658,0.5259563941,-0.3805085539,0.3576446111,0.01871532147,1.960143448,-4.618754027,-6.705684003,5.174762948,2.330765438,0.374883445,5.349369049,2.278813971,0.3789576452,3.794576545,3.969182646,-0.1746061013,0.2586719737,0.2067205065,0.05195146719,0.9803227425,0.9762485423,0.004074200213,0.9600814414,0.9560913636,0.003990077802,3.870742135,4.065750139,-0.1950080041,2.278765019,9.779848339,-15.4979886,19.39930323,-10.92374205,30.29712559,9.779848339,19.39930323,0.4790003731,0.9295167978,0.8432775408
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v001,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.68,1.1377392,1.281360281,2.079765889,1.408871924,4.652285354,0.7471145917,-0.2802615486,0.2062480551,-0.1639487099,0.007513105647,11.52858145,-8.177406595,-5.079023264,5.534608106,1.47394316,0.3859683022,6.708476615,2.427911203,-0.7133449773,4.253247825,5.427116334,-1.173868509,-0.6058227298,0.3481453138,-0.9539680435,1.022903622,2.122216901,-1.09931328,0.8990668704,1.865292944,-0.9662260733,4.158014239,2.557286359,1.60072788,-21.65276219,-12.87828282,-8.856859365,-15.98165723,16.27187392,2.308232042,26.18526915,15.98165723,1.484617215,0.4445072988,1.652268474
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v002,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.72,0.9979966,1.267514907,2.003552259,1.39363626,4.707667842,0.7041620975,0.08776614585,-0.6042453874,-0.008173103036,0.684182765,5.616227326,-8.191894803,-4.559671853,5.018837354,1.689214585,0.3971911665,5.921036217,2.234506875,-0.2200771135,3.751322448,4.65352131,-0.9021988627,-0.3143376747,0.2309546158,-0.5452922905,0.9964450932,1.613713373,-0.61726828,0.9984453787,1.616952776,-0.6185073977,3.764705625,2.883734737,0.8809708879,20.75135199,-18.18610201,-0.78430032,-13.38424347,3.274628802,5.842054428,24.39308311,13.38424347,1.432161621,0.401925571,1.179614187
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v003,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.76,1.1027248,1.260534213,2.06557819,1.419536796,4.530688136,0.9638840531,0.0415511435,-0.4155709941,-0.1248510974,-0.2319378758,7.476448243,-7.034730506,-8.234529841,5.072655123,2.092988268,0.3965414455,6.2441433,2.042471657,-0.3306828755,3.81212091,4.983609088,-1.171488177,0.02741007804,-0.02310653302,0.05051661106,1.022995351,1.750219672,-0.727224321,0.9276977819,1.58717721,-0.6594794286,3.726430337,2.847419194,0.879011143,-7.585828075,-15.79920886,-8.674192333,-6.025393638,-7.634521512,5.50422502,24.3616235,8.730689366,1.210423963,0.7825625176,1.356567796
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v001,delta_a,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.72,1.1146208,1.260338134,2.118921804,1.500485078,4.314980612,1.178018914,-0.4041549407,0.1077093282,-0.5043266812,-0.002151201885,7.532277625,-7.137343657,-8.61635203,5.390146734,1.82748633,0.3979742486,6.30005935,2.238348915,-0.8739759188,4.1298086,5.039721216,-0.9099126164,-0.2914354734,0.1194271118,-0.4108625853,1.10251083,2.374460997,-1.271950167,0.9891353452,2.130285921,-1.141150576,3.745821345,2.122469572,1.623351773,-16.09004995,-19.99850545,-3.065071721,-22.03169047,8.810826209,0.6575124304,38.54060933,22.03169047,1.710248022,0.6807760896,2.119283975
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v002,delta_a,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.8,1.123993,1.283713037,2.13084145,1.533098667,4.164405139,1.425206459,-0.3463275067,-0.4249407748,-0.3191145955,0.001485851708,7.703007051,-7.203508417,-13.6426613,5.335765052,2.231524361,0.3817330365,5.988182416,2.089364876,-0.2256086365,4.052052015,4.704469379,-0.6524173644,0.100682911,-0.04147657469,0.1421594857,1.15136563,1.758707303,-0.607341673,1.024353025,1.564695957,-0.5403429319,3.519344254,2.674958687,0.8443855667,-5.417478905,-3.828119516,-9.727965707,13.84989154,-4.918812905,20.66191909,20.03610435,13.84989154,1.297918237,0.3819923681,1.401429025
heldout,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v003,delta_a,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.955,1.0238497,1.282889603,2.032736483,1.439281563,4.242092463,0.5095745173,0.706563683,-0.1804426598,0.6401445773,0.2471198258,4.151610199,3.535143645,-4.32373938,4.263955992,1.886991948,0.3945716722,4.494653972,2.304919157,0.2630455328,2.981066388,3.211764368,-0.2306979802,-0.1457445348,0.2721826741,-0.4179272089,1.044709891,1.17623603,-0.1315261394,1.02037427,1.148836621,-0.1284623509,2.853487284,2.730544114,0.12294317,1.757524408,18.29107281,-12.08168682,15.16830143,-3.336042186,56.21991961,18.29107281,16.49243608,0.678217118,0.9584661893,1.527245655
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v001,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.99,1.040344,1.251154794,2.119762939,1.390103911,4.460263545,1.115830124,0.475682487,-0.05757539988,0.444482123,-0.05666939343,2.684820192,-1.913091449,-10.00461102,4.82056062,2.350370329,0.3997456277,5.019098491,2.64025735,0.3172357885,3.569405827,3.767943697,-0.1985378708,0.2306073899,0.5204944116,-0.2898870217,0.9903582838,1.072868123,-0.08250983921,0.9519527039,1.031262854,-0.0793101505,3.604156077,3.512028754,0.09212732256,0.6603583241,16.60411933,-18.08622215,16.86723655,-2.253611022,23.26657453,16.60411933,16.86723655,0.3834971851,0.8411569232,0.7389704163
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v002,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.16,1.217163,1.273319333,2.089081424,1.351418229,5.144527878,1.038242813,0.5031453175,-0.1831831691,0.7514028793,-0.1252446556,5.20783598,-4.583659924,-8.3400345,5.497763337,1.968941699,0.393150229,6.150069472,2.958143544,0.3121662039,4.224444004,4.876750139,-0.6523061344,-0.1201397254,0.8690621202,-0.9892018456,0.9582680001,1.039252025,-0.08098402507,0.7872963605,0.8538314303,-0.06653506973,4.408416022,4.692557744,-0.2841417227,-0.9079017377,21.20528474,-10.69200308,16.85117371,15.45418483,30.30248589,21.20528474,17.2137283,0.845068852,0.943281343,0.7811388885
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v003,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.93,1.0876606,1.245241741,2.077071653,1.415582617,4.286402143,1.136234735,0.3720841987,-0.1743366289,0.4792609337,-0.1337425761,6.446036568,-1.926538241,-9.804200011,4.604303445,2.223720965,0.3996592601,5.083841874,2.78855785,0.1608019853,3.359061704,3.838600133,-0.4795384289,0.1466493121,0.7114861968,-0.5648368846,1.015923357,1.254780632,-0.2388572748,0.9340444596,1.153650902,-0.2196064423,3.306412516,3.059180254,0.2472322618,6.947754132,17.52618423,-8.988099574,14.17937398,2.14848333,28.84758691,17.52618423,14.18647893,0.3759020476,0.7236218968,0.7818068654
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v001,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.085,1.1514512,1.268929526,2.063457667,1.522638742,4.301858781,1.222529976,0.5243460047,-0.7178329626,0.5985475916,-0.5241380356,1.78438172,3.223628629,-10.7857118,4.543426591,2.836559546,0.3935763329,4.772488917,2.108587416,0.2570161669,3.274497065,3.503559391,-0.2290623263,0.7731018794,0.0451297492,0.7279721302,1.129062409,1.265622575,-0.1365601661,0.980556023,1.099154333,-0.1185983097,2.900191378,2.76824976,0.1319416176,14.55885292,-2.076262856,-16.94414978,25.38294552,-14.43060968,-7.558984782,9.771485709,25.38294552,0.860727652,0.7771908542,0.5241380356
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v002,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.14,1.1909723,1.2491222,2.10404767,1.53784144,4.591073267,1.192474987,-0.0574228138,0.05016194552,0.005131781228,-0.1460183675,6.132714535,-1.860690236,-9.329320707,5.219928278,2.232753819,0.3927079256,5.67472919,3.095506753,0.3115868584,3.970806079,4.42560699,-0.4548009114,0.1287061495,0.991459083,-0.8627529335,1.145133515,1.226254582,-0.08112106715,0.9615114598,1.029624771,-0.06811331141,3.467548568,3.609044203,-0.1414956354,2.965924784,22.1378653,-15.99351189,13.41935105,10.37693442,33.47951525,22.1378653,14.34794863,0.6857628113,0.8566763824,0.8913840829
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v003,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.01,1.0878596,1.421176647,2.113798076,1.432423754,4.584603427,1.05582006,0.5892528005,0.1584929173,0.4620776739,0.1388116489,4.960994079,0.629134285,-9.283143731,4.781799027,1.961729906,0.3979715735,5.151873444,3.128979038,0.239655954,3.36062238,3.730696797,-0.3700744171,-0.1520681704,1.015180962,-1.167249132,1.034452181,1.1927678,-0.1583156195,0.9509059633,1.096435423,-0.1455294594,3.248697661,3.127764512,0.1209331486,-17.21395577,27.11575384,-9.381917372,13.18586247,27.21380641,36.85632982,27.11575384,15.73707176,0.5686699443,0.9152727054,0.992678657
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v001,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.1436627,1.257782072,2.044917428,1.417153557,4.726652258,0.2079498677,0.3843075355,-0.2815418487,-0.01287582612,0.6013922429,-2.392997974,-5.861184648,0.1957013526,5.122784135,2.095982455,0.3896804604,5.86921957,2.480142062,0.1898409037,3.865002063,4.611437497,-0.7464354347,0.05106502701,0.4352246337,-0.3841596067,1.027473096,1.227312653,-0.1998395566,0.8984057066,1.073142154,-0.1747364469,3.761657679,3.757345357,0.004312322669,6.124630693,1.914782638,-11.49912969,18.38512167,-0.6075353962,-3.765872067,8.958976305,18.38512167,0.6889182503,0.6765905586,0.6013922429
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v002,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.975,1.0847106,1.246152961,2.08379836,1.448500939,4.58139626,0.8346120284,0.241931553,0.06319554106,0.08965113287,0.04139656684,8.170632885,-3.435256526,-6.986304048,4.912439085,1.931252107,0.3986833344,5.389753888,3.07132082,0.2145633226,3.666286125,4.143600927,-0.4773148027,-0.1525462528,0.9875224598,-1.140068713,1.049817605,1.233937617,-0.1841200118,0.9678319775,1.137573116,-0.1697411381,3.492307718,3.358031128,0.13427659,-3.955369734,22.96566861,-7.248526821,12.70886112,16.56943823,26.99040225,23.84383535,13.29732895,0.8245857375,0.8729544362,0.8315623
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v003,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.095,1.1230947,1.259384302,2.065421252,1.458928694,4.80165624,1.092224779,0.1489190604,-0.2792933024,0.3358717572,0.2409051786,4.56069116,-2.825620737,-8.746350429,5.379668088,2.068557841,0.3919340298,5.728054212,3.010249012,0.348127705,4.120283786,4.46866991,-0.3483861239,0.003136588385,0.94482776,-0.9416911716,1.066994664,1.110800989,-0.04380632474,0.9500487036,0.9890537178,-0.03900501422,3.861578624,4.022925759,-0.1613471347,7.949784168,20.80820666,-15.30188543,14.72303896,12.05071856,22.30225944,22.82919157,14.88973109,0.944918211,0.7103864867,0.8563873609
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v001,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.005,1.0426795,1.263737079,2.055357377,1.424376048,4.577293334,1.331179623,0.1122670122,-0.6910881424,0.3083334458,-0.4796703046,6.319049366,-4.256759506,-11.43153552,5.019190784,2.819541141,0.3914410397,5.34378542,2.583505483,0.3411380137,3.755453704,4.080048341,-0.3245946365,0.764183764,0.5281481061,0.2360356579,1.032935009,1.083238035,-0.05030302596,0.9906543753,1.038898372,-0.04824399632,3.635711514,3.766529803,-0.1308182886,-0.5019877923,14.83386282,-7.600851008,18.16327011,-7.142466255,7.980908979,15.19501236,18.16327011,0.9287019031,0.827937913,0.6017692663
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v002,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.995,1.0635756,1.261382273,2.135000405,1.490660305,4.408955537,0.5993733989,0.5164772336,-0.09080481776,0.4152962619,0.01289429554,7.257019274,3.699959537,-6.157055769,4.540798358,2.124149357,0.3923501869,4.749162197,2.974737617,0.2384179216,3.279416086,3.487779924,-0.2083638384,-0.01085104783,0.8397372127,-0.8505882606,1.098310119,1.252242384,-0.1539322653,1.032658251,1.177389162,-0.1447309108,2.985874418,2.7852275,0.2006469178,-0.2409353226,19.52268859,-12.00849234,19.03442211,13.747848,16.81028198,23.73476164,19.30515076,0.7637926323,0.7655851128,0.7296139808
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v003,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.03,1.0809069,1.258204233,2.096279706,1.373876688,4.59976569,1.351232338,0.5273199022,-0.1261764065,0.7836577631,-0.4377141206,4.001264227,1.616735249,-10.48548265,4.629272109,2.668992006,0.399066822,4.972561776,2.741405768,0.295551829,3.371067876,3.714357544,-0.3432896677,0.5727123,0.6451260621,-0.07241376206,0.9748098662,1.078324859,-0.103514993,0.9018444292,0.9976112274,-0.09576679823,3.45817989,3.444562659,0.01361723166,-2.499271595,8.142415289,-9.037383572,24.04886314,-0.5624295092,2.633917369,11.04293509,24.04886314,0.7242424965,0.9270262877,0.5014317606
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v001,delta_a,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.99,1.0717857,1.260807531,2.067468099,1.413049177,4.654994252,1.828387684,-0.09973981514,-0.5223951126,0.02500278174,-0.9664920102,7.221259369,-5.963776497,-13.79473164,4.918041164,3.288423427,0.3872603157,5.696634949,2.637866302,0.2942817657,3.657233633,4.435827418,-0.778593785,1.220955328,0.5703982037,0.6505571245,1.025788862,1.118767412,-0.09297855002,0.9570839224,1.043834987,-0.08675106415,3.565288891,3.964923693,-0.3996348024,-2.796308484,6.442792535,-2.246808301,19.80153622,-21.62595753,-2.918154381,8.065732456,19.80153622,0.9335612515,0.758093694,0.9664920102
