session_label,source_session_root,calibration_profile_id,calibration_profile_hash,vicon_calibration_source,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,termination_reason,termination_group,launch_speed_m_s,duration_s,x0_m,y0_m,z0_m,launch_x_offset_m,launch_y_offset_m,launch_z_offset_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,speed0_m_s,horizontal_speed0_m_s,flight_path_angle_proxy0_deg,sideslip_proxy0_deg,vicon_offset_x_m,vicon_offset_y_m,vicon_offset_z_m,x_end_m,y_end_m,z_end_m,dx_m,dy_m,dz_m,altitude_loss_m,horizontal_distance_m,glide_ratio_x_over_altloss,glide_ratio_horizontal_over_altloss,sink_rate_m_s,mean_speed_m_s,mean_forward_speed_m_s,max_abs_phi_deg,max_abs_theta_deg,max_abs_psi_deg,max_abs_p_rad_s,max_abs_q_rad_s,max_abs_r_rad_s,mean_rate_confidence,min_rate_confidence,spike_downweighted_fraction,body_rate_limited_fraction,sample_count
20260603_134313,04_Flight_Test/05_Results/cal/n30/20260603_134313,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v030,neutral,0,0,0,exit_gate_floor,floor,5.683325213,1.3838315,1.279068538,2.127967104,1.491597979,-0.0209314616,0.127967104,-0.05840202136,5.508778131,1.413343838,0.1373311414,-0.2637954778,0.3608924057,0.1401571192,7.36820565,-3.125679216,-8.14990387,5.688852006,5.68719415,-1.383277194,14.38955906,4.152039683,2.461843554,0.03420135379,6.402290767,1.8152644,0.3992006359,5.123222228,-0.3127027038,-1.092397343,1.092397343,5.13275647,4.689888952,4.698616766,0.7894005468,3.989916494,3.691765695,9.606115938,26.44553703,11.79470991,0.7086048479,1.523342465,0.4080005394,0.9479357798,0.5,0.004587155963,0,218
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p2,aileron pulse -0.2,v001,delta_a,-0.2,0.25,0.4,exit_gate_floor,floor,4.733015503,1.2434305,1.260038115,2.050144523,1.47798015,-0.03996188456,0.05014452306,-0.07201984962,4.577520614,1.10233267,0.4712888027,-0.1014395685,0.3610688801,-0.393301499,0.1118682909,-1.153519482,-9.798287214,4.731907165,4.708378945,-5.716025815,13.53984299,4.152039683,2.461843554,0.03420135379,4.998344519,2.512642218,0.3965572963,3.738306404,0.462497695,-1.081422854,1.081422854,3.766807519,3.456840578,3.483195778,0.8697091265,3.327392056,2.774996129,11.49336414,21.08753852,18.3980918,1.088148332,1.388945744,0.393301499,0.95,0.95,0,0,192
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p2,aileron pulse -0.2,v002,delta_a,-0.2,0.25,0.4,exit_gate_floor,floor,4.619942524,1.0961786,1.266777957,2.126771497,1.493288015,-0.0332220431,0.1267714973,-0.05671198546,4.376875822,1.438690609,0.2858661082,-0.3700669133,0.203460445,-0.5326546015,4.322546162,-1.039628672,-11.65477874,4.616123055,4.60726303,-3.550470471,18.19583042,4.152039683,2.461843554,0.03420135379,4.810268186,2.807929119,0.3887151646,3.543490229,0.6811576221,-1.10457285,1.10457285,3.608365102,3.208018583,3.266751579,1.007657739,3.568741221,2.878740873,12.87403238,19.17695748,18.69960069,0.8896749352,1.366501674,0.6842514236,0.95,0.95,0,0,176
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p2,aileron pulse -0.2,v003,delta_a,-0.2,0.25,0.4,exit_gate_floor,floor,4.442219518,1.0620587,1.263429315,2.094050353,1.476445022,-0.03657068469,0.09405035303,-0.07355497774,4.292586497,0.9621579222,0.6069094399,-0.1177357807,0.628377564,-0.3394279232,5.228090993,2.953505661,-8.204714078,4.440764097,4.399096123,-7.855071499,12.6336983,4.152039683,2.461843554,0.03420135379,4.374221405,2.448902782,0.3805765867,3.11079209,0.3548524292,-1.095868436,1.095868436,3.130965933,2.838654704,2.857063705,1.03183415,3.28640525,2.746820761,15.02571219,21.1294161,10.71816626,1.033937711,1.470175205,0.7226583611,0.95,0.95,0,0,166
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p4,aileron pulse -0.4,v001,delta_a,-0.4,0.25,0.4,exit_gate_floor,floor,4.616724406,1.0933033,1.277311371,2.025121918,1.517286247,-0.0226886287,0.02512191805,-0.03271375339,4.571334823,0.3831694291,0.4686582352,-0.1628525332,0.2035215541,0.5227622273,2.44343816,1.015861857,-3.042357823,4.611242936,4.587365352,-5.833260878,4.791334011,4.152039683,2.461843554,0.03420135379,4.920593215,1.687110698,0.3806412048,3.643281844,-0.3380112205,-1.136645042,1.136645042,3.65892801,3.205294274,3.219059491,1.039642926,3.62602467,3.220991835,17.27334349,18.83105693,10.54986693,1.417974985,1.431699117,0.711911278,0.95,0.95,0,0,173
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p4,aileron pulse -0.4,v002,delta_a,-0.4,0.25,0.4,exit_gate_floor,floor,4.50644459,1.096015,1.24685293,2.067285306,1.522042439,-0.05314707032,0.06728530598,-0.02795756092,4.241795984,1.540801542,-0.2304485336,0.07264331483,-0.1912764536,-0.5458135079,6.808950271,-5.465541217,-13.36311306,4.518850416,4.512970481,2.92318998,19.96318431,4.152039683,2.461843554,0.03420135379,5.053792092,2.476628543,0.3959932726,3.806939162,0.4093432372,-1.126049167,1.126049167,3.828883345,3.38079302,3.400280786,1.027403062,3.736820577,3.316583846,10.61676818,19.12169227,14.91938528,0.6841985837,1.864678896,0.5723555733,0.95,0.95,0,0,181
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p4,aileron pulse -0.4,v003,delta_a,-0.4,0.25,0.4,exit_gate_floor,floor,4.658603274,1.2341406,1.291042699,2.028902866,1.550054843,-0.008957301395,0.02890286579,5.484319331e-05,4.528925427,1.046315883,0.2771003994,-0.4182449673,0.1090451964,0.0359366653,5.156867752,2.38734569,-8.066074955,4.656471527,4.648219277,-3.411610893,13.00878039,4.152039683,2.461843554,0.03420135379,4.892073514,2.01505487,0.3875730435,3.601030815,-0.01384799559,-1.1624818,1.1624818,3.601057442,3.097709414,3.097732319,0.9419362751,3.166241074,2.676761662,8.902981658,22.81921617,8.066074955,0.9672815682,1.320996767,0.3231832122,0.95,0.95,0,0,161
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p6,aileron pulse -0.6,v001,delta_a,-0.6,0.25,0.4,exit_gate_floor,floor,4.663914891,1.1365197,1.250029713,2.055495203,1.489305724,-0.04997028735,0.05549520293,-0.06069427577,4.448992212,1.315377841,0.4151062719,-0.1180010507,0.9362416057,-0.07198641098,8.263107531,5.898779966,-9.58076302,4.657903368,4.63936963,-5.112908327,16.4707082,4.152039683,2.461843554,0.03420135379,4.453911515,1.905460204,0.394351867,3.203881802,-0.1500349987,-1.094953857,1.094953857,3.207392882,2.926042756,2.929249357,0.9634270811,3.215480599,2.559715367,35.58539427,24.00114323,12.88346905,2.122300917,1.196897293,0.8178443518,0.95,0.95,0,0,180
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p6,aileron pulse -0.6,v002,delta_a,-0.6,0.25,0.4,exit_gate_floor,floor,4.918019574,1.1189501,1.295769486,2.15432706,1.418840266,-0.004230513875,0.1543270595,-0.1311597341,4.606150159,1.680132255,0.368379026,-0.574640756,0.437119192,-1.126056445,1.647864774,-1.974784432,-14.86248558,4.916824869,4.903005576,-4.296748491,20.03986914,4.152039683,2.461843554,0.03420135379,4.844095031,3.2150575,0.3903405176,3.548325545,1.06073044,-1.028499748,1.028499748,3.703479883,3.450001374,3.600856382,0.9191649818,3.628575387,2.468720342,17.00883067,25.79026986,34.16213597,1.081358075,1.617725491,1.126056445,0.95,0.95,0,0,179
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p6,aileron pulse -0.6,v003,delta_a,-0.6,0.25,0.4,exit_gate_floor,floor,4.809648175,1.0210829,1.380186403,2.072093465,1.355206187,0.08018640328,0.07209346468,-0.1947938125,4.708766256,0.8251175658,0.5259563941,-0.3805085539,0.3576446111,0.01871532147,1.960143448,-4.618754027,-6.705684003,4.809358459,4.780512384,-6.278483063,9.939036819,4.152039683,2.461843554,0.03420135379,5.174762948,2.330765438,0.374883445,3.794576545,0.2586719737,-0.9803227425,0.9803227425,3.803383013,3.870742135,3.879725368,0.9600814414,3.945824915,3.689900597,6.250566232,15.4979886,10.92374205,0.6144726847,1.293412251,0.3045049725,0.95,0.95,0,0,75
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p8,aileron pulse -0.8,v001,delta_a,-0.8,0.25,0.4,exit_gate_floor,floor,4.718184994,1.1377392,1.281360281,2.079765889,1.408871924,-0.01863971932,0.07976588941,-0.1411280759,4.652285354,0.7471145917,-0.2802615486,0.2062480551,-0.1639487099,0.007513105647,11.52858145,-8.177406595,-5.079023264,4.720220944,4.71189338,3.403919855,9.123283665,4.152039683,2.461843554,0.03420135379,5.534608106,1.47394316,0.3859683022,4.253247825,-0.6058227298,-1.022903622,1.022903622,4.296177166,4.158014239,4.199982358,0.8990668704,3.975601677,3.591285461,21.65276219,14.32619606,16.27187392,1.738527647,1.34631404,0.7152133728,0.95,0.95,0,0,186
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p8,aileron pulse -0.8,v002,delta_a,-0.8,0.25,0.4,exit_gate_floor,floor,4.754758844,0.9979966,1.267514907,2.003552259,1.39363626,-0.03248509324,0.00355225937,-0.1563637404,4.707667842,0.7041620975,0.08776614585,-0.6042453874,-0.008173103036,0.684182765,5.616227326,-8.191894803,-4.559671853,4.760849049,4.760039997,-1.056306252,8.507100202,4.152039683,2.461843554,0.03420135379,5.018837354,1.689214585,0.3971911665,3.751322448,-0.3143376747,-0.9964450932,0.9964450932,3.76446919,3.764705625,3.777899269,0.9984453787,4.023844148,3.660873909,32.28949429,15.05426671,5.59604042,1.781802731,1.444322326,0.9522039668,0.95,0.95,0,0,161
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg0p8,aileron pulse -0.8,v003,delta_a,-0.8,0.25,0.4,exit_gate_floor,floor,4.628253867,1.1027248,1.260534213,2.06557819,1.419536796,-0.03946578736,0.0655781904,-0.1304632035,4.530688136,0.9638840531,0.0415511435,-0.4155709941,-0.1248510974,-0.2319378758,7.476448243,-7.034730506,-8.234529841,4.632270928,4.632084569,-0.5139459932,12.01036356,4.152039683,2.461843554,0.03420135379,5.072655123,2.092988268,0.3965414455,3.81212091,0.02741007804,-1.022995351,1.022995351,3.812219452,3.726430337,3.726526663,0.9276977819,3.673401097,3.358712808,7.585828075,16.85511729,8.958870003,0.8973869176,1.414059101,0.4354638916,0.95,0.95,0,0,177
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg1p0,aileron pulse -1.0,v001,delta_a,-1,0.25,0.4,exit_gate_floor,floor,4.487419986,1.1146208,1.260338134,2.118921804,1.500485078,-0.039661866,0.1189218035,-0.0495149216,4.314980612,1.178018914,-0.4041549407,0.1077093282,-0.5043266812,-0.002151201885,7.532277625,-7.137343657,-8.61635203,4.491116505,4.472894616,5.163023682,15.27002293,4.152039683,2.461843554,0.03420135379,5.390146734,1.82748633,0.3979742486,4.1298086,-0.2914354734,-1.10251083,1.10251083,4.140078949,3.745821345,3.755136763,0.9891353452,3.934622609,3.624734622,16.09004995,11.27611366,8.810826209,1.979315266,1.245106951,0.6681247666,0.95,0.95,0,0,183
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg1p0,aileron pulse -1.0,v002,delta_a,-1,0.25,0.4,exit_gate_floor,floor,4.41386737,1.123993,1.283713037,2.13084145,1.533098667,-0.01628696287,0.1308414505,-0.01690133328,4.164405139,1.425206459,-0.3463275067,-0.4249407748,-0.3191145955,0.001485851708,7.703007051,-7.203508417,-13.6426613,4.415136052,4.401531962,4.498957638,18.89275725,4.152039683,2.461843554,0.03420135379,5.335765052,2.231524361,0.3817330365,4.052052015,0.100682911,-1.15136563,1.15136563,4.053302676,3.519344254,3.520430495,1.024353025,3.818135742,3.540927677,9.606766318,12.66100913,13.6426613,1.255017359,1.258555271,0.5129002072,0.95,0.95,0,0,182
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_neg1p0,aileron pulse -1.0,v003,delta_a,-1,0.25,0.4,exit_gate_floor,floor,4.334183648,1.0238497,1.282889603,2.032736483,1.439281563,-0.01711039664,0.03273648267,-0.1107184371,4.242092463,0.5095745173,0.706563683,-0.1804426598,0.6401445773,0.2471198258,4.151610199,3.535143645,-4.32373938,4.33061738,4.272588753,-9.390095602,6.849742545,4.152039683,2.461843554,0.03420135379,4.263955992,1.886991948,0.3945716722,2.981066388,-0.1457445348,-1.044709891,1.044709891,2.984626992,2.853487284,2.856895506,1.02037427,3.234444809,2.771423793,12.99389679,19.42057448,4.32373938,1.419876108,1.347909752,0.2941262417,0.95,0.95,0,0,160
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p2,aileron pulse +0.2,v001,delta_a,0.2,0.25,0.4,exit_gate_floor,floor,4.625961339,1.040344,1.251154794,2.119762939,1.390103911,-0.04884520617,0.1197629388,-0.1598960885,4.460263545,1.115830124,0.475682487,-0.05757539988,0.444482123,-0.05666939343,2.684820192,-1.913091449,-10.00461102,4.622261523,4.597719843,-5.906835237,14.04548288,4.152039683,2.461843554,0.03420135379,4.82056062,2.350370329,0.3997456277,3.569405827,0.2306073899,-0.9903582838,0.9903582838,3.576847456,3.604156077,3.611670155,0.9519527039,3.678625203,3.396782197,4.231698236,18.08622215,10.00461102,0.423193069,1.43101442,0.2996498164,0.95,0.95,0,0,165
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p2,aileron pulse +0.2,v002,delta_a,0.2,0.25,0.4,exit_gate_floor,floor,5.275621608,1.217163,1.273319333,2.089081424,1.351418229,-0.02668066696,0.08908142424,-0.1985817709,5.144527878,1.038242813,0.5031453175,-0.1831831691,0.7514028793,-0.1252446556,5.20783598,-4.583659924,-8.3400345,5.272311679,5.248248777,-5.476163482,11.40988877,4.152039683,2.461843554,0.03420135379,5.497763337,1.968941699,0.393150229,4.224444004,-0.1201397254,-0.9582680001,0.9582680001,4.226151997,4.408416022,4.410198396,0.7872963605,3.665862848,3.300333667,17.377024,20.85377966,15.45418483,1.802858816,1.529308486,0.6455863247,0.95,0.95,0,0,189
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p2,aileron pulse +0.2,v003,delta_a,0.2,0.25,0.4,exit_gate_floor,floor,4.453412,1.0876606,1.245241741,2.077071653,1.415582617,-0.05475825864,0.07707165335,-0.1344173825,4.286402143,1.136234735,0.3720841987,-0.1743366289,0.4792609337,-0.1337425761,6.446036568,-1.926538241,-9.804200011,4.450024647,4.434441645,-4.796327088,14.84645061,4.152039683,2.461843554,0.03420135379,4.604303445,2.223720965,0.3996592601,3.359061704,0.1466493121,-1.015923357,1.015923357,3.362261374,3.306412516,3.309562035,0.9340444596,3.346731435,2.930570666,6.947754132,18.22088201,9.804200011,0.6605808447,1.323232537,0.3523716886,0.95,0.95,0,0,175
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p4,aileron pulse +0.4,v001,delta_a,0.4,0.25,0.4,exit_gate_floor,floor,4.500775837,1.1514512,1.268929526,2.063457667,1.522638742,-0.03107047422,0.06345766684,-0.02736125767,4.301858781,1.222529976,0.5243460047,-0.7178329626,0.5985475916,-0.5241380356,1.78438172,3.223628629,-10.7857118,4.502833247,4.472199517,-6.687151528,15.86443143,4.152039683,2.461843554,0.03420135379,4.543426591,2.836559546,0.3935763329,3.274497065,0.7731018794,-1.129062409,1.129062409,3.364523375,2.900191378,2.979926838,0.980556023,3.277811614,2.535753662,16.46386764,23.79238889,14.58591529,1.804470324,1.413541962,0.5437842086,0.95,0.95,0,0,179
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p4,aileron pulse +0.4,v002,delta_a,0.4,0.25,0.4,exit_gate_floor,floor,4.744380665,1.1909723,1.2491222,2.10404767,1.53784144,-0.05087780019,0.1040476699,-0.01215855975,4.591073267,1.192474987,-0.0574228138,0.05016194552,0.005131781228,-0.1460183675,6.132714535,-1.860690236,-9.329320707,4.743758818,4.743411256,0.6935776795,14.56014029,4.152039683,2.461843554,0.03420135379,5.219928278,2.232753819,0.3927079256,3.970806079,0.1287061495,-1.145133515,1.145133515,3.972891414,3.467548568,3.469369609,0.9615114598,3.589453084,3.210092385,17.78740644,20.03694322,10.84475896,2.081130738,1.256740294,0.7563795399,0.95,0.95,0,0,178
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p4,aileron pulse +0.4,v003,delta_a,0.4,0.25,0.4,exit_gate_floor,floor,4.747961759,1.0878596,1.421176647,2.113798076,1.432423754,0.121176647,0.1137980761,-0.1175762457,4.584603427,1.05582006,0.5892528005,0.1584929173,0.4620776739,0.1388116489,4.960994079,0.629134285,-9.283143731,4.741367255,4.704608866,-7.139125967,12.96892112,4.152039683,2.461843554,0.03420135379,4.781799027,1.961729906,0.3979715735,3.36062238,-0.1520681704,-1.034452181,1.034452181,3.364061163,3.248697661,3.252021916,0.9509059633,3.405844459,2.863263274,23.51965942,20.90520418,27.21380641,1.917867682,1.524040415,0.9110759931,0.95,0.95,0,0,181
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p6,aileron pulse +0.6,v001,delta_a,0.6,0.25,0.4,exit_gate_floor,floor,4.742159292,1.1436627,1.257782072,2.044917428,1.417153557,-0.04221792771,0.04491742792,-0.1328464435,4.726652258,0.2079498677,0.3843075355,-0.2815418487,-0.01287582612,0.6013922429,-2.392997974,-5.861184648,0.1957013526,4.746807032,4.731224442,-4.643821811,2.519113064,4.152039683,2.461843554,0.03420135379,5.122784135,2.095982455,0.3896804604,3.865002063,0.05106502701,-1.027473096,1.027473096,3.865339388,3.761657679,3.761985985,0.8984057066,3.585259863,3.292670801,9.087375222,18.30876461,3.79777439,0.5290449041,1.485948452,0.6387949863,0.95,0.95,0,0,182
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p6,aileron pulse +0.6,v002,delta_a,0.6,0.25,0.4,exit_gate_floor,floor,4.663937914,1.0847106,1.246152961,2.08379836,1.448500939,-0.05384703932,0.08379835976,-0.1014990606,4.58139626,0.8346120284,0.241931553,0.06319554106,0.08965113287,0.04139656684,8.170632885,-3.435256526,-6.986304048,4.663078361,4.656798141,-2.973976018,10.32458876,4.152039683,2.461843554,0.03420135379,4.912439085,1.931252107,0.3986833344,3.666286125,-0.1525462528,-1.049817605,1.049817605,3.669458313,3.492307718,3.495329374,0.9678319775,3.627363364,3.238945243,21.2717191,17.66958958,16.84874031,2.154266502,1.286745391,0.8359760556,0.95,0.95,0,0,177
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p6,aileron pulse +0.6,v003,delta_a,0.6,0.25,0.4,exit_gate_floor,floor,4.923450772,1.1230947,1.259384302,2.065421252,1.458928694,-0.04061569799,0.06542125244,-0.09107130645,4.80165624,1.092224779,0.1489190604,-0.2792933024,0.3358717572,0.2409051786,4.56069116,-2.825620737,-8.746350429,4.926564168,4.924312908,-1.73218764,12.81492297,4.152039683,2.461843554,0.03420135379,5.379668088,2.068557841,0.3919340298,4.120283786,0.003136588385,-1.066994664,1.066994664,4.12028498,3.861578624,3.861579743,0.9500487036,3.914335672,3.625032954,7.949784168,16.40420059,12.05071856,0.6005743067,1.220513695,0.4116540023,0.95,0.95,0,0,181
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p8,aileron pulse +0.8,v001,delta_a,0.8,0.25,0.4,exit_gate_floor,floor,4.765426238,1.0426795,1.263737079,2.055357377,1.424376048,-0.03626292063,0.05535737721,-0.1256239516,4.577293334,1.331179623,0.1122670122,-0.6910881424,0.3083334458,-0.4796703046,6.319049366,-4.256759506,-11.43153552,4.768255167,4.766933339,-1.349135104,16.21561631,4.152039683,2.461843554,0.03420135379,5.019190784,2.819541141,0.3914410397,3.755453704,0.764183764,-1.032935009,1.032935009,3.832415603,3.635711514,3.710219491,0.9906543753,3.941310241,3.427321884,25.39388532,18.10816982,12.59005991,2.207723706,1.346435506,0.8369617186,0.95,0.95,0,0,169
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p8,aileron pulse +0.8,v002,delta_a,0.8,0.25,0.4,exit_gate_floor,floor,4.488192296,1.0635756,1.261382273,2.135000405,1.490660305,-0.03861772747,0.1350004045,-0.05933969457,4.408955537,0.5993733989,0.5164772336,-0.09080481776,0.4152962619,0.01289429554,7.257019274,3.699959537,-6.157055769,4.479384571,4.449509793,-6.620982873,7.741590178,4.152039683,2.461843554,0.03420135379,4.540798358,2.124149357,0.3923501869,3.279416086,-0.01085104783,-1.098310119,1.098310119,3.279434038,2.985874418,2.985890763,1.032658251,3.451463027,3.036914167,23.24419473,18.7953372,13.747848,2.550175046,1.1467757,0.5941858752,0.95,0.95,0,0,172
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos0p8,aileron pulse +0.8,v003,delta_a,0.8,0.25,0.4,exit_gate_floor,floor,4.833211863,1.0809069,1.258204233,2.096279706,1.373876688,-0.04179576747,0.09627970566,-0.1761233118,4.59976569,1.351232338,0.5273199022,-0.1261764065,0.7836577631,-0.4377141206,4.001264227,1.616735249,-10.48548265,4.823042557,4.794129038,-6.276893558,16.37073761,4.152039683,2.461843554,0.03420135379,4.629272109,2.668992006,0.399066822,3.371067876,0.5727123,-0.9748098662,0.9748098662,3.419370995,3.45817989,3.507731214,0.9018444292,3.506728153,2.939971042,27.97155132,21.41422593,11.58615258,2.426833435,1.316619868,0.793084092,0.95,0.95,0,0,170
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos1p0,aileron pulse +1.0,v001,delta_a,1,0.25,0.4,exit_gate_floor,floor,4.994775281,1.0717857,1.260807531,2.067468099,1.413049177,-0.03919246936,0.06746809867,-0.1369508225,4.654994252,1.828387684,-0.09973981514,-0.5223951126,0.02500278174,-0.9664920102,7.221259369,-5.963776497,-13.79473164,5.002191624,5.001197158,1.142509048,21.44389701,4.152039683,2.461843554,0.03420135379,4.918041164,3.288423427,0.3872603157,3.657233633,1.220955328,-1.025788862,1.025788862,3.855656852,3.565288891,3.758723647,0.9570839224,3.947536703,2.81640624,35.00808827,26.10019354,21.62595753,2.451177271,1.636689831,1.512650895,0.95,0.95,0,0,170
