split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,alignment_window_s,alignment_elapsed_s,alignment_sample_count,alignment_method,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v002,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2039296,34,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.8,0.8911717,2.286059989,2.156366283,1.256315508,4.187647883,0.9765240673,1.262860033,-0.1785249373,0.8579274532,0.09463966491,-1.018770051,6.908980525,-8.320755962,4.68456622,2.566996525,0.3884812893,4.792422434,2.38053213,0.2018231466,2.398506232,2.506362445,-0.1078562131,0.4106302427,0.2241658474,0.1864643952,0.8678342189,1.054492362,-0.1866581427,0.9738125873,1.18326509,-0.2094525025,2.763783888,2.376842674,0.3869412138,14.5016633,14.60758736,5.322449946,48.06202052,-13.88967495,21.8451836,14.60758736,48.28155611,0.2382432574,1.567641734,0.6173100293
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v003,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2152533,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.765,0.8426734,2.030918699,2.132228715,1.333877726,3.651010286,1.53583921,1.026760822,-0.1872317372,0.8235189336,-0.2952292041,4.225062501,8.23351312,-16.81172624,4.209498226,2.735067728,0.3982715929,4.310696134,2.536074608,0.2190376853,2.178579527,2.279777435,-0.1011979087,0.6028390125,0.4038458926,0.1989931199,0.9356061327,1.11484004,-0.1792339076,1.110283216,1.322979983,-0.2126967667,2.328522067,2.04493681,0.2835852579,5.961781464,4.124288407,13.95450276,44.98247415,-15.29695447,5.252921662,4.225062501,45.00364297,0.4785895821,1.312774346,0.6463569879
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v001,delta_e,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2012253,28,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9197332,2.177181476,2.007063115,1.640874151,3.916547264,0.8192477561,1.363856941,-0.09229923208,1.264321394,-0.1625503344,10.92206217,27.37691834,-10.66876438,3.667543493,2.137948526,0.3872211432,4.325486161,2.49453719,0.5913137052,1.490362017,2.148304685,-0.6579426679,0.130885411,0.4874740753,-0.3565886643,1.253653008,1.049560446,0.204092562,1.363061601,1.141157507,0.2219040935,1.188815412,2.046861325,-0.8580459132,-10.87561339,13.55080631,15.92502411,54.07577939,15.03100266,12.799566,17.96476112,57.67952362,0.3895068729,1.279313178,0.4103436216
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v002,delta_e,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2084852,17,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.75,0.8576856,2.188107507,2.139617063,1.326308505,3.724686978,0.40110203,1.018740824,-0.1688299437,0.8808665639,0.066941723,7.695189532,8.295702342,-1.36248799,4.556070262,2.202455371,0.3942725132,4.319453226,2.554106763,0.1412857199,2.367962755,2.131345719,0.2366170363,0.06283830822,0.4144897003,-0.3516513921,0.9320359918,1.185022785,-0.2529867933,1.086687233,1.381651721,-0.2949644873,2.540634456,1.798569399,0.7420650568,-4.092497566,17.60202652,15.34963585,46.88827089,5.742311828,27.14103895,17.99835725,47.23050647,0.2182736729,1.595434037,0.5169922784
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v003,delta_e,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2002464,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.735,0.8227253,2.107556899,2.155828045,1.216192585,4.168619575,1.089561035,1.145457142,-0.2053984821,0.7234551885,-0.0002229192417,-1.295562277,2.516407307,-8.99094046,4.329976478,2.535232269,0.3950948406,4.586160037,2.353600189,0.2208520285,2.222419579,2.478603138,-0.2561835591,0.3794042236,0.197772144,0.1816320796,0.8210977447,0.9953405569,-0.1742428121,0.9980217512,1.209809103,-0.2117873513,2.706644359,2.490206111,0.2164382471,11.8194877,12.16605048,29.75786597,52.79903971,-16.83089551,18.15053436,12.16605048,52.80568011,0.2791865955,1.980385796,0.6258331412
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v001,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2006715,29,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.835613,2.133665984,2.019156319,1.315879408,4.244655971,-0.2188921225,1.370088765,-0.1636172086,0.9521087073,0.3453336368,1.716094011,11.86686994,3.463349035,4.625552448,1.713310989,0.3914297894,4.733384176,2.124734312,0.5561727469,2.491886464,2.599718192,-0.1078317278,-0.3058453303,0.1055779927,-0.411423323,0.924449619,0.7597066615,0.1647429575,1.106313113,0.9091608933,0.1971522194,2.695535173,3.422002627,-0.7264674542,1.190247239,-1.230313421,-13.49568007,27.42552723,6.403883819,-0.9503138166,3.314501287,27.42552723,0.1636172086,0.9521087073,0.3453336368
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v002,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2369398,27,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.89,0.9555472,2.213364072,2.173576613,1.342126475,4.138602011,1.294077538,0.8867623253,-0.253490837,0.7761279665,-0.1497444069,7.549730533,5.82435085,-11.40699287,5.43783137,2.616113038,0.3945679603,5.286090881,2.768246771,0.2844162016,3.224467297,3.072726809,0.1517404884,0.4425364252,0.5946701586,-0.1521337334,0.947558515,1.057710274,-0.1101517587,0.9916396751,1.106915779,-0.1152761043,3.402921557,2.905074183,0.4978473745,2.411985269,14.64544186,-11.67088731,20.14948258,-9.833269881,27.29459237,14.64544186,20.19557854,0.3802051546,0.9004453434,0.9447341375
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v003,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2007254,34,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.845,0.8727802,2.104230817,2.128582162,1.326372195,3.980990351,1.022051046,1.104818703,-0.2506873819,0.6911683369,-0.117158478,0.7822906004,6.073133627,-10.20693497,4.644856496,2.525061028,0.3970248408,4.922307645,2.291143439,0.3530830685,2.540625679,2.818076827,-0.2774511486,0.3964788663,0.1625612777,0.2339175886,0.929347354,0.9732891263,-0.04394177236,1.0648126,1.115159494,-0.05034689416,2.733774049,2.895415916,-0.1616418671,6.45733667,2.491793055,-7.629491711,21.25221225,-10.4633984,6.229929671,3.012539685,21.25221225,0.3244059053,0.6911683369,0.4354156484
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v001,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2066136,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,0.9978142,2.278637629,2.177836698,1.272116232,4.663101091,1.180249967,1.272096066,-0.4365955666,0.8669905846,-0.1357889018,-1.253059993,5.36559327,-10.376319,5.449284401,2.690227691,0.3893433971,5.786023778,2.199572963,0.3672312795,3.170646772,3.507386149,-0.3367393771,0.5123909925,0.02173626457,0.490654728,0.8827728347,0.9048849522,-0.02211211755,0.8847066264,0.9068671825,-0.02216055609,3.591690463,3.876057547,-0.2843670841,4.957463803,-5.458281117,-14.03477103,24.16828675,-17.35698709,-5.527744504,6.290873547,24.16828675,0.482829907,0.8669905846,0.3354385641
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v002,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2009346,29,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.015,1.0509968,2.182474828,2.092326695,1.406782895,4.374945975,0.7506727367,1.274948252,-0.2282099041,1.031442498,0.009830963379,1.701496019,12.70967692,-7.070288205,5.089144301,2.313422407,0.3941804368,5.145123627,2.350027201,0.3164260789,2.906669473,2.962648799,-0.05597932622,0.2210957128,0.2577005064,-0.0366047936,1.012602458,1.090356816,-0.07775435793,0.9634686402,1.037450176,-0.07398153632,2.870494191,2.717136956,0.1533572352,9.988806929,2.46321743,-13.61794693,30.76633591,-7.224543299,6.62422858,2.46321743,30.76633591,0.2485948942,1.031442498,0.2888478574
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v003,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.204901,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.0475069,2.264638054,2.022111256,1.384785509,4.919675895,-0.4138754934,1.01251415,0.0451279541,0.546566562,0.2989310733,2.294556735,2.793401977,3.952342607,5.974242366,1.607331074,0.398538423,5.834229678,2.216550847,0.4625061584,3.709604312,3.569591624,0.1400126876,-0.4147801824,0.1944395909,-0.6092197732,0.9862470856,0.9222793502,0.06396773543,0.9415184622,0.8804518139,0.06106664828,3.761333611,3.870401764,-0.1090681534,-14.3138159,-9.307371196,-22.15284746,27.33468784,-1.275206152,-11.38611341,9.307371196,27.33468784,0.3988967099,1.123888152,0.5579802919
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v001,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2022846,29,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.0091993,2.197476265,2.219231437,1.393991654,4.409371359,1.297401843,1.249283456,-0.1134426001,0.997091199,-0.1654892454,3.487929522,10.99649387,-9.893178853,5.018358718,2.58366283,0.3971016564,5.315305612,2.752899821,0.4246064924,2.820882452,3.117829347,-0.2969468945,0.3644313934,0.5336683845,-0.1692369911,0.9968899971,0.9693851612,0.02750483598,0.9878029019,0.9605487847,0.02725411718,2.829682774,3.216295722,-0.3866129482,3.691139427,4.774152471,-19.37624065,28.52565417,-9.638543748,13.4674174,4.774152471,28.52565417,0.364233217,0.997091199,0.5481594131
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v002,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2042616,34,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.9,0.9332361,2.134386859,2.138492345,1.378815285,4.365321284,0.5280878689,0.9720044555,0.121438755,0.5444192007,0.1491127831,5.162984726,2.945927794,-2.836086325,5.137717668,1.957148501,0.3992478498,5.327466361,2.78910624,0.342019112,3.003330809,3.193079502,-0.189748693,-0.1813438434,0.6506138955,-0.831957739,0.9795674354,1.036796173,-0.05722873779,1.049645889,1.110968782,-0.06132289331,3.065976573,3.079756257,-0.01377968394,-10.29566142,4.761089424,-17.18773639,20.16298112,-0.5678712903,11.64364616,8.475053463,20.16298112,0.3686736425,0.7685852581,0.4782246319
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v003,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2010685,34,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.845,0.957465,2.249625942,2.169480414,1.210559687,4.952557956,0.4547445989,0.6205205181,-0.03460128629,0.0559675798,0.2522604175,6.029372731,-6.086607041,0.6496025858,5.928002389,2.037113377,0.3958578778,6.385261677,2.818945603,0.2998215458,3.678376447,4.135635735,-0.457259288,-0.1323670371,0.6494651886,-0.7818322257,0.8147018096,0.9107381415,-0.09603633198,0.8508946119,0.9511973195,-0.1003027077,4.514997271,4.540971269,-0.02597399855,-23.95438843,-6.055308516,-5.692666411,17.04940197,-4.77634065,3.887502979,6.932155483,17.04940197,0.7816684299,0.9849209872,0.4423107606
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v001,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2023473,31,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9884629,2.200081772,2.037023968,1.487587633,4.467375469,0.3721456579,0.87460612,-0.2488847933,0.6473101573,0.1621639231,3.0214,9.711427115,-3.108955647,5.365160076,2.076798398,0.3926469648,5.120286702,2.26876048,0.580850655,3.165078304,2.92020493,0.2448733739,0.03977443067,0.2317365127,-0.191962082,1.094940668,0.9067369778,0.1882036903,1.107720551,0.9173201926,0.1904003583,2.890639097,3.220564509,-0.3299254124,-6.215764348,-9.955494421,-24.45635624,29.89293934,-6.792842234,-12.47936028,9.955494421,29.89293934,0.2607037863,0.9769873036,0.3576877728
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v002,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2062085,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.995585,2.175700214,2.148437986,1.4959731,4.246522014,1.111879219,0.9633765688,-0.2413037317,0.8174246777,-0.1245527573,2.499681608,11.70439248,-9.005175029,5.009884263,2.494601151,0.3983456906,5.03574868,2.563781158,0.5131135874,2.834184048,2.860048466,-0.0258644177,0.3461631654,0.4153431719,-0.06918000652,1.097627409,0.9828595123,0.1147678968,1.102494924,0.9872180801,0.1152768441,2.582100287,2.909926017,-0.3278257299,-4.748573942,-4.113813808,-25.42506129,30.49878386,-14.8797992,-0.6332120253,4.714061041,30.49878386,0.3204044138,0.9032668133,0.2167205892
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v003,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2054853,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.035,1.0515254,2.374409836,2.024971586,1.216980886,5.021979283,0.09182372034,1.510626128,-0.1938834511,1.302513265,0.1672318566,4.828861315,11.20810336,-1.202194278,5.651317917,1.735667039,0.3842668338,5.720986965,2.224653588,0.3596641073,3.276908081,3.346577129,-0.06966904751,-0.2893045464,0.199682002,-0.4889865484,0.8327140522,0.8573167787,-0.02460272645,0.7919105447,0.8153077222,-0.02339717752,3.935214102,3.90354792,0.03166618131,-2.764946542,-16.15408739,-22.1434848,30.66536245,2.41239234,-21.42151176,16.15408739,30.66536245,0.393361672,1.302513265,0.5797893654
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v001,delta_r,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2033202,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.99,1.0032244,2.249417291,2.088975535,1.293406407,4.905258187,0.03232969378,0.9822772661,-0.07650983839,0.6400273348,0.4591706065,1.690492539,0.8728540403,1.288111029,5.857234239,1.776551822,0.3940416355,5.729824428,2.522054176,0.3697924902,3.607816949,3.480407137,0.1274098117,-0.3124237133,0.4330786405,-0.7455023539,0.8993647711,0.9236139164,-0.02424914529,0.8964741798,0.9206453874,-0.02417120765,4.011516867,3.768248914,0.2432679532,-20.17531777,-12.2624473,-9.856070748,26.39429091,-4.125789877,-13.60040074,12.2624473,26.39429091,0.5447851017,1.204652258,0.6420220749
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v002,delta_r,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2034952,34,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.05,1.0536235,2.206634283,2.035809536,1.41743114,4.600809384,0.8762958808,1.041137246,-0.3287587061,0.8107651434,-0.2510318524,1.690232917,8.10867294,-9.03617815,5.368978085,2.402561842,0.3997538112,5.424874947,2.009425546,0.3906667326,3.162343802,3.218240664,-0.0558968619,0.3667523066,-0.02638398937,0.3931362959,1.017677329,1.026764407,-0.009087078575,0.9658832863,0.9745078838,-0.008624597472,3.10741304,3.134351601,-0.02693856082,3.588781125,-20.45698768,-12.64617896,25.55241378,-16.47048394,-29.18912636,20.45698768,25.55241378,0.5300657697,0.9576101274,0.493494533
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v003,delta_r,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2045201,29,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9831484,2.221345083,2.167893005,1.385784281,4.529127835,0.4368890838,1.452775625,-0.1639496069,1.175522451,0.4421890685,2.600484935,15.5431614,-0.9635270405,5.004094107,1.95208047,0.3991851344,5.001324443,2.63916009,0.4930418995,2.782749024,2.779979361,0.002769663758,-0.215812535,0.4712670852,-0.6870796201,0.9865991467,0.8927423816,0.09385676511,1.003509894,0.9080443824,0.09546551173,2.820546758,3.113977131,-0.2934303738,-12.76209528,-1.488600707,-20.07839847,33.71785083,-1.87736557,2.810148845,4.71469572,33.71785083,0.1767115135,1.175522451,0.5000852363
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v001,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2059513,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.8238925,2.164179118,2.096436208,1.32916139,4.001660327,0.9116309889,1.458511248,-0.5050524498,1.17040756,-0.06083817653,0.7574821924,14.664527,-9.821048959,4.52216497,2.563648391,0.3966643539,4.516075424,2.227815972,0.5279769307,2.357985852,2.351896305,0.006089546751,0.4672121823,0.1313797639,0.3358324184,0.9324970366,0.8011844598,0.1313125768,1.131818819,0.972438103,0.1593807163,2.528679191,2.935524119,-0.4068449278,-7.651748048,9.31501843,-12.70440449,30.13739576,-6.05380938,14.84395307,9.31501843,30.13739576,0.5050524498,1.17040756,0.5957454987
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v002,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.200078,30,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.8857734,2.108878085,2.106136578,1.414942053,3.972004778,0.05218174403,1.387506446,-0.2519628949,1.107089987,0.4567017487,-3.204050467,18.07531053,1.990999077,4.242308955,2.038055251,0.3989993686,4.363254249,2.186057737,0.4966826968,2.133430871,2.254376164,-0.1209452934,-0.06808132763,0.07992115822,-0.1480024859,1.015942685,0.9182593565,0.09768332823,1.146955513,1.036675245,0.1102802683,2.099951998,2.455053845,-0.3551018471,13.73055414,7.248562575,-2.423587203,33.91900556,-2.074605114,14.34126345,7.248562575,33.91900556,0.2519628949,1.107089987,0.4567017487
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v003,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2041793,29,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.9221846,0.9221846,2.125369335,2.07576073,1.349674711,4.159718632,0.6169520476,1.146706009,-0.3088203591,0.7546683078,-0.02250754028,-0.2175269211,9.228516465,-7.378759769,4.733943593,2.231777661,0.3911862408,4.958121518,2.094569574,0.3986166267,2.608574258,2.832752183,-0.2241779252,0.156016931,0.01880884386,0.1372080871,0.9584884698,0.9510580839,0.007430385849,1.039367248,1.031309874,0.008057373598,2.721549961,2.978527001,-0.2569770403,-1.711522235,9.435730002,-14.71757848,24.52394248,-2.730918914,13.89920725,9.435730002,24.52394248,0.3207551366,0.7546683078,0.5205070257
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v001,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.204807,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.8362615,2.119342659,2.154080155,1.301008118,4.144141577,0.8948050988,1.16699274,-0.2065133795,0.8854042837,0.005590767171,2.415280658,8.123560517,-7.501063841,4.733228754,2.397912729,0.3945473001,4.827897651,2.442912198,0.4637624629,2.613886094,2.708554991,-0.09466889671,0.2438325741,0.2888320434,-0.04499946929,0.9064608182,0.8372456555,0.06921516274,1.083944219,1.001176851,0.08276736732,2.883617297,3.235077989,-0.3514606917,-2.547979494,14.56483393,-16.40534911,21.30497436,-2.845339955,24.4489033,14.56483393,21.30497436,0.2651340992,0.8854042837,0.8320728249
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v002,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2057308,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.8586606,2.149913909,2.150975688,1.302608726,4.175049092,0.7966205481,1.109961007,-0.3778036095,0.8369940769,-0.08330152538,2.156692462,6.324419172,-7.168057063,4.821958134,2.343852941,0.3922842836,4.964824574,2.323520884,0.4114350219,2.672044225,2.814910665,-0.1428664397,0.1928772533,0.1725451963,0.02033205697,0.9103244421,0.8911737039,0.01915073829,1.060167943,1.037864907,0.02230303601,2.935265825,3.158655437,-0.2233896114,1.703918152,12.37369977,-7.571951352,21.19519538,1.447759311,20.50923859,12.37369977,21.19519538,0.4110696762,0.8369940769,0.7615988019
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v003,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2031947,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.06428,2.286723119,2.168595196,1.291773148,4.971179918,0.2880222686,1.34232331,-0.1409050849,1.080814825,0.3442945433,0.4364111989,10.31622993,-0.009125113939,5.76216838,2.159387277,0.3968334319,5.672420731,2.59670607,0.4184338891,3.47544526,3.385697611,0.08974764882,-0.009207919385,0.4281108744,-0.4373187937,0.8949397164,0.8733392592,0.02160045718,0.8408874699,0.8205916293,0.02029584055,3.883440635,3.876726685,0.006713949474,-4.131862679,21.04950778,-15.68280349,25.75838939,0.815953288,33.58003463,21.04950778,25.75838939,0.3142347383,1.080814825,0.6455974836
