primitive_variant_id,primitive_id,primitive_family,entry_role,controller_id,controller_family,reference_state_vector,reference_command_vector,finite_horizon_s,linearisation_id,linearisation_source,Q_weight_json,R_weight_json,K_gain_matrix_json,K_gain_checksum,closed_loop_eigenvalue_summary,sampled_data_check_status,lqr_synthesis_status,lqr_blocked_reason,timing_aware_synthesis_level,timing_effects_in_synthesis,timing_effects_in_rollout,sampled_data_timing_audit_status,delayed_state_lqr_augmentation_status,exit_checks,metrics,failure_labels,claim_status,variant_registry_version,exit_check_version
primvar_mild_turn_left_inflight_only_5919430a7f8a,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_2436c65dce91,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.75,""q_rates"":1.5750000000000002,""q_surfaces"":0.18,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.675,""r_elevator"":0.8250000000000001,""r_rudder"":0.75}","[[0.0,0.0,0.0,4.40279851368535,7.202380880139798e-15,2.120858154447022,1.0088721601105496e-15,0.3641338178305087,-1.2978025509578663e-15,0.8898662976649704,1.9425683402902831e-16,0.031187582171335406,5.531983484600368,2.9091337756752666e-15,-0.2166169816323146],[0.0,0.0,0.0,2.7630237779195085e-15,6.490817125936062,1.2042661284517474e-14,-1.1517753410062703,-9.254497657564519e-16,0.18100531293256816,4.320551591001257e-16,0.9790362181720232,7.98258857436425e-16,2.3802003619161272e-15,4.930148279693136,2.0751881062138448e-15],[0.0,0.0,0.0,-1.3794641303780344,7.062992128396966e-15,0.9755842453853529,-1.27716684137949e-15,-0.715924101309117,3.275193792863301e-17,-0.07304820602586762,4.872375858292191e-16,1.48521139437696,-0.19495528346908314,2.28270691683523e-15,1.7281500900362872]]",4340c8f7f26bc04f851768cc6cb0a478ae9b18c622b800435db187223ace8501,"{""count"":12,""max_abs_imag"":66.47724884693056,""max_real"":-1.5170127468730632,""min_real"":-73.89514545835178}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_3d36636c0920,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_aa5322bbd38b,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.75,""q_rates"":1.5750000000000002,""q_surfaces"":0.18,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.1,""r_rudder"":1.0}","[[0.0,0.0,0.0,3.828022421123733,-1.326521770953792e-15,1.832506805372399,7.487488219670626e-16,0.3086499027918431,4.2121697464931555e-16,0.7423233562444751,4.571590183433485e-17,0.019267804361379738,4.977424014615817,-9.108108537937551e-16,-0.2048256543993933],[0.0,0.0,0.0,-1.699168114687622e-14,5.6365186712062805,-1.0876703206986989e-14,-0.9981276985219166,-1.7501512247205756e-15,0.15696802855546815,-8.693633939643799e-17,0.8284937652122495,1.4155722987108938e-15,-7.452088803767086e-16,4.46810027812927,3.0123340673125775e-15],[0.0,0.0,0.0,-1.1928543651847534,-1.1768568764960937e-14,0.8530691223092545,1.665527174692281e-15,-0.5809908215967854,-1.6713232770230808e-16,-0.06426351946488021,-4.283312249870591e-16,1.288763170656647,-0.18434308895945395,3.3135674740438355e-15,1.557944008692213]]",718bc42f80be818c9734941f4b7e31596faf0911bb9e444df39fee0255bafe70,"{""count"":12,""max_abs_imag"":61.362333258292125,""max_real"":-1.5152722075123584,""min_real"":-69.2629893095006}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_4d79959da952,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_e02f1f87327a,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.75,""q_rates"":1.5750000000000002,""q_surfaces"":0.18,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.35,""r_elevator"":1.6500000000000001,""r_rudder"":1.5}","[[0.0,0.0,0.0,3.145734126334589,-1.9176761112174095e-15,1.4914354343487037,1.027757008773641e-15,0.24403155823193118,-4.747865670313935e-16,0.5726877205060094,1.6974888307004674e-16,0.0056777599412228975,4.269135141087046,-5.510532808349926e-16,-0.18930058225346585],[0.0,0.0,0.0,-2.2295394707474256e-15,4.622173765006652,-4.348875854731162e-15,-0.8157807905251355,-1.7844772162737406e-16,0.12803921078047412,-8.533829270419495e-17,0.6532358880880761,1.9308114482584287e-16,-4.508617752286302e-16,3.8760527029561644,-3.6587484041907726e-16],[0.0,0.0,0.0,-0.9689299877829303,2.3178011467274197e-15,0.7057324639352875,-4.755331666466352e-16,-0.4256717784967144,1.6275626462610275e-16,-0.05356582992930155,-6.688880369210746e-16,1.0530780154660766,-0.17037052402811928,-4.02462324460985e-16,1.3406658787934804]]",682e1ca8893afd2505ea7ef7e3e7a0eb98d06e7a8f348db6af8854ef24765c55,"{""count"":12,""max_abs_imag"":54.67816093669352,""max_real"":-1.5118474704716078,""min_real"":-63.344305793053564}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_5e71aaccad51,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_6ca14b9a43f8,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.75,""q_rates"":1.5750000000000002,""q_surfaces"":0.18,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.8,""r_elevator"":2.2,""r_rudder"":2.0}","[[0.0,0.0,0.0,2.738735208252676,-7.989402048549055e-16,1.2888510732831588,2.905419008255795e-16,0.20626557784287172,2.290512659751268e-16,0.47503191307947884,2.1345660566828417e-16,-0.002003125976028766,3.814899428460387,5.0179221153662286e-17,-0.17894309013872772],[0.0,0.0,0.0,1.7443913882762397e-14,4.016914802555249,1.8766830188451737e-14,-0.7070185513019415,3.1420917639098946e-15,0.11054047058016428,2.5550567606355805e-17,0.5509157574359159,1.664865040465065e-15,4.105572639845096e-17,3.4948504150594157,2.4579615094285475e-15],[0.0,0.0,0.0,-0.8338080402295066,-2.3050196806017973e-15,0.6164224361646824,7.466504566781038e-16,-0.33642554896705984,3.5601278937174925e-17,-0.04700040932859057,-4.109994570105349e-16,0.9107856878805487,-0.16104878112485493,2.7037576603714024e-15,1.2010191458861375]]",29e2114124159f3e8af60ccbe50daae91afb720086475f3f7c3d76856ba873b4,"{""count"":12,""max_abs_imag"":50.275326572258564,""max_real"":-1.508494527985278,""min_real"":-59.54671552408976}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_18cd2dda2d3f,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_97af12b4b92d,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.75,""q_rates"":1.5750000000000002,""q_surfaces"":0.18,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.7,""r_elevator"":3.3000000000000003,""r_rudder"":3.0}","[[0.0,0.0,0.0,2.2556859791175277,-3.0754184516848397e-15,1.049643997057095,2.4245166781436022e-17,0.1623821682850907,-3.6825246650120567e-16,0.36348189621152655,-4.7103560903155607e-17,-0.010471223167303421,3.2374670212885177,-4.763370100349487e-16,-0.16508061071762217],[0.0,0.0,0.0,-3.2102894038969853e-16,3.298325923036128,-5.946750711759787e-15,-0.5779260280004025,-2.8485967747828854e-16,0.08949548118437885,1.571789878678713e-17,0.4322404734474885,-1.2624584015596458e-15,-3.8973028093768526e-16,3.007897587997906,2.240669185190395e-15],[0.0,0.0,0.0,-0.6715949257955578,-3.3293218322658203e-16,0.5083529595643308,4.366462567701815e-16,-0.23518999804307264,1.9518470773956613e-17,-0.038966644844467234,4.010570857137344e-16,0.7396861326898865,-0.14857254964585997,2.464736103709435e-15,1.022579216929325]]",37073e05fccfa206ec8246661d74fe32bd408961f957d27058bb10450417bc8b,"{""count"":12,""max_abs_imag"":44.50005911802379,""max_real"":-1.501989430761938,""min_real"":-54.71647652142768}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_7dc27f39abd2,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_806008b2a319,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.45,""r_elevator"":0.55,""r_rudder"":0.5}","[[0.0,0.0,0.0,6.175889650944057,-1.0510300636361895e-14,3.015265645977523,2.805892484152741e-15,0.539423612215671,-4.986743244078758e-16,1.3652929754676029,-2.2973122918598016e-16,0.07075285683123463,7.058523033901266,2.2911482269985804e-15,-0.2486243517335074],[0.0,0.0,0.0,-1.0568733390141517e-14,9.127797430255733,-1.277070806099998e-14,-1.6264915988232092,-6.138956029829712e-15,0.25379540979229975,8.538535961660187e-17,1.4563062149014314,2.5336192568473336e-15,1.8745758220897475e-15,6.196683160621407,1.985232669353973e-15],[0.0,0.0,0.0,-1.9481858080368417,-4.2388845692672065e-15,1.3480933854036972,1.0018120939902107e-16,-1.1507698675854963,3.165288137697071e-16,-0.09928915616707674,-4.558190834550582e-15,2.083920423447976,-0.22376191656015665,2.1837559362893704e-15,2.1832177494868983]]",ccdc4cd9da454599e5cd550e2e7dd6c2f84f0ce1c3f10b4ee68b2267232c949b,"{""count"":12,""max_abs_imag"":80.29249940713723,""max_real"":-1.5200037810987053,""min_real"":-86.64088562151753}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_df2b9b0902fe,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_0564befd7d5f,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.675,""r_elevator"":0.8250000000000001,""r_rudder"":0.75}","[[0.0,0.0,0.0,5.064621373410092,4.105737192410779e-16,2.4545112080559672,7.898807956968631e-17,0.4287206548697228,-8.666650250453293e-16,1.064585002726385,3.5361060554099065e-17,0.04613251639496471,6.1276402960799325,5.140529356693064e-17,-0.22945024029255948],[0.0,0.0,0.0,2.8720592906066896e-14,7.476057366500577,2.109867945672565e-14,-1.3291171865478864,4.2388570000620614e-15,0.20844919029636663,8.438897142004788e-17,1.155585059855267,-3.1678487961007883e-16,4.2058876554761433e-17,5.424752324244962,-1.715116143933032e-15],[0.0,0.0,0.0,-1.5936097731144159,-5.26874203683412e-15,1.115573360762081,1.445697489595082e-15,-0.8769283436381953,4.730289392567342e-16,-0.08298798371733604,2.2902746014999387e-16,1.7102874014430747,-0.20650521626330354,-1.8866277583263354e-15,1.8996180353087624]]",d0212781fb6dd8c5ff9828f2958cca588b911bdf42db8ad6172b6e5dabef7a5c,"{""count"":12,""max_abs_imag"":71.96656540498348,""max_real"":-1.5186716106783074,""min_real"":-78.86976221731064}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_85eabf0d8e98,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_7f69bd98b37a,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.1,""r_rudder"":1.0}","[[0.0,0.0,0.0,4.401618644770261,1.1390736261438297e-15,2.1208711299197502,9.0568414209744e-16,0.3638126150134362,-1.0345998795856292e-15,0.8900367331614373,2.1084893452375655e-16,0.03183166679438953,5.527507834818632,-2.36144973449515e-16,-0.2168659276810614],[0.0,0.0,0.0,1.7937933543836893e-14,6.490467439178964,1.279789348871917e-14,-1.1517703432115418,5.095606898587309e-15,0.1810245501213356,-7.338554669410573e-17,0.9791848997815216,-2.461335266837845e-16,-1.9320952373142136e-16,4.92598095681134,1.674784424940911e-15],[0.0,0.0,0.0,-1.3800206127556605,1.188617395776962e-16,0.9755588579094466,-1.7629903083799309e-16,-0.7173092342423494,2.771481948081388e-16,-0.07305021462594757,-1.7283151380770487e-16,1.4854280330390426,-0.19517933491295525,1.842262867435002e-15,1.7173924780151424]]",e8998a23bbe76d1fb5e10f8c696e9cf58ef81179f0185b68fac2670872ad0670,"{""count"":12,""max_abs_imag"":66.50596957666055,""max_real"":-1.5173506957506664,""min_real"":-73.85831457811184}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_left_inflight_only_f0a0d094d8d5,mild_turn_left,mild_turn,inflight_only,lqr_mild_turn_left_bc38a68ead2b,lqr,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.35,""r_elevator"":1.6500000000000001,""r_rudder"":1.5}","[[0.0,0.0,0.0,3.614551257338664,-1.2894803092704963e-15,1.7260451983751894,9.819776997629243e-16,0.2881406046382187,-5.076582684379848e-16,0.6888790016766576,-5.241070082577473e-17,0.01541019068555183,4.759726327999957,-7.432238870071016e-16,-0.20038347247312463],[0.0,0.0,0.0,5.585101622235011e-15,5.320234743227206,1.116556672051946e-14,-0.9413057725104498,8.175490138966438e-16,0.14802052539066557,-5.452708116926232e-19,0.7735483965489464,-4.862289486631331e-16,-6.080922711876286e-16,4.2861060897426215,-1.4497910810484185e-15],[0.0,0.0,0.0,-1.1238468950161626,-2.451164213290944e-15,0.8074803460040032,5.150850464309591e-16,-0.532862332193289,1.47281259814369e-16,-0.06097092562580248,1.3397641915164963e-16,1.2158893428720572,-0.18034512522581217,-1.5947701891532604e-15,1.4844350603791583]]",251c099598e8ff26ec02c7108fb49219c782d2b602f2d32f7c4dc102e4a65967,"{""count"":12,""max_abs_imag"":59.38016586582168,""max_real"":-1.5147416930632507,""min_real"":-67.44462004523643}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_mild_turn_right_inflight_only_70c32aa812c7,mild_turn_right,mild_turn,inflight_only,lqr_mild_turn_right_e6a27620372f,lqr,"[0.0,0.0,0.0,0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.65,lqr_lin_0e6abc9a6907,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.5,""q_rates"":1.05,""q_surfaces"":0.18,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.45,""r_elevator"":0.55,""r_rudder"":0.5}","[[0.0,0.0,0.0,4.405145667830165,-4.668533225067142e-16,2.1208365608347073,2.704076622806245e-15,0.36476941220732495,1.5065130376454965e-15,0.8895256398070387,7.172160889754061e-17,0.02991016055897468,5.540926702746819,-4.094823280878556e-15,-0.21612256935387303],[0.0,0.0,0.0,-7.224981651408073e-15,6.491516129522418,-6.574143180355306e-15,-1.1517853205683473,-1.9859441946106815e-15,0.18096686135949547,-2.530426043803568e-16,0.9787392994641944,-1.0033567716291319e-15,-3.3503099570824546e-15,4.938475439188894,-2.568116791320189e-15],[0.0,0.0,0.0,-1.3783539023118618,1.2118063449730582e-14,0.9756264930822311,-8.343805178184581e-16,-0.7131808794854323,3.313070557792166e-16,-0.0730440078824036,-1.3763240076069247e-15,1.4847730987056729,-0.1945103124184857,-2.824928470452208e-15,1.749537503527268]]",e766d3c316bdbe0f89be3d1c1e8286ea2b1e36434bf21548d33c1cc6d8531cc4,"{""count"":12,""max_abs_imag"":66.4197672488744,""max_real"":-1.5163388671427476,""min_real"":-73.96874957890523}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
