candidate_id,selection_class,joint_pareto_profile,accepted,acceptance_reason,pareto_member,alignment_window_s,reference_candidate_id,global_reference_candidate_id,longitudinal_source_id,lateral_source_id,split,score,longitudinal_score,reference_longitudinal_score,delta_longitudinal_score,lateral_score,reference_lateral_score,delta_lateral_score,global_reference_longitudinal_score,global_delta_longitudinal_score,global_reference_lateral_score,global_delta_lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,reference_dx_mae_m,delta_dx_mae_m,global_reference_dx_mae_m,global_delta_dx_mae_m,dy_mae_m,reference_dy_mae_m,delta_dy_mae_m,global_reference_dy_mae_m,global_delta_dy_mae_m,altitude_loss_mae_m,reference_altitude_loss_mae_m,delta_altitude_loss_mae_m,global_reference_altitude_loss_mae_m,global_delta_altitude_loss_mae_m,sink_mae_m_s,reference_sink_mae_m_s,delta_sink_mae_m_s,global_reference_sink_mae_m_s,global_delta_sink_mae_m_s,roll_mae_deg,reference_roll_mae_deg,delta_roll_mae_deg,global_reference_roll_mae_deg,global_delta_roll_mae_deg,pitch_mae_deg,reference_pitch_mae_deg,delta_pitch_mae_deg,global_reference_pitch_mae_deg,global_delta_pitch_mae_deg,yaw_mae_deg,reference_yaw_mae_deg,delta_yaw_mae_deg,global_reference_yaw_mae_deg,global_delta_yaw_mae_deg,parameter_updates_json
jp040h_L04_proposal_stage_3_stage3__X027_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_lateral_metrics_not_all_improved:dy_mae_m,False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p25+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.35709321,7.130853275,7.095787015,0.03506626055,2.226239934,2.853861129,-0.6276211946,6.898168128,0.2326851471,2.889249518,-0.663009584,3,2,0.253127107,0.237500165,0.01562694199,0.2855181765,-0.03239106951,0.5932350236,0.5921030286,0.001131995001,0.6124369379,-0.01920191433,0.3440648537,0.3443485951,-0.0002837413991,0.3265137476,0.0175511061,0.2964825045,0.2968944363,-0.0004119318269,0.2818881716,0.01459433289,8.981824177,15.79607053,-6.814246352,15.53625683,-6.554432654,4.550640928,4.65603809,-0.1053971616,4.066112604,0.4845283243,2.870181609,3.991273384,-1.121091775,4.204628567,-1.334446958,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.048876496152770885}"
jp040h_L02_proposal_stage_2_stage2__X034_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s0p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.357959314,6.99293101,7.052014444,-0.05908343463,2.365028305,2.819219482,-0.4541911774,6.898168128,0.09476288147,2.889249518,-0.5242212138,3,2,0.2429777069,0.239102301,0.003875405875,0.2855181765,-0.04254046963,0.594562111,0.5886736072,0.005888503783,0.6124369379,-0.01787482698,0.3423440788,0.346072897,-0.003728818216,0.3265137476,0.0158303312,0.2950290896,0.2983076741,-0.00327858454,0.2818881716,0.01314091801,6.343836396,15.58639098,-9.242554581,15.53625683,-9.192420435,3.798471005,3.879892241,-0.08142123675,4.066112604,-0.2676415991,9.27227045,3.819419924,5.452850526,4.204628567,5.067641883,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""transition_pitch_moment_bias_coeff"": 0.01764962820443214, ""yaw_moment_beta_coeff"": -0.034325897691662534}"
jp040h_L01_active_baseline_X001_ablation_attached_Cn,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75,heldout,9.358536583,7.017873409,6.948793451,0.06907995788,2.340663175,2.841821047,-0.5011578724,6.898168128,0.1197052806,2.889249518,-0.5485863436,1,1,0.2814138723,0.2533052249,0.02810864733,0.2855181765,-0.004104304271,0.602282731,0.5929179065,0.009364824503,0.6124369379,-0.01015420692,0.3319508307,0.3322518425,-0.0003010118143,0.3265137476,0.005437083127,0.2863705708,0.2867404885,-0.0003699177881,0.2818881716,0.00448239917,9.116088023,15.60615516,-6.490067132,15.53625683,-6.420168808,4.498645374,4.68272461,-0.1840792356,4.066112604,0.4325327707,4.366495871,4.026829856,0.3396660146,4.204628567,0.1618673038,"{""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L00_proposal_stage_5_stage5__X017_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_5_stage5_transition_blend,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.359935851,7.027970747,6.898168128,0.1298026192,2.331965104,2.889249518,-0.5572844146,6.898168128,0.1298026192,2.889249518,-0.5572844146,4,2,0.3391960103,0.2855181765,0.05367783378,0.2855181765,0.05367783378,0.6144310601,0.6124369379,0.001994122158,0.6124369379,0.001994122158,0.325849095,0.3265137476,-0.0006646526104,0.3265137476,-0.0006646526104,0.2812122748,0.2818881716,-0.0006758967985,0.2818881716,-0.0006758967985,7.645946278,15.53625683,-7.890310553,15.53625683,-7.890310553,3.697855067,4.066112604,-0.3682575368,4.066112604,-0.3682575368,5.929210047,4.204628567,1.72458148,4.204628567,1.72458148,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L04_proposal_stage_3_stage3__X028_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p25+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.364364612,7.140286043,7.095787015,0.04449902788,2.224078569,2.853861129,-0.6297825599,6.898168128,0.2421179144,2.889249518,-0.6651709493,3,2,0.2630398057,0.237500165,0.02553964063,0.2855181765,-0.02247837088,0.5914143264,0.5921030286,-0.0006887021572,0.6124369379,-0.02102261149,0.3420276184,0.3443485951,-0.00232097667,0.3265137476,0.01551387083,0.2947815198,0.2968944363,-0.002112916534,0.2818881716,0.01289334818,5.952944636,15.79607053,-9.843125893,15.53625683,-9.583312194,4.65441339,4.65603809,-0.001624699574,4.066112604,0.5883007864,7.447424231,3.991273384,3.456150847,4.204628567,3.242795664,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.048876496152770885}"
jp040h_L03_proposal_stage_4_stage4__X028_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p25+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.365125536,7.154733633,7.093781962,0.06095167104,2.210391902,2.850502937,-0.6401110352,6.898168128,0.2565655053,2.889249518,-0.6788576161,3,2,0.2739932459,0.2464288784,0.02756436749,0.2855181765,-0.01152493063,0.590382043,0.5932034508,-0.002821407751,0.6124369379,-0.02205489489,0.3403255195,0.3424710582,-0.002145538672,0.3265137476,0.01381177193,0.2932203517,0.295193873,-0.00197352131,0.2818881716,0.01133218012,5.959458028,15.74630093,-9.786842903,15.53625683,-9.576798803,4.731733005,4.664881524,0.06685148086,4.066112604,0.6656204016,7.232585476,3.961463445,3.271122032,4.204628567,3.027956909,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.048876496152770885}"
jp040h_L02_proposal_stage_2_stage2__X013_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.365860695,7.088612144,7.052014444,0.03659770004,2.277248551,2.819219482,-0.5419709314,6.898168128,0.1904440161,2.889249518,-0.6120009677,3,2,0.2599593941,0.239102301,0.02085709308,0.2855181765,-0.02555878242,0.608314455,0.5886736072,0.01964084782,0.6124369379,-0.00412248294,0.3448643592,0.346072897,-0.001208537819,0.3265137476,0.0183506116,0.297045803,0.2983076741,-0.001261871167,0.2818881716,0.01515763139,8.38888996,15.58639098,-7.197501017,15.53625683,-7.147366871,3.777531407,3.879892241,-0.1023608342,4.066112604,-0.2885811965,4.074560772,3.819419924,0.2551408483,4.204628567,-0.130067795,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""transition_pitch_moment_bias_coeff"": 0.01764962820443214, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L03_proposal_stage_4_stage4__X024_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_lateral_metrics_not_all_improved:dy_mae_m,False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p5+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.3706258,7.142130243,7.093781962,0.04834828056,2.228495557,2.850502937,-0.62200738,6.898168128,0.2439621148,2.889249518,-0.6607539609,3,2,0.2688681264,0.2464288784,0.02243924798,0.2855181765,-0.01665005015,0.59843041,0.5932034508,0.005226959198,0.6124369379,-0.01400652794,0.3421843235,0.3424710582,-0.0002867347008,0.3265137476,0.0156705759,0.2947370684,0.295193873,-0.0004568045858,0.2818881716,0.01284889684,8.554618988,15.74630093,-7.191681943,15.53625683,-6.981637843,4.469964414,4.664881524,-0.19491711,4.066112604,0.4038518107,3.343775153,3.961463445,-0.6176882921,4.204628567,-0.8608534143,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.05615179538332507}"
jp040h_L03_proposal_stage_4_stage4__X034_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s0p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.372417649,7.128474718,7.093781962,0.03469275564,2.243942931,2.850502937,-0.6065600067,6.898168128,0.2303065899,2.889249518,-0.6453065877,3,2,0.263289245,0.2464288784,0.0168603666,0.2855181765,-0.02222893152,0.5930656864,0.5932034508,-0.0001377643565,0.6124369379,-0.01937125149,0.3409393724,0.3424710582,-0.001531685803,0.3265137476,0.0144256248,0.2937761504,0.295193873,-0.00141772266,0.2818881716,0.01188797877,5.549975067,15.74630093,-10.19632586,15.53625683,-9.986281763,4.71920961,4.664881524,0.0543280859,4.066112604,0.6530970066,8.343382693,3.961463445,4.381919249,4.204628567,4.138754126,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.034325897691662534}"
jp040h_L01_active_baseline_X004_ablation_attached_Cn,,heavy,False,rejected_lateral_metrics_not_all_improved:dy_mae_m,False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p5,heldout,9.37343643,6.997915392,6.948793451,0.0491219415,2.375521037,2.841821047,-0.46630001,6.898168128,0.09974726422,2.889249518,-0.5137284811,1,1,0.2750781747,0.2533052249,0.02177294973,0.2855181765,-0.01044000188,0.5982052391,0.5929179065,0.005287332589,0.6124369379,-0.01423169884,0.3318205297,0.3322518425,-0.0004313128435,0.3265137476,0.005306782098,0.2862933084,0.2867404885,-0.0004471801742,0.2818881716,0.004405136784,10.07128091,15.60615516,-5.534874244,15.53625683,-5.464975919,4.528839788,4.68272461,-0.1538848215,4.066112604,0.4627271848,3.724247739,4.026829856,-0.3025821171,4.204628567,-0.4803808279,"{""yaw_moment_beta_coeff"": -0.05615179538332507}"
jp040h_L02_proposal_stage_2_stage2__X012_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p75,heldout,9.373596884,7.100253495,7.052014444,0.04823905068,2.273343389,2.819219482,-0.5458760932,6.898168128,0.2020853668,2.889249518,-0.6159061295,3,2,0.2633373628,0.239102301,0.02423506173,0.2855181765,-0.02218081377,0.612260714,0.5886736072,0.02358710681,0.6124369379,-0.0001762239512,0.344909656,0.346072897,-0.001163241017,0.3265137476,0.0183959084,0.2970876186,0.2983076741,-0.001220055548,0.2818881716,0.01519944701,7.902400587,15.58639098,-7.68399039,15.53625683,-7.633856244,3.773389663,3.879892241,-0.1065025781,4.066112604,-0.2927229405,4.576151559,3.819419924,0.7567316356,4.204628567,0.3715229922,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091, ""transition_pitch_moment_bias_coeff"": 0.01764962820443214, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L04_proposal_stage_3_stage3__X034_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s0p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.374110296,7.109373625,7.095787015,0.01358661062,2.26473667,2.853861129,-0.5891244586,6.898168128,0.2112054972,2.889249518,-0.624512848,3,2,0.2524025168,0.237500165,0.01490235172,0.2855181765,-0.03311565978,0.5930962336,0.5921030286,0.00099320496,0.6124369379,-0.01934070437,0.3425201831,0.3443485951,-0.001828412038,0.3265137476,0.01600643546,0.2952308839,0.2968944363,-0.001663552381,0.2818881716,0.01334271233,5.635884287,15.79607053,-10.16018624,15.53625683,-9.900372544,4.613882046,4.65603809,-0.04215604329,4.066112604,0.5477694427,8.587584293,3.991273384,4.59631091,4.204628567,4.382955726,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.034325897691662534}"
jp040h_L01_active_baseline_X002_ablation_attached_Cn,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0,heldout,9.38010505,7.041101552,6.948793451,0.09230810073,2.339003499,2.841821047,-0.5028175486,6.898168128,0.1429334234,2.889249518,-0.5502460197,1,1,0.2885025162,0.2533052249,0.03519729126,0.2855181765,0.002984339655,0.6065242322,0.5929179065,0.01360632568,0.6124369379,-0.005912705744,0.3321353288,0.3322518425,-0.0001165137544,0.3265137476,0.005621581187,0.2864878758,0.2867404885,-0.0002526127138,0.2818881716,0.004599704245,8.546253977,15.60615516,-7.059901178,15.53625683,-6.990002853,4.467533326,4.68272461,-0.2151912837,4.066112604,0.4014207226,5.021712722,4.026829856,0.9948828657,4.204628567,0.8170841548,"{""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L04_proposal_stage_3_stage3__X024_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_lateral_metrics_not_all_improved:dy_mae_m,False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p5+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.383537859,7.145626239,7.095787015,0.04983922481,2.23791162,2.853861129,-0.6159495094,6.898168128,0.2474581114,2.889249518,-0.6513378988,3,2,0.2577769359,0.237500165,0.0202767709,0.2855181765,-0.0277412406,0.5998614839,0.5921030286,0.007758455246,0.6124369379,-0.01257545409,0.3439439367,0.3443485951,-0.0004046583522,0.3265137476,0.01743018915,0.2963483179,0.2968944363,-0.0005461183723,0.2818881716,0.01446014634,8.629464385,15.79607053,-7.166606144,15.53625683,-6.906792446,4.566871341,4.65603809,-0.08916674852,4.066112604,0.5007587374,3.343753221,3.991273384,-0.6475201627,4.204628567,-0.8608753458,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.05615179538332507}"
jp040h_L01_active_baseline_X006_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p75,heldout,9.388025986,6.978382045,6.948793451,0.02958859464,2.409643941,2.841821047,-0.4321771065,6.898168128,0.08021391736,2.889249518,-0.4796055777,1,1,0.2543357748,0.2533052249,0.001030549848,0.2855181765,-0.03118240175,0.6215857125,0.5929179065,0.02866780597,0.6124369379,0.009148774548,0.3347326545,0.3322518425,0.002480812002,0.3265137476,0.008218906944,0.2887716135,0.2867404885,0.002031124993,0.2818881716,0.006883441952,7.696888286,15.60615516,-7.909266869,15.53625683,-7.839368545,4.534412062,4.68272461,-0.148312548,4.066112604,0.4682994582,6.964830004,4.026829856,2.938000148,4.204628567,2.760201437,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091}"
jp040h_L01_active_baseline_X017_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.399399433,7.074547077,6.948793451,0.1257536264,2.324852355,2.841821047,-0.5169686917,6.898168128,0.1763789491,2.889249518,-0.5643971629,2,2,0.2930802841,0.2533052249,0.03977505916,0.2855181765,0.007562107561,0.6139144022,0.5929179065,0.02099649566,0.6124369379,0.001477464233,0.3331898006,0.3322518425,0.0009379580788,0.3265137476,0.006676053021,0.2873906854,0.2867404885,0.000650196804,0.2818881716,0.005502513762,7.917254767,15.60615516,-7.688900388,15.53625683,-7.619002063,4.471242715,4.68272461,-0.2114818951,4.066112604,0.4051301111,5.414884161,4.026829856,1.388054305,4.204628567,1.210255594,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L01_active_baseline_X005_ablation_attached_Cn,,heavy,False,rejected_lateral_metrics_not_all_improved:dy_mae_m,False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p25,heldout,9.401059206,6.983447293,6.948793451,0.03465384218,2.417611913,2.841821047,-0.4242091341,6.898168128,0.08527916489,2.889249518,-0.4716376053,1,1,0.2702350938,0.2533052249,0.01692986886,0.2855181765,-0.01528308274,0.5941596452,0.5929179065,0.001241738657,0.6124369379,-0.01827729277,0.3317322759,0.3322518425,-0.0005195665968,0.3265137476,0.005218528345,0.2862464764,0.2867404885,-0.0004940121376,0.2818881716,0.004358304821,11.06214922,15.60615516,-4.544005931,15.53625683,-4.474107607,4.5576325,4.68272461,-0.1250921101,4.066112604,0.4915198961,3.157404792,4.026829856,-0.8694250639,4.204628567,-1.047223775,"{""yaw_moment_beta_coeff"": -0.048876496152770885}"
jp040h_L02_proposal_stage_2_stage2__X003_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,9.411581133,7.056550221,7.052014444,0.00453577712,2.355030911,2.819219482,-0.4641885708,6.898168128,0.1583820932,2.889249518,-0.5342186071,2,1,0.2379333501,0.239102301,-0.001168950974,0.2855181765,-0.04758482648,0.6322112877,0.5886736072,0.0435376805,0.6124369379,0.01977434974,0.347407513,0.346072897,0.001334615983,0.3265137476,0.0208937654,0.2993396377,0.2983076741,0.001031963522,0.2818881716,0.01745146608,5.93240717,15.58639098,-9.653983807,15.53625683,-9.60384966,3.749800694,3.879892241,-0.1300915471,4.066112604,-0.3163119094,8.203494139,3.819419924,4.384074216,4.204628567,3.998865573,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""transition_pitch_moment_bias_coeff"": 0.01764962820443214}"
jp040h_L02_proposal_stage_2_stage2__X001_ablation_attached_Cn,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75,heldout,9.421395286,7.067900702,7.052014444,0.01588625745,2.353494585,2.819219482,-0.4657248972,6.898168128,0.1697325736,2.889249518,-0.5357549336,2,1,0.256616998,0.239102301,0.01751469693,0.2855181765,-0.02890117857,0.604412448,0.5886736072,0.0157388408,0.6124369379,-0.008024489963,0.3441034501,0.346072897,-0.001969446923,0.3265137476,0.01758970249,0.2964103766,0.2983076741,-0.001897297566,0.2818881716,0.01452220499,9.239380916,15.58639098,-6.347010061,15.53625683,-6.296875915,3.808781918,3.879892241,-0.07111032299,4.066112604,-0.2573306853,4.327333233,3.819419924,0.5079133094,4.204628567,0.122704666,"{""transition_pitch_moment_bias_coeff"": 0.01764962820443214, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L00_proposal_stage_5_stage5__X011_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_5_stage5_transition_blend,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,9.423494348,7.041906396,6.898168128,0.1437382682,2.381587952,2.889249518,-0.5076615662,6.898168128,0.1437382682,2.889249518,-0.5076615662,4,2,0.3424096357,0.2855181765,0.05689145913,0.2855181765,0.05689145913,0.6145652786,0.6124369379,0.002128340628,0.6124369379,0.002128340628,0.325650328,0.3265137476,-0.0008634196439,0.3265137476,-0.0008634196439,0.2810970337,0.2818881716,-0.0007911378802,0.2818881716,-0.0007911378802,7.596731947,15.53625683,-7.939524884,15.53625683,-7.939524884,3.758178739,4.066112604,-0.3079338645,4.066112604,-0.3079338645,6.890874076,4.204628567,2.686245509,4.204628567,2.686245509,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L02_proposal_stage_2_stage2__X002_ablation_attached_Cn,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0,heldout,9.433071968,7.084463141,7.052014444,0.03244869718,2.348608827,2.819219482,-0.4706106552,6.898168128,0.1862950133,2.889249518,-0.5406406916,2,1,0.2608431356,0.239102301,0.02174083455,0.2855181765,-0.02467504096,0.6091011376,0.5886736072,0.02042753048,0.6124369379,-0.003335800288,0.3442684478,0.346072897,-0.001804449249,0.3265137476,0.01775470017,0.2965083884,0.2983076741,-0.001799285757,0.2818881716,0.0146202168,8.627319897,15.58639098,-6.95907108,15.53625683,-6.908936934,3.809984075,3.879892241,-0.06990816665,4.066112604,-0.256128529,4.969933531,3.819419924,1.150513607,4.204628567,0.7653049638,"{""transition_pitch_moment_bias_coeff"": 0.01764962820443214, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
