primitive_id,candidate_index,time_s,local_lqr_speed_bin_id,speed_m_s,min_wall_margin_m,floor_margin_m,command_aileron_norm,command_elevator_norm,command_rudder_norm,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
mild_turn_left,0,0.5,speed_bin_5p5_m_s,5.546468241091381,2.1442487665211836,1.1032660325018866,-0.012415573356870817,-0.05846377557574632,0.2109883452320018,4.045817831307308,2.1442487665211836,1.5032660325018867,-0.20118682227217635,0.019288221540933827,0.005086122498966119,5.493408285515618,-0.5305285458762519,0.5516473693167625,-0.04064466853596618,-0.012420908069571239,-0.2873307488269201,-0.0007181614624155543,-0.024278246055711446,0.014021455338391671
mild_turn_left,0,0.52,speed_bin_5p5_m_s,5.548988158549409,2.1362927658701105,1.0924287283657903,0.0,-0.031889234951110755,0.0,4.155954329723263,2.1362927658701105,1.4924287283657902,-0.20172729681259963,0.01760098384599792,-0.000816502401842006,5.496680975701711,-0.5294361693871544,0.5454036831788871,-0.002993212169967216,-0.03311308830663648,-0.32523875227739163,0.0030216426694849325,-0.02364169663635123,0.006289582264604182
mild_turn_left,0,0.54,speed_bin_5p5_m_s,5.55177850018091,2.1276952034027006,1.0815100176495336,0.0,-0.031889234951110755,0.0,4.266087984102474,2.1276952034027006,1.4815100176495337,-0.20157176643155986,0.015430390134820747,-0.0074224620225824085,5.500631767063582,-0.523526112052739,0.5396434825335238,0.02825288134843113,-0.04620590664120791,-0.36561807890979137,0.005660824894287953,-0.023192483294279635,0.0008331943734011084
mild_turn_left,0,0.56,speed_bin_5p5_m_s,5.554890531058372,2.1184642681638204,1.0704743175372782,0.0,-0.031889234951110755,0.0,4.376218146530492,2.1184642681638204,1.4704743175372783,-0.2008675677000051,0.012892652306433732,-0.014787629221854285,5.505264945248758,-0.5127957604677398,0.5347029106929033,0.05126016984074239,-0.05460549267403747,-0.406674046093378,0.007523297518536491,-0.02287547314462315,-0.003017382134405364
mild_turn_left,0,0.5800000000000001,speed_bin_5p5_m_s,5.5583614622181825,2.108605520085438,1.0592913970413829,0.0,-0.031889234951110755,0.0,4.486345400127225,2.108605520085438,1.459291397041383,-0.19977282147458666,0.010065534930131759,-0.022926696798347843,5.51057532188259,-0.49739489711753143,0.5306035081416989,0.06633135147700223,-0.060106413907382895,-0.4469244746943263,0.008837645669064115,-0.022651758874424093,-0.0057347364974218665
mild_turn_left,0,0.6,speed_bin_5p5_m_s,5.562401821452687,2.0035301686080444,1.0479292992042821,0.15114758388647787,-0.026602963283417515,0.8359984336062736,4.596469831391955,2.0980996874657154,1.4479292992042823,-0.19815726140440065,0.007049867118954153,-0.031608699431743395,5.516282352395281,-0.482079089443399,0.527771525827207,0.11423968918988128,-0.0635051372720715,-0.45319904923406523,0.028594110848543467,-0.02170055847605089,0.1083589848761024
mild_turn_left,0,0.62,speed_bin_5p5_m_s,5.566920067097272,1.893412939564592,1.036347664291097,0.0,-0.031889234951110755,0.0,4.706587060435408,2.0868730268511806,1.4363476642910968,-0.19540903330937187,0.004041007346910141,-0.040098842687408175,5.522133619177184,-0.46914937123936723,0.5258689883127667,0.1557181174586624,-0.06536635083282755,-0.44165822151301776,0.023707332433765698,-0.02182262082344802,0.0728636386340304
mild_turn_left,0,0.64,speed_bin_5p5_m_s,5.571829081895267,1.783297852197971,1.0245458178693165,0.0,-0.031889234951110755,0.0,4.816702147802029,2.074940833390155,1.4245458178693167,-0.19221746790549665,0.0010389755074328016,-0.04853171974216666,5.528487195769229,-0.4543107781840892,0.5241281912808111,0.16131118137924474,-0.06672525641903593,-0.4457043594280879,0.020258729706467637,-0.021908760301935767,0.04781454954772586
mild_turn_left,0,0.66,speed_bin_5p5_m_s,5.577098108955791,1.673177943574812,1.0125272101711804,0.0,-0.031889234951110755,0.0,4.926822056425188,2.062337438172115,1.4125272101711805,-0.1890660218032268,-0.001994403220149292,-0.05714725811486336,5.535352026770799,-0.4369179110985509,0.5224978426787533,0.1516685403675975,-0.06784816809751712,-0.45886699548111004,0.01782504850357879,-0.02196954898831094,0.030137390976726824
mild_turn_left,0,0.68,speed_bin_5p5_m_s,5.582723206320938,1.5630472967773112,1.0002917202964854,0.0,-0.031889234951110755,0.0,5.036952703222688,2.0490888675105547,1.4002917202964853,-0.18614828639238948,-0.005081329681935896,-0.06607979719691644,5.542721088863591,-0.4167241569989146,0.520943669156925,0.13633397328085914,-0.06884024020294115,-0.4768256361989007,0.01610759808506249,-0.022012447604091906,0.0176626085977104
mild_turn_left,0,0.7000000000000001,speed_bin_5p5_m_s,5.589025935876629,1.4529042237448397,0.9878090844500825,0.2116223861580494,0.16290314009233114,1.0,5.14709577625516,2.0351906206106967,1.3878090844500826,-0.18312672400906885,-0.007893551534199295,-0.0751863373467768,5.550034668966682,-0.3990600378304512,0.5244779989439731,0.17833086176726506,-0.026964032204333813,-0.4578814078837878,0.04125805691921701,0.0006710135630366987,0.147628976043608
mild_turn_left,0,0.7200000000000001,speed_bin_5p5_m_s,5.59576364647483,1.3427572727669315,0.9750095369257107,0.0,-0.031889234951110755,0.0,5.257242727233068,2.020574374285852,1.3750095369257107,-0.17896261202287628,-0.009442220718982236,-0.08379248755524157,5.55680196877948,-0.3863936209371456,0.534062390247486,0.21725157530422723,0.02156802398466831,-0.42128308167284506,0.032644287468520716,-0.006034987785977671,0.10057649711594893
mild_turn_left,0,0.74,speed_bin_5p5_m_s,5.602579773992058,1.2325952431382872,0.9619771723780933,0.0,-0.031889234951110755,0.0,5.3674047568617125,2.0052532821643068,1.3619771723780933,-0.17456998110759142,-0.010285837082941694,-0.09202261751066468,5.563799064307534,-0.3733617885702123,0.5418865848045774,0.20846732888445932,0.035875368330915765,-0.40665222208768764,0.026565544726644453,-0.010767417329240914,0.06737153192551504
mild_turn_left,0,0.76,speed_bin_5p5_m_s,5.609330737976512,1.1224066868948501,0.9488083243374118,0.0,-0.031889234951110755,0.0,5.4775933131051495,1.9892609856846963,1.3488083243374118,-0.17055644799022196,-0.010978638619738176,-0.1001283630136751,5.571086899645587,-0.3589836105030718,0.5465462944670147,0.18254243082531765,0.03295967846470357,-0.40550813369393035,0.022275771993183795,-0.014107095956839524,0.04393876624715249
mild_turn_left,0,0.78,speed_bin_5p5_m_s,5.615992288932102,1.0121855906927983,0.9355660194516086,0.0,-0.031889234951110755,0.0,5.587814409307201,1.9726256221733691,1.3355660194516086,-0.1671061286105973,-0.011798292280234409,-0.10827488954530796,5.578658576928291,-0.3427876624673018,0.5481190471689921,0.15307839588295946,0.022204348929864393,-0.4122818556157827,0.019248476566126042,-0.01646390935124414,0.02740224816354866
mild_turn_left,0,0.8,speed_bin_5p5_m_s,5.623117198228138,0.9019344131808342,0.9222362901687459,0.18669207534362603,0.3712818767154457,1.0,5.698065586819165,1.9553493189547644,1.3222362901687459,-0.16386552153252515,-0.012220293281966816,-0.11640033984739177,5.585735722469937,-0.3300600306388016,0.5568337632606519,0.1781120163843162,0.09775239616325561,-0.38428602033009546,0.04036892987004869,0.027519391881838124,0.15450224606298893
mild_turn_right,0,0.02,speed_bin_5p5_m_s,5.49433967417247,0.20991640880688278,1.3482383077940048,0.0,-0.031889234951110755,0.0,1.4099164088068827,2.2000014344203986,1.748238307794005,-1.3774233229829903e-05,-4.7831868218400125e-05,1.612522614751051e-05,5.491836761879036,0.00011739570932033387,0.1658234672110281,-0.0023397705946447273,-0.005237169236532568,0.0013352022377830053,0.0035284496837823614,-0.006508522496809775,-0.003605367949311835
mild_turn_right,0,0.04,speed_bin_5p5_m_s,5.492602014786038,0.3196846718055901,1.343684967999505,0.0,-0.031889234951110755,0.0,1.51968467180559,2.200010573689854,1.743684967999505,-0.00010795127066913557,-0.00022002286518128496,4.4133933950022916e-05,5.485406886741904,0.00047930492810141034,0.2810479496152208,-0.007310675214046104,-0.01216562091980667,0.0012628808744210944,0.006018478936148041,-0.011101591084757953,-0.00614967847202974
mild_turn_right,0,0.06,speed_bin_5p5_m_s,5.493017992459334,0.42934418138991415,1.3371755923258197,0.0,-0.031889234951110755,0.0,1.629344181389914,2.2000329747030993,1.7371755923258196,-0.000305689229166183,-0.0005364908019377167,6.044931101307119e-05,5.481148883127098,0.0010753398278057478,0.360905015372196,-0.012424613536602302,-0.019478041020606445,0.00023247326555861066,0.007775694210078308,-0.01434292259493355,-0.007945200073992359
mild_turn_right,0,0.08,speed_bin_5p5_m_s,5.4946719074232195,0.5389355314542956,1.329288249044494,0.0,-0.031889234951110755,0.0,1.7389355314542956,2.20007207549843,1.7292882490444939,-0.0005998049991156972,-0.0009958522220084585,4.987610308288539e-05,5.4788939091278,0.0018843549119253891,0.4160977673032966,-0.016872389521443116,-0.02634619227036236,-0.001386469492910622,0.009015762179561083,-0.0166303323641725,-0.009212300844251543
mild_turn_right,0,0.1,speed_bin_5p5_m_s,5.49649194971065,0.6484889802202918,1.320402071775964,1.0,0.10656299123149994,-0.27748119111661007,1.8484889802202917,2.2001534476534426,1.7204020717759638,0.0008496076898451191,-0.0013891943515244175,-6.210718616408674e-05,5.477336764069318,0.007659103740827484,0.4584180017609778,0.24209485738079048,-0.0060050831123936825,-0.013051430792395692,0.11699998837643988,-0.0017312444725976813,-0.05823901667716874
mild_turn_right,0,0.12000000000000001,speed_bin_5p5_m_s,5.4983258408174835,0.7580080572373133,1.3107297302704985,0.0,-0.031889234951110755,0.0,1.9580080572373133,2.200355098411681,1.7107297302704985,0.008604517922416099,-0.0012156712568914564,-0.0005738546457710924,5.476265817741573,0.020161893330408916,0.4916230703433697,0.47319217010581227,0.019463195720074815,-0.03900539523317927,0.0860954180956662,-0.00773026285478579,-0.04470468015481008
mild_turn_right,0,0.13999999999999999,speed_bin_5p5_m_s,5.5011248293063995,0.8675284153809149,1.3005443945628499,0.0,-0.031889234951110755,0.0,2.067528415380915,2.20066025461149,1.70054439456285,0.018411207203755386,-0.000719608253793672,-0.001603641933338079,5.476944247085219,0.035923996984512346,0.5139703963966556,0.4814257148349516,0.026158434806802612,-0.06416432504715192,0.06428604261140919,-0.011963774055408934,-0.0351534900083466
mild_turn_right,0,0.16,speed_bin_5p5_m_s,5.504279346471352,0.9770788831382793,1.2900398972661549,0.0,-0.031889234951110755,0.0,2.1770788831382792,2.201065427667208,1.6900398972661548,0.02735766172007635,-0.00018954902569433827,-0.0030809336636824104,5.478566915976533,0.05430005241096632,0.5286276340361439,0.4042241557171022,0.022125644145471288,-0.08366724897167256,0.048895152050823676,-0.014951365681901743,-0.028413208867620023
mild_turn_right,0,0.18,speed_bin_5p5_m_s,5.507521071412013,1.0866742300440488,1.279337092890604,0.0,-0.031889234951110755,0.0,2.286674230044049,2.20158336054742,1.6793370928906042,0.03447114469893686,0.00022555482744876802,-0.004875835952254725,5.480706640660493,0.07427637962148034,0.5377044638996658,0.30580100431890994,0.013256605736850221,-0.0957956968881322,0.038033790503863726,-0.017059711049070284,-0.02365658805289818
mild_turn_right,0,0.19999999999999998,speed_bin_5p5_m_s,5.510005889021486,1.1963137122954108,1.2684719061984486,1.0,0.18417608207745043,-0.24804833001872661,2.396313712295411,2.202250434805511,1.6684719061984488,0.04140387513766124,0.0007250049063478635,-0.006892241065197977,5.481567019312139,0.09946390992103228,0.5501770991818113,0.46276856515660264,0.03728164187345822,-0.10959400964186963,0.13747802996665864,0.006507320829359429,-0.06332686822203568
mild_turn_right,0,0.22,speed_bin_5p5_m_s,5.5121804713693265,1.3059683027384776,1.257362283071807,0.0,-0.031889234951110755,0.0,2.5059683027384776,2.2031462266120503,1.657362283071807,0.052688937877960376,0.001938507663576062,-0.009249127751958238,5.4817462381113184,0.13112623716512944,0.563380546189428,0.6151564628342182,0.06911296349727805,-0.13137154184063216,0.10054678545543691,-0.0019163019263681875,-0.04829518032167997
mild_turn_right,0,0.24,speed_bin_5p5_m_s,5.515098665879593,1.415665033693063,1.2461683991738153,0.0,-0.031889234951110755,0.0,2.615665033693063,2.204273593055593,1.6461683991738152,0.06478054806003225,0.003603542334009129,-0.011956166460601004,5.483091590666014,0.1650548101350411,0.5698919304620778,0.5713301790063612,0.07763902389138796,-0.14745783771644663,0.07448438202032995,-0.00786085802109206,-0.03768730832725942
mild_turn_right,0,0.26,speed_bin_5p5_m_s,5.518098750959668,1.5254219474987913,1.2350009524226269,0.0,-0.031889234951110755,0.0,2.7254219474987913,2.2056414052237763,1.6350009524226268,0.0750829462037293,0.005316003707009969,-0.0148738319800626,5.484680082229205,0.19983915511945016,0.5725054873291877,0.4528097236727713,0.07082673002675619,-0.15390831887820863,0.05609212684983649,-0.012055935149788376,-0.030201326114486823
mild_turn_right,0,0.28,speed_bin_5p5_m_s,5.520939944006844,1.63524194327731,1.2239093848244527,0.0,-0.031889234951110755,0.0,2.83524194327731,2.207267735787567,1.6239093848244526,0.08280960612011884,0.006836625441730041,-0.017816928351056444,5.4861942755282005,0.23406108427662695,0.5724208638048954,0.3216859188933086,0.05667936246079639,-0.14980124186612892,0.04311270033229303,-0.015016403826554793,-0.024918463564917684
mild_turn_right,0,0.30000000000000004,speed_bin_5p5_m_s,5.522864304637476,1.7451139945372216,1.2128741288896463,0.8220962562016845,0.14351361439909177,0.04767065836958406,2.9451139945372216,2.2091767553424475,1.6128741288896464,0.08966361431055381,0.0082336842878134,-0.02054982724021423,5.486052895564786,0.2688791151796813,0.5770249352707516,0.4369870252547977,0.06407650506240783,-0.1320670611591433,0.13636422092969494,0.0034742446127338424,-0.014575094868344402
mild_turn_right,0,0.32,speed_bin_5p5_m_s,5.5243654887541425,1.8550023402041644,1.2017701170299708,0.0,-0.031889234951110755,0.0,3.0550023402041644,2.211402785970448,1.6017701170299707,0.10005768814394635,0.009905270425180267,-0.022850208753088533,5.485189345210751,0.30457480990840907,0.5818471325816648,0.5592085701749724,0.07910841576473869,-0.11371672413697854,0.09976076968870055,-0.004056745798577922,-0.013891021942053033
mild_turn_right,0,0.34,speed_bin_5p5_m_s,5.526498868032051,1.9649255623024493,1.190707701442061,0.0,-0.031889234951110755,0.0,3.1649255623024493,2.2139600463478373,1.590707701442061,0.1108995938794535,0.011732787052239124,-0.02476786990513341,5.485386687724977,0.33899002544836354,0.581212858715004,0.5060022605812212,0.07997461638992462,-0.09597544759686334,0.07392969017904057,-0.009371370663328693,-0.013408271230020499
mild_turn_right,0,0.36000000000000004,speed_bin_5p5_m_s,5.528719682310438,2.0748946479755643,1.1797481561160095,0.0,-0.031889234951110755,0.0,3.2748946479755645,2.216871014520857,1.5797481561160096,0.11987416194074671,0.01343012793398966,-0.026289216615073115,5.485817259081302,0.3711740814048501,0.5786018724700162,0.38701683585968555,0.06969380873162737,-0.07382493927724947,0.05570068045421196,-0.013121904910537665,-0.01306759373642144
mild_turn_right,0,0.38,speed_bin_5p5_m_s,5.530837573746418,2.179839917097356,1.1689023057523968,0.0,-0.031889234951110755,0.0,3.384908109153113,2.220160082902644,1.5689023057523968,0.1263186283488153,0.014811744082759893,-0.02733119268087504,5.486286426130518,0.4001758060465904,0.5750520340596604,0.25940757864105635,0.05405543553979464,-0.04555697728527661,0.042836456354571534,-0.01576865938474024,-0.012827177406104116
mild_turn_right,0,0.4,speed_bin_5p5_m_s,5.532421552128772,2.17615217213808,1.1581447820308668,0.5294946218851405,0.03941452367648489,0.16570533393226564,3.4949563788906355,2.2238478278619205,1.558144782030867,0.13141781129778415,0.015864997259542313,-0.027723984367451833,5.486103041942268,0.4259894815774466,0.5734933349535141,0.3018864868380691,0.04827800185035998,-0.0036518552857799993,0.09971897159693338,-0.008513072899343395,0.010337385499211508
mild_turn_right,0,0.42000000000000004,speed_bin_5p5_m_s,5.533792913419482,2.1720491656683385,1.1474088518997076,0.0,-0.031889234951110755,0.0,3.6050190148120107,2.227950834331662,1.5474088518997076,0.13830642457972797,0.016767676509992533,-0.02721540970938546,5.485901957389902,0.44844774888104716,0.5715228246018207,0.35477329594826934,0.04702407308978542,0.040422342237575855,0.07390019323830999,-0.01251620361645758,0.003689731766670156
mild_turn_right,0,0.44,speed_bin_5p5_m_s,5.535526555519923,2.1675178785382103,1.1367170514774787,0.0,-0.031889234951110755,0.0,3.7151009661397403,2.23248212146179,1.5367170514774786,0.1449695361738857,0.01746043060757281,-0.02589360688468535,5.486501038795657,0.4669484509112952,0.5677321043872641,0.2969511863022748,0.03928037124683165,0.08025087684108984,0.05567986444382302,-0.01534121558487899,-0.0010015218254405432
mild_turn_right,0,0.46,speed_bin_5p5_m_s,5.537395501569235,2.1625381751442423,1.1260710804990803,0.0,-0.031889234951110755,0.0,3.8252044402351038,2.237461824855758,1.5260710804990802,0.1500559181744712,0.017831147196163584,-0.023815537720608192,5.48756558952693,0.48124393556707,0.5637172304613979,0.2052333443967942,0.027525074401945807,0.11988593811049354,0.0428217664824092,-0.017334828380885167,-0.0043121425573477215
mild_turn_right,0,0.48000000000000004,speed_bin_5p5_m_s,5.539335082065832,2.1570908213971447,1.1154552358553014,0.0,-0.031889234951110755,0.0,3.935327017396292,2.2429091786028557,1.5154552358553015,0.15329341776105218,0.017822807757318388,-0.020980862501525217,5.4890477244344344,0.4910359702798893,0.559885618834527,0.1147311830889293,0.014451256114256716,0.16056946173723313,0.033747798331223065,-0.018741722236496148,-0.006648449775735031
mild_turn_right,0,0.5,speed_bin_5p5_m_s,5.5412613790297085,2.151154467005937,1.1048462270523092,0.2422424284113637,-0.026830079424972567,-0.082232177658128,4.045464149282237,2.2488455329940633,1.504846227052309,0.15537326713488592,0.01743153898792332,-0.017391608774901732,5.490761305395267,0.49753680854655696,0.5563947178412083,0.1129930701462376,0.002327981585230723,0.19921153730868452,0.05752119253401487,-0.018975326994107016,-0.022561364904984275
mild_turn_right,0,0.52,speed_bin_5p5_m_s,5.543291921500867,2.1446975607096115,1.09421356670113,0.0,-0.031889234951110755,0.0,4.1556088486123075,2.255302439290389,1.4942135667011298,0.15793639891693304,0.01669790521816971,-0.013123269897423077,5.492886357474645,0.5012567998760232,0.5522919621212548,0.12117077250036572,-0.00794310097670943,0.23346137234111133,0.04412119292140703,-0.019899423182087893,-0.01952693793652677
mild_turn_right,0,0.54,speed_bin_5p5_m_s,5.545581091291178,2.1377181874679656,1.083541346177642,0.0,-0.031889234951110755,0.0,4.265761432443923,2.2622818125320348,1.483541346177642,0.1600903250742414,0.01565564149623911,-0.008216887489838995,5.49562501907546,0.5010691467266533,0.5481833634804385,0.0813504471999621,-0.01708821166888791,0.26744013099726976,0.03466480442012201,-0.020551558467068177,-0.01738554083786474
mild_turn_right,0,0.56,speed_bin_5p5_m_s,5.548099580667744,2.1302151215958904,1.0728085507803473,0.0,-0.031889234951110755,0.0,4.375922128581131,2.26978487840411,1.4728085507803472,0.1613009336458146,0.014324835039345162,-0.0026651168609146333,5.498900025276734,0.4968939423639981,0.5446135134745402,0.03087113898573294,-0.025237044814801574,0.30185777610901027,0.027991424862476445,-0.021011770764713878,-0.015874355503096526
mild_turn_right,0,0.5800000000000001,speed_bin_5p5_m_s,5.550849383025567,2.1139092711805745,1.061994109983147,0.0,-0.031889234951110755,0.0,4.486090728819425,2.2778150103191046,1.4619941099831468,0.16153325899201276,0.012728812497170462,0.003542039708258735,5.502703708812556,0.48869799018310467,0.5416225996456046,-0.014836970325934132,-0.032314039536105676,0.3363291847236909,0.023282016538743767,-0.02133654288452141,-0.014807911022787204
mild_turn_right,0,0.6,speed_bin_5p5_m_s,5.554007077661358,2.003733350333831,1.0510746758973104,0.049212973214316474,-0.014071938531373814,-0.4710212699315565,4.596266649666169,2.286393809321834,1.4510746758973103,0.16107938771736513,0.010954751914296087,0.010261619658232921,5.506839073911163,0.4802156295255019,0.5395470154834704,-0.030450239641631405,-0.03300822197412365,0.3482741182459336,0.026089198505477904,-0.018891844902988227,-0.09575974712709616
mild_turn_right,0,0.62,speed_bin_5p5_m_s,5.55750438505962,1.893552663106794,1.0400202022695222,0.0,-0.031889234951110755,0.0,4.706447336893206,2.2955846295116267,1.440020202269522,0.16047734133413924,0.009213767624681277,0.01699952868412512,5.511098636620615,0.4731559215707333,0.5383031499794984,-0.0403089847570581,-0.03183534911319218,0.34665248929664594,0.02193961415298269,-0.019840509815719123,-0.07118308420287235
mild_turn_right,0,0.64,speed_bin_5p5_m_s,5.56120669098737,1.783364951733713,1.0288281502437204,0.0,-0.031889234951110755,0.0,4.816635048266287,2.305376223796973,1.4288281502437206,0.1595365704797431,0.00745081948270892,0.023808917080619427,5.5157071602140695,0.46411899839886606,0.5372038141815153,-0.0602443399628632,-0.03409815431169352,0.355022656758592,0.019011249758171242,-0.020509983265843735,-0.053839317083810616
mild_turn_right,0,0.66,speed_bin_5p5_m_s,5.565112472338585,1.6731672345881679,1.017500532076728,0.0,-0.031889234951110755,0.0,4.926832765411832,2.315746419126206,1.417500532076728,0.1581797206073842,0.005596764652432997,0.03084554283633912,5.520711995328018,0.45259947713106374,0.5360686595208749,-0.07962328049882111,-0.03778722854159706,0.3699510074824684,0.016944701087183763,-0.02098243111798527,-0.04159980927073972
mild_turn_right,0,0.68,speed_bin_5p5_m_s,5.569232577092771,1.562956947773002,1.0060373229594313,0.0,-0.031889234951110755,0.0,5.0370430522269976,2.326679970210165,1.4060373229594314,0.15646390685603584,0.003622531321387635,0.03820909115571358,5.526135691374938,0.43833735140222335,0.5348235079249161,-0.09454514931240192,-0.04183110880627445,0.38868403157135367,0.015486336336838174,-0.021315837876612672,-0.03296238059230808
mild_turn_right,0,0.7000000000000001,speed_bin_5p5_m_s,5.573891903808812,1.452734059661295,0.9944182230319772,-0.039987763142935055,0.1005371154468083,-0.7823129836602317,5.147265940338705,2.338193050879439,1.3944182230319773,0.15444981169271563,0.0017714704022283468,0.045736739282862204,5.531549707940151,0.4269673250211052,0.5365889369871264,-0.1099480718470483,-0.014664146745330887,0.37216322905297106,0.008570056942738635,-0.005700976401246977,-0.1625687407543404
mild_turn_right,0,0.7200000000000001,speed_bin_5p5_m_s,5.578877536630502,1.3425057012654387,0.982594312305865,0.0,-0.031889234951110755,0.0,5.257494298734561,2.3503690823146326,1.382594312305865,0.1521020494215032,0.0007806304799175359,0.052717490925791276,5.536455179880403,0.4209893557935911,0.5425002969624669,-0.12453343852976709,0.01745096449843966,0.3369837787274932,0.009576344480168818,-0.010531705276317135,-0.11833023475388231
mild_turn_right,0,0.74,speed_bin_5p5_m_s,5.583871177704635,1.2322657782777462,0.970614282021273,0.0,-0.031889234951110755,0.0,5.3677342217222535,2.3631876339050653,1.370614282021273,0.1495166346041045,0.00024407903648621457,0.059273524964796896,5.541465547500101,0.41478817179798466,0.5474739150009225,-0.13351021805446572,0.025014752461260656,0.32204977619492714,0.010286482254276506,-0.013940753806740841,-0.08711109210083666
mild_turn_right,0,0.76,speed_bin_5p5_m_s,5.588799804765653,1.1220075246842223,0.9585396965849405,0.0,-0.031889234951110755,0.0,5.477992475315777,2.376610655522411,1.3585396965849406,0.1467928799188785,-0.0002371936381379552,0.06568198216947883,5.546704101707768,0.4072737314878355,0.5503498646195898,-0.13823292584644403,0.020578512247811178,0.3207354095736483,0.010787626946480954,-0.01634652158699434,-0.06507972268747717
mild_turn_right,0,0.78,speed_bin_5p5_m_s,5.5936604487489765,1.0117274169872603,0.9464121141708884,0.0,-0.031889234951110755,0.0,5.588272583012739,2.3906090847961425,1.3464121141708885,0.14400644564996526,-0.000858343299916714,0.07213814886269228,5.552214573699366,0.3977853996799574,0.5511055427959496,-0.13955142795156822,0.01094652075055044,0.3282327528807322,0.01114128508393219,-0.018044273484878443,-0.04953217086575663
mild_turn_right,0,0.8,speed_bin_5p5_m_s,5.598893235052446,0.9014281113195919,0.9342222502889449,-0.05123496590028194,0.23684241943095363,-0.8769842040642223,5.698571888680408,2.4051887719883855,1.334222250288945,0.14116250670805858,-0.0012491130582148356,0.07854803592008251,5.557356184132796,0.392377801738439,0.5562709419877416,-0.14650225963151048,0.06046102960619053,0.29937823708265404,0.003847906752066116,0.01160861961461291,-0.19068393899784924
