dataset_root,session_label,trial_id,throw_id,throw_dir,case_id,case_storage_id,surface_axis,command_axis,command_value,command_abs,command_lattice_percent,command_start_s,command_duration_s,effective_flight_duration_s,usable_window_start_s,usable_window_end_s,response_window_s,valid_throw,state_sample_count,command_schedule_status,command_schedule_notes,vicon_validity_flag,tracking_quality_flag,launch_quality_flag,termination_reason,termination_group,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,speed0_m_s,phi0_deg,theta0_deg,psi0_deg,p0_rad_s,q0_rad_s,r0_rad_s,mean_rate_confidence,min_rate_confidence,response_spike_fraction,response_body_rate_limited_fraction,max_abs_alpha_deg,deep_post_stall_flag,filter_status,filter_reasons,split,notes
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p04/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p04/v001,C1_aileron_pos0p4,c1_a_p04,aileron,delta_a,0.4,0.4,40,0.15,60,1.0818138,0.15,0.8,0.65,True,173,ok,"active rows 37, active start 0.165152",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.281746159,2.062267303,1.450444085,5.34929688,0.3716283778,0.8218568222,5.424807222,7.491810705,6.433943759,-1.470126321,0.4019723828,0.6395889411,0.1657361502,0.9473988439,0.5,0.01,0.01,18.32043192,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p04/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p04/v002,C1_aileron_pos0p4,c1_a_p04,aileron,delta_a,0.4,0.4,40,0.15,60,1.1031407,0.15,0.8,0.65,True,180,ok,"active rows 39, active start 0.166028",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_front_wall,front_wall,1.268339491,2.096115828,1.332785859,5.800359835,1.153485787,0.05957642993,5.914241543,14.71175951,-5.559611859,-7.65708142,0.03482220999,0.1255597642,-0.5823808686,0.9475,0.5,0,0,14.3964911,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p04/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p04/v003,C1_aileron_pos0p4,c1_a_p04,aileron,delta_a,0.4,0.4,40,0.15,60,1.1105307,0.15,0.8,0.65,True,177,ok,"active rows 40, active start 0.169865",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_front_wall,front_wall,1.270206809,2.103977859,1.352899244,5.767864699,1.305324765,0.4587962597,5.931494747,4.609462052,-5.137348845,-9.105505848,-0.008350857922,0.2743793214,-0.1898558258,0.95,0.95,0,0,20.17729552,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p06/v001,C1_aileron_pos0p6,c1_a_p06,aileron,delta_a,0.6,0.6,60,0.15,60,1.0748191,0.15,0.8,0.65,True,179,ok,"active rows 39, active start 0.162118",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.315970896,2.005025724,1.45356723,5.132429489,0.5881076976,0.8576388366,5.236721064,9.483121507,10.6005534,-6.016480062,-0.03876857358,0.8344841169,-0.1633608333,0.9474860335,0.5,0.009090909091,0,17.55448363,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p06/v002,C1_aileron_pos0p6,c1_a_p06,aileron,delta_a,0.6,0.6,60,0.15,60,1.0999344,0.15,0.8,0.65,True,85,ok,"active rows 27, active start 0.163237",valid_state_samples,nominal,clean,exit_gate_front_wall,front_wall,1.467071822,2.096673041,1.307755363,5.897239174,0.5186596792,0.3498792466,5.930333315,11.44062561,-6.293468051,-1.122261465,0.7450300986,0.1710878896,-0.1357325733,0.9447058824,0.5,0,0,14.34695134,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p06/v003,C1_aileron_pos0p6,c1_a_p06,aileron,delta_a,0.6,0.6,60,0.15,60,1.1455226,0.15,0.8,0.65,True,188,ok,"active rows 42, active start 0.15321",valid_state_samples,nominal,clean,exit_gate_front_wall,front_wall,1.269292384,2.05200488,1.452309941,5.72747989,0.5689783574,0.3409820314,5.765763697,9.679961148,-4.488188329,-2.958128799,0.2371289888,-0.02395522971,-0.1087066161,0.947606383,0.5,0.009259259259,0,26.50257168,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p08/bad/i001,C1_aileron_pos0p8,c1_a_p08,aileron,delta_a,0.8,0.8,80,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:z_w_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p08/v001,C1_aileron_pos0p8,c1_a_p08,aileron,delta_a,0.8,0.8,80,0.15,60,1.2542568,0.15,0.8,0.65,True,188,ok,"active rows 43, active start 0.170382",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.260445819,1.995436345,1.516225368,5.550950513,1.129724157,0.4564278817,5.683102557,9.522691411,9.171014468,-6.476151753,0.2728423623,0.8810295126,-0.3202514784,0.9212765957,0.5,0.05555555556,0.02222222222,21.16449815,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p08/v002,C1_aileron_pos0p8,c1_a_p08,aileron,delta_a,0.8,0.8,80,0.15,60,1.0455506,0.15,0.8,0.65,True,168,ok,"active rows 36, active start 0.169715",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.268181548,2.035188839,1.379176442,5.269478866,0.9540482395,0.5553607661,5.383868603,13.94323772,6.486157696,-5.953514858,0.2883222284,0.5688726673,-0.4963573497,0.9392857143,0.5,0.01923076923,0,20.75258911,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p08/v003,C1_aileron_pos0p8,c1_a_p08,aileron,delta_a,0.8,0.8,80,0.15,60,1.2000627,0.15,0.8,0.65,True,157,ok,"active rows 43, active start 0.173686",valid_state_samples,nominal,lateral_velocity_asymmetry;roll_angle_asymmetry,exit_gate_front_wall,front_wall,1.270583625,1.989134926,1.409345083,5.95138434,1.075813399,0.2045539071,6.051296748,15.53167098,-0.5789693124,-7.663021208,0.5125424926,0.2990628238,-0.4806717524,0.9385350318,0.5,0.03488372093,0.02325581395,17.13882528,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p10/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p10/v001,C1_aileron_pos1p0,c1_a_p10,aileron,delta_a,1,1,100,0.15,60,1.1085558,0.15,0.8,0.65,True,168,ok,"active rows 40, active start 0.159934",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.271973751,2.069885394,1.365441099,5.584967163,0.3230583575,0.6116063446,5.627636025,6.046892888,1.44766327,1.304081506,-0.09205146678,0.4781086188,-0.5785865053,0.9473214286,0.5,0.01020408163,0.01020408163,48.75088635,True,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p10/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p10/v002,C1_aileron_pos1p0,c1_a_p10,aileron,delta_a,1,1,100,0.15,60,1.1551111,0.15,0.8,0.65,True,186,ok,"active rows 41, active start 0.170934",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.259817005,2.056437453,1.387800206,5.579418688,1.190253377,0.6403431897,5.740788743,7.040763164,3.359745585,-6.53375762,0.1532700983,0.6950363408,-0.6578012418,0.9451612903,0.5,0.009803921569,0.009803921569,30.46150163,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p10/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30/20260604_231717/c1_a_p10/v003,C1_aileron_pos1p0,c1_a_p10,aileron,delta_a,1,1,100,0.15,60,1.1763439,0.15,0.8,0.65,True,193,ok,"active rows 43, active start 0.171285",valid_state_samples,nominal,clean,exit_gate_front_wall,front_wall,1.281559354,2.124089863,1.386097121,5.980157271,0.1926340089,0.3561449547,5.993849187,9.360145632,-4.202675277,2.148247097,0.5683750988,0.1960241762,-0.157882982,0.9476683938,0.5,0.009259259259,0.009259259259,22.86675204,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n02/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n02/v001,C1_elevator_neg0p2,c1_e_n02,elevator,delta_e,-0.2,0.2,-20,0.15,60,0.986986,0.15,0.8,0.65,True,156,ok,"active rows 35, active start 0.164199",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.274323048,2.109306647,1.389374087,5.128840145,0.6304765113,0.3885228969,5.182031639,8.860194283,-0.5924216654,-1.66190989,0.04670444698,0.2216778486,-0.006544076452,0.9471153846,0.5,0,0,12.97407252,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n02/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n02/v002,C1_elevator_neg0p2,c1_e_n02,elevator,delta_e,-0.2,0.2,-20,0.15,60,0.9741623,0.15,0.8,0.65,True,156,ok,"active rows 35, active start 0.150141",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.282507924,2.099571461,1.422170868,4.645722053,0.9550797258,0.8319765301,4.815298083,2.836377477,7.7269589,-5.935443861,-0.1221354135,0.7079785323,0.01156809722,0.9413461538,0.5,0,0,17.22808784,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n02/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n02/v003,C1_elevator_neg0p2,c1_e_n02,elevator,delta_e,-0.2,0.2,-20,0.15,60,0.9779981,0.15,0.8,0.65,True,157,ok,"active rows 35, active start 0.150598",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.287269051,2.08844158,1.380732754,4.955759967,1.021014441,0.707564297,5.109077664,1.915106212,3.847569327,-7.566291614,-0.4707101204,0.5412548369,-0.3448613242,0.95,0.95,0,0,20.5094406,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n04/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n04/v001,C1_elevator_neg0p4,c1_e_n04,elevator,delta_e,-0.4,0.4,-40,0.15,60,0.8622983,0.15,0.8,0.65,True,137,ok,"active rows 29, active start 0.169285",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.269421937,2.109189659,1.422334772,4.678510391,1.348758518,0.6697974019,4.91489955,2.445630575,4.252937792,-12.05228219,-0.5743781168,0.5489470803,-0.5047908796,0.95,0.95,0,0,22.54887073,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n04/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n04/v002,C1_elevator_neg0p4,c1_e_n04,elevator,delta_e,-0.4,0.4,-40,0.15,60,0.9792488,0.15,0.8,0.65,True,164,ok,"active rows 34, active start 0.169953",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.255847756,2.070411,1.386713768,5.143881827,0.7408321735,0.4012210572,5.212420829,7.233308287,-1.313863232,-4.353078235,0.04411866084,0.1390076181,-0.4078370145,0.9225609756,0.5,0.01851851852,0,14.05366982,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n04/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n04/v003,C1_elevator_neg0p4,c1_e_n04,elevator,delta_e,-0.4,0.4,-40,0.15,60,1.0519732,0.15,0.8,0.65,True,178,ok,"active rows 38, active start 0.164579",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.274196205,2.009666265,1.361597481,5.388630055,0.2705655341,0.6697957496,5.436834182,2.355446688,-1.146916872,-1.009467533,0.02865897416,0.08914388957,0.1819217868,0.9424157303,0.5,0,0,13.05082596,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n06/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n06/v001,C1_elevator_neg0p6,c1_e_n06,elevator,delta_e,-0.6,0.6,-60,0.15,60,0.8585049,0.15,0.8,0.65,True,144,ok,"active rows 30, active start 0.164526",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.269609057,2.040011062,1.357818305,4.932577219,1.131728408,0.6834941454,5.106690852,1.61244059,-0.9011190107,-9.654870156,-0.4243357486,0.6183854475,-0.2130663832,0.95,0.95,0,0,15.69342205,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n06/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n06/v002,C1_elevator_neg0p6,c1_e_n06,elevator,delta_e,-0.6,0.6,-60,0.15,60,0.8946445,0.15,0.8,0.65,True,141,ok,"active rows 30, active start 0.1615",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.260694023,2.118144201,1.387049323,5.044158065,1.157316693,0.5390038798,5.20321417,2.969565739,-1.307844559,-8.604468032,-0.2429008619,0.3254271363,-0.3032651574,0.9212765957,0.5,0.0495049505,0.009900990099,14.21031748,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n06/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n06/v003,C1_elevator_neg0p6,c1_e_n06,elevator,delta_e,-0.6,0.6,-60,0.15,60,0.8453737,0.15,0.8,0.65,True,143,ok,"active rows 30, active start 0.165321",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.26695176,2.14574137,1.347602162,4.742885463,1.230844684,0.6133886815,4.938237219,5.221917019,0.1726942747,-9.515498895,-0.4825310144,0.3763614284,-0.3642295022,0.9405594406,0.5,0.02752293578,0,16.50143866,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n08/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n08/v001,C1_elevator_neg0p8,c1_e_n08,elevator,delta_e,-0.8,0.8,-80,0.15,60,0.8636926,0.15,0.8,0.65,True,143,ok,"active rows 30, active start 0.168458",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.295111372,2.061589087,1.377939674,5.177865199,0.9911529227,0.4426298831,5.290424685,6.638730341,-2.060265137,-8.928813051,-0.3810121324,0.2083476817,-0.4562087777,0.9405594406,0.5,0.01851851852,0,14.82811311,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n08/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n08/v002,C1_elevator_neg0p8,c1_e_n08,elevator,delta_e,-0.8,0.8,-80,0.15,60,0.9024965,0.15,0.8,0.65,True,73,ok,"active rows 22, active start 0.153286",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.351613838,2.104836946,1.401202615,5.442889121,0.4881880816,0.6705058477,5.505719542,8.225668971,2.212022793,-2.111811972,-0.2464622496,0.5319420316,0.08565692701,0.9253424658,0.5,0.04166666667,0.02083333333,13.18350578,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n08/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n08/v003,C1_elevator_neg0p8,c1_e_n08,elevator,delta_e,-0.8,0.8,-80,0.15,60,0.8215797,0.15,0.8,0.65,True,74,ok,"active rows 21, active start 0.180752",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.293061203,2.115949473,1.387398976,5.060624475,1.324599552,0.3970185716,5.246151713,5.683222963,-3.969044808,-10.43137672,-0.5077419035,0.1668832948,-0.4579626893,0.9378378378,0.5,0.01923076923,0,15.71465139,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n10/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n10/v001,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0.7632651,0.15,0.7632651,0.6132651,True,128,ok,"active rows 25, active start 0.167564",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.275058221,2.130912078,1.342939786,4.873217306,0.4810070793,0.6562321858,4.940673578,3.919608822,-0.7897187197,-1.573653216,-0.3432811464,0.3188755364,-0.09437728614,0.939453125,0.5,0.01960784314,0,13.62129357,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n10/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n10/v002,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0.7165574,0.15,0.7165574,0.5665574,True,74,ok,"active rows 18, active start 0.192993",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.253336153,2.067487432,1.370504071,5.268304947,0.6082927823,0.198194082,5.307008387,10.84523849,-8.322075302,-2.140049793,0.04542115185,-0.1121043241,-0.05883000693,0.9439189189,0.5,0.01639344262,0,12.4631825,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n10/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_n10/v003,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0.9067163,0.15,0.8,0.65,True,137,ok,"active rows 32, active start 0.163919",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.255873735,1.994548419,1.531222971,5.142238849,0.05661296208,0.4510532217,5.162293523,7.644271413,3.623955402,-0.2886200482,-0.04881898457,-0.09712867212,0.002153288124,0.9368613139,0.5,0.02941176471,0.009803921569,13.85745206,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p02/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p02/v001,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,1.0815805,0.15,0.8,0.65,True,157,ok,"active rows 33, active start 0.171275",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.262536934,2.121420291,1.433021238,4.943673004,1.178785075,0.2233198702,5.087171,3.914679479,-4.727505828,-4.456385194,-0.1257071664,-0.09627325586,-0.1316050416,0.9442675159,0.5,0.01098901099,0,20.12324551,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
