episode_id,primitive_step_index,policy_id,context_id,W_layer,environment_mode,start_state_family,governor_mode,governor_config_id,governor_belief_weight,governor_maximum_hard_failure_risk,candidate_count,viable_count,decision_status,selected_compact_library_id,selected_primitive_variant_id,selected_primitive_id,selected_controller_id,selected_score,claim_status,paired_episode_index,replicate_id,common_random_key
v49_r001_context_plus_memory_lambda_0_8_p00021_rep00,1,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00021_rep00_ctx01,W0,dry_air,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.23061919269901085,simulation_only_selector_decision,21,0,v410_run001_seed00511_r00_e00021
v49_r001_context_plus_memory_lambda_0_95_p00021_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00021_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2813599465454179,simulation_only_selector_decision,21,0,v410_run001_seed00511_r00_e00021
v49_r001_context_plus_memory_lambda_0_95_p00021_rep00,1,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00021_rep00_ctx01,W0,dry_air,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.23061919269901085,simulation_only_selector_decision,21,0,v410_run001_seed00511_r00_e00021
v49_r001_no_memory_baseline_p00022_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00022_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28608092911370364,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_no_memory_baseline_p00022_rep00,1,no_memory_baseline,v49_r001_no_memory_baseline_p00022_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2544443315653546,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_static_map_baseline_p00022_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00022_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.27599221701306564,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_static_map_baseline_p00022_rep00,1,static_map_baseline,v49_r001_static_map_baseline_p00022_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.24242715793614114,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_only_without_memory_p00022_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00022_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28608092911370364,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_only_without_memory_p00022_rep00,1,context_only_without_memory,v49_r001_context_only_without_memory_p00022_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2544443315653546,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_plus_memory_lambda_0_5_p00022_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00022_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28465704523651136,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_plus_memory_lambda_0_5_p00022_rep00,1,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00022_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2544443315653546,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_plus_memory_lambda_0_8_p00022_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00022_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28162767733876387,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_plus_memory_lambda_0_8_p00022_rep00,1,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00022_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2544443315653546,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_plus_memory_lambda_0_95_p00022_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00022_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2817466078604676,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_context_plus_memory_lambda_0_95_p00022_rep00,1,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00022_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2544443315653546,simulation_only_selector_decision,22,0,v410_run001_seed00511_r00_e00022
v49_r001_no_memory_baseline_p00023_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00023_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,23,0,v410_run001_seed00511_r00_e00023
v49_r001_static_map_baseline_p00023_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00023_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,23,0,v410_run001_seed00511_r00_e00023
v49_r001_context_only_without_memory_p00023_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00023_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,23,0,v410_run001_seed00511_r00_e00023
v49_r001_context_plus_memory_lambda_0_5_p00023_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00023_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,23,0,v410_run001_seed00511_r00_e00023
v49_r001_context_plus_memory_lambda_0_8_p00023_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00023_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,23,0,v410_run001_seed00511_r00_e00023
v49_r001_context_plus_memory_lambda_0_95_p00023_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00023_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,23,0,v410_run001_seed00511_r00_e00023
v49_r001_no_memory_baseline_p00024_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00024_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,24,0,v410_run001_seed00511_r00_e00024
v49_r001_static_map_baseline_p00024_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00024_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,24,0,v410_run001_seed00511_r00_e00024
v49_r001_context_only_without_memory_p00024_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00024_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,24,0,v410_run001_seed00511_r00_e00024
v49_r001_context_plus_memory_lambda_0_5_p00024_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00024_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,24,0,v410_run001_seed00511_r00_e00024
v49_r001_context_plus_memory_lambda_0_8_p00024_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00024_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,24,0,v410_run001_seed00511_r00_e00024
v49_r001_context_plus_memory_lambda_0_95_p00024_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00024_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,24,0,v410_run001_seed00511_r00_e00024
v49_r001_no_memory_baseline_p00025_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00025_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28650816233725984,simulation_only_selector_decision,25,0,v410_run001_seed00511_r00_e00025
v49_r001_static_map_baseline_p00025_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00025_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.27641945023662184,simulation_only_selector_decision,25,0,v410_run001_seed00511_r00_e00025
v49_r001_context_only_without_memory_p00025_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00025_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28650816233725984,simulation_only_selector_decision,25,0,v410_run001_seed00511_r00_e00025
v49_r001_context_plus_memory_lambda_0_5_p00025_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00025_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2850067202600594,simulation_only_selector_decision,25,0,v410_run001_seed00511_r00_e00025
v49_r001_context_plus_memory_lambda_0_8_p00025_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00025_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28338135553864763,simulation_only_selector_decision,25,0,v410_run001_seed00511_r00_e00025
v49_r001_context_plus_memory_lambda_0_95_p00025_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00025_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2825406818916504,simulation_only_selector_decision,25,0,v410_run001_seed00511_r00_e00025
v49_r001_no_memory_baseline_p00026_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00026_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2852540508967792,simulation_only_selector_decision,26,0,v410_run001_seed00511_r00_e00026
v49_r001_static_map_baseline_p00026_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00026_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.27516533879614125,simulation_only_selector_decision,26,0,v410_run001_seed00511_r00_e00026
v49_r001_context_only_without_memory_p00026_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00026_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2852540508967792,simulation_only_selector_decision,26,0,v410_run001_seed00511_r00_e00026
v49_r001_context_plus_memory_lambda_0_5_p00026_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00026_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2808494290431236,simulation_only_selector_decision,26,0,v410_run001_seed00511_r00_e00026
v49_r001_context_plus_memory_lambda_0_8_p00026_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00026_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2812910451318673,simulation_only_selector_decision,26,0,v410_run001_seed00511_r00_e00026
v49_r001_context_plus_memory_lambda_0_95_p00026_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00026_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28111955439194464,simulation_only_selector_decision,26,0,v410_run001_seed00511_r00_e00026
v49_r001_no_memory_baseline_p00027_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00027_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2855666895872037,simulation_only_selector_decision,27,0,v410_run001_seed00511_r00_e00027
v49_r001_static_map_baseline_p00027_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00027_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2754779774865658,simulation_only_selector_decision,27,0,v410_run001_seed00511_r00_e00027
v49_r001_context_only_without_memory_p00027_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00027_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2855666895872037,simulation_only_selector_decision,27,0,v410_run001_seed00511_r00_e00027
v49_r001_context_plus_memory_lambda_0_5_p00027_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00027_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28336215212451893,simulation_only_selector_decision,27,0,v410_run001_seed00511_r00_e00027
v49_r001_context_plus_memory_lambda_0_8_p00027_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00027_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2823953943609314,simulation_only_selector_decision,27,0,v410_run001_seed00511_r00_e00027
v49_r001_context_plus_memory_lambda_0_95_p00027_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00027_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28163869525402524,simulation_only_selector_decision,27,0,v410_run001_seed00511_r00_e00027
v49_r001_no_memory_baseline_p00028_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00028_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2845495628828295,simulation_only_selector_decision,28,0,v410_run001_seed00511_r00_e00028
v49_r001_static_map_baseline_p00028_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00028_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2744608507821915,simulation_only_selector_decision,28,0,v410_run001_seed00511_r00_e00028
v49_r001_context_only_without_memory_p00028_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00028_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2845495628828295,simulation_only_selector_decision,28,0,v410_run001_seed00511_r00_e00028
v49_r001_context_plus_memory_lambda_0_5_p00028_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00028_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.27964659214512105,simulation_only_selector_decision,28,0,v410_run001_seed00511_r00_e00028
v49_r001_context_plus_memory_lambda_0_8_p00028_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00028_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28049224589926525,simulation_only_selector_decision,28,0,v410_run001_seed00511_r00_e00028
v49_r001_context_plus_memory_lambda_0_95_p00028_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00028_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2804378980656733,simulation_only_selector_decision,28,0,v410_run001_seed00511_r00_e00028
v49_r001_no_memory_baseline_p00029_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00029_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,29,0,v410_run001_seed00511_r00_e00029
v49_r001_static_map_baseline_p00029_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00029_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,29,0,v410_run001_seed00511_r00_e00029
v49_r001_context_only_without_memory_p00029_rep00,0,context_only_without_memory,v49_r001_context_only_without_memory_p00029_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,29,0,v410_run001_seed00511_r00_e00029
v49_r001_context_plus_memory_lambda_0_5_p00029_rep00,0,context_plus_memory_lambda_0_5,v49_r001_context_plus_memory_lambda_0_5_p00029_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,29,0,v410_run001_seed00511_r00_e00029
v49_r001_context_plus_memory_lambda_0_8_p00029_rep00,0,context_plus_memory_lambda_0_8,v49_r001_context_plus_memory_lambda_0_8_p00029_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,29,0,v410_run001_seed00511_r00_e00029
v49_r001_context_plus_memory_lambda_0_95_p00029_rep00,0,context_plus_memory_lambda_0_95,v49_r001_context_plus_memory_lambda_0_95_p00029_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,29,0,v410_run001_seed00511_r00_e00029
v49_r001_no_memory_baseline_p00030_rep00,0,no_memory_baseline,v49_r001_no_memory_baseline_p00030_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2861971939042382,simulation_only_selector_decision,30,0,v410_run001_seed00511_r00_e00030
v49_r001_no_memory_baseline_p00030_rep00,1,no_memory_baseline,v49_r001_no_memory_baseline_p00030_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2556455609188769,simulation_only_selector_decision,30,0,v410_run001_seed00511_r00_e00030
v49_r001_static_map_baseline_p00030_rep00,0,static_map_baseline,v49_r001_static_map_baseline_p00030_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.27610848180360026,simulation_only_selector_decision,30,0,v410_run001_seed00511_r00_e00030
v49_r001_static_map_baseline_p00030_rep00,1,static_map_baseline,v49_r001_static_map_baseline_p00030_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_000_b0.05_h0.75_tb0,0.05,0.75,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.23005163615271554,simulation_only_selector_decision,30,0,v410_run001_seed00511_r00_e00030
