t (s),x (m),y (m),ψ (rad),ψ (deg),p (rad/s),ϕ (deg),δ_A_roll (deg)
0.7829486185934516,2.5266014339725413,0.46693185459362124,-0.5605602560899278,-32.11773683672546,1.3614906238520714,22.106192376147302,25.00000016935305
0.7931167824712886,2.5622894161745626,0.4445294274288565,-0.5507830169730575,-31.557542300038584,1.3617696387322311,22.89938711379623,25.000000171410022
0.8032849463491256,2.5981947230019338,0.42247699540522937,-0.5406153433710289,-30.974977515175762,1.3619952868101177,23.692744403526525,25.000000173099703
0.8134531102269627,2.634322391939067,0.4007907704296081,-0.5300525604000678,-30.369774631027035,1.362177775482768,24.48623315421939,25.000000174386035
0.8236212741047997,2.6706771080981726,0.3794873568647531,-0.5190897701973021,-29.74165302072119,1.3623253597909037,25.27982822151282,25.00000017521279
0.8337894379826367,2.707263179849461,0.3585837645817517,-0.5077218398242311,-29.090318588545646,1.3624447158434476,26.073509270372714,25.00000017549416
0.8439576018604737,2.7440845130835836,0.338097421926556,-0.49594338897995527,-28.41546306596634,1.3625412428175065,26.867259855218485,25.000000175098627
0.8541257657383108,2.781144584001103,0.3180461885452201,-0.4837487773877092,-27.716763288929332,1.3626193071950297,27.661066675991645,23.940246505271347
0.8642939296161478,2.8184464103208122,0.29844836800979724,-0.471132091730922,-26.993880449352183,1.3516317696689226,28.454918976514985,21.39820556390209
0.8744620934939848,2.8559925207949073,0.27932272018308507,-0.45808713202399476,-26.246459314227035,1.3162384585989517,29.24237001595526,18.856164603795037
0.8846302573718219,2.893784922914457,0.2606884732554887,-0.44461095002469203,-25.474330961716817,1.2611074352700848,30.009201164522363,16.31412363753238
0.8947984212496589,2.931825004296713,0.24256520023553751,-0.43070841278893185,-24.677774253584285,1.190013906912446,30.743913371673678,13.7720826682814
0.904966585127496,2.9701133608960095,0.2249725152372352,-0.4163911507853975,-23.85745556659875,1.1060110016705051,31.437206995702738,11.230041697335116
0.915134749005333,3.0086496637876197,0.20792979902266318,-0.40167670227468705,-23.01437976907248,1.0115678797382333,32.08156112560836,8.688000725374218
0.92530291288317,3.0474325600317136,0.19145594775939667,-0.3865878020598745,-22.14984946926968,0.9086814281650376,32.670893365527064,6.145959752836493
0.935471076761007,3.0864596042790646,0.17556914084800954,-0.3711517745644086,-21.265430241331593,0.7989665919410912,33.20028469176372,3.603918780072436
0.9456392406388441,3.1257272185632985,0.16028662518634482,-0.35540000047754045,-20.362920066310508,0.6837294275716858,33.66575693606897,1.061877807452366
0.9558074045166811,3.1652306782192174,0.14562451443319785,-0.3393674336241998,-19.444321650852753,0.5640261837878036,34.06409282940855,-1.4801631644775552
0.9659755683945181,3.2049641221364604,0.1315976027631372,-0.3230921507447332,-18.51181663147779,0.4407110819654283,34.392690465733736,-4.022204134537606
0.9761437322723552,3.244920585653515,0.11821919330107211,-0.3066149218397901,-17.567740957153585,0.31447495764917277,34.649445602283635,-6.564245098256598
0.9863118961501922,3.2850920543622872,0.10550094191558243,-0.2899787928702208,-16.61456097976194,0.18587651118820617,34.832656472163855,-6.727626185682865
0.9964800600280292,3.325469536966447,0.09345271735446273,-0.27322867604818185,-15.654849979508024,0.08017125711067564,34.94094680332301,-4.1855852174045305
1.0066482239058663,3.3660431551525147,0.0820824788426478,-0.25641094580684853,-14.691265015690094,0.02119145972040517,34.98765400654338,-1.6435442426787803
1.0168163877837033,3.406802248222998,0.07139617224981354,-0.23956399778679718,-13.726005996464872,5.398186268189788e-27,35.0,0.8984967341029297
