split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
train,20260603_224414,C0_neutral,v002,ok,0.1,0.9311877,1.740567435,2.146329463,1.253056882,4.41928792,1.28844831,1.130329361,-0.05843567469,0.9512809245,0.07711530757,3.14842269,3.609783109,-0.4613604187,0.471420749,-0.1826917123,0.6541124613,0.8583393146,1.045548705,-0.1872093907,0.9217683122,1.12281198,-0.2010436678,-9.198084104,-17.22358212,8.025498013,-11.20565757,5.197126201,-16.40278377,-13.36813376,1.058108483,-14.42624224
train,20260603_224414,C0_neutral,v003,ok,0.1,1.0764654,1.78449332,2.151820313,1.29629939,4.542317507,1.055108948,0.8373816945,-0.03561890203,1.049437801,-0.1327263642,3.776244758,3.847457472,-0.07121271392,0.1811721171,0.01222446642,0.1689476507,0.9019107964,1.164371714,-0.2624609176,0.8378446686,1.081661997,-0.243817328,-19.53498912,-13.24072372,-6.294265401,-13.86787208,9.81415394,-23.68202602,-7.121561254,4.886163454,-12.00772471
train,20260603_224414,C0_neutral,v004,ok,0.1,0.9165073,1.771760299,2.099535455,1.354943273,4.55322868,1.067625411,1.126011536,0.03736750443,1.247716856,-0.1472729116,2.989083149,3.300439103,-0.3113559537,0.04223691326,0.2133858786,-0.1711489654,0.9669749245,0.7599367127,0.2070382118,1.055065164,0.8291660227,0.225899141,-14.03964738,-6.377033055,-7.66261432,-24.21641009,14.7629858,-38.97939588,-6.216259254,13.4118188,-19.62807805
train,20260603_224414,C0_neutral,v007,ok,0.1,1.0368447,1.793385534,2.085027819,1.421671464,4.697041088,1.25079265,0.6741511089,0.5866063499,0.9371530049,-0.1159457247,3.369162468,3.807934729,-0.4387722604,-0.2107224977,0.5903628282,-0.8010853259,1.027878791,0.9117990478,0.1160797434,0.9913526985,0.8793978962,0.1119548023,-29.70609472,-2.950745429,-26.75534929,-14.62049408,11.41057032,-26.0310644,4.008670689,24.58100376,-20.57233307
train,20260603_224414,C0_neutral,v008,ok,0.1,0.9636598,1.695683231,2.146559023,1.398028505,4.086193214,0.9915946597,1.02875331,0.06196598605,0.9544126152,-0.03076200224,2.992957629,3.430125735,-0.4371681065,0.3937746891,-0.03464455298,0.4284192421,1.015464429,1.217668653,-0.2022042242,1.053758213,1.263587682,-0.2098294691,-5.777979002,-15.69545226,9.917473257,-13.1257227,5.645839336,-18.77156204,-20.09538367,2.125864143,-22.22124782
train,20260603_224414,C0_neutral,v009,ok,0.1,1.0377517,1.665871925,2.046121787,1.689714213,3.590492055,0.9417571945,0.9753957998,0.2010017653,1.073136099,-0.3100658774,2.122376291,2.124040823,-0.001664531997,0.2850168884,0.2894126683,-0.004395779811,1.312081581,1.310140732,0.001940849133,1.264350211,1.262479967,0.001870244233,-1.369537856,-8.887996383,7.518458527,-17.16540481,30.95821904,-48.12362385,-13.79911798,1.463891346,-15.26300933
train,20260603_224414,C0_neutral,v010,ok,0.1,0.9878504,1.690821139,2.090883707,1.496519596,4.159895053,0.650702407,1.15058829,0.21279696,1.047792555,-0.2425909236,2.527509126,2.759706013,-0.2321968867,0.05709580058,0.3135045258,-0.2564087252,1.11795206,0.9202334974,0.1977185624,1.131701784,0.9315514752,0.2001503086,-10.55709629,-0.07412875452,-10.48296754,-4.617558217,23.30317689,-27.92073511,-1.68548725,18.55674855,-20.2422358
heldout,20260603_215603,C0_neutral,v008,ok,0.1,1.1156548,1.893034407,2.083412406,1.383295324,5.122613401,1.393321419,0.8009383162,0.1162422883,0.9456306332,-0.4502049991,3.761315979,4.475458604,-0.7141426249,-0.07808482347,-0.200092859,0.1220080355,0.9926456535,1.062299962,-0.06965430849,0.8897426457,0.9521762125,-0.0624335668,-0.1543684407,-16.37005203,16.21568359,-15.5742539,7.479117869,-23.05337177,5.174790559,2.319561775,2.855228784
heldout,20260603_215603,C0_neutral,v010,ok,0.1,1.1783576,1.88842657,2.15399512,1.414876166,4.535910159,1.284996978,0.913361765,0.2965597991,1.495122361,-0.5439651514,3.591968853,3.270851232,0.321117621,0.256969874,0.3448953643,-0.08792549038,1.026743403,1.209059305,-0.1823159015,0.8713343072,1.026054658,-0.154720351,-4.12554483,-0.6576642197,-3.467880611,-13.90623662,26.10213352,-40.00837014,-5.174439817,21.34427274,-26.51871256
heldout,20260603_220741,C0_neutral,v002,ok,0.1,0.8235505,1.71266862,2.045061325,1.262577879,4.406725937,1.332722747,0.9337186845,-0.1855107614,0.9169864443,-0.2557215266,3.010606452,3.259929922,-0.2493234692,0.3643284015,-0.08153329412,0.4458616957,0.8682657863,0.9418512472,-0.07358546089,1.054295743,1.143647229,-0.0893514859,-19.44354164,-17.2349027,-2.208638941,-12.86279657,6.140789731,-19.0035863,-13.01546306,2.379689375,-15.39515244
heldout,20260603_220741,C0_neutral,v008,ok,0.1,1.1465257,1.791468279,2.104009664,1.285978983,4.94023697,1.180324939,1.015290094,0.09996783025,1.024900666,-0.2106410997,3.440353378,4.275895096,-0.8355417175,0.5224844973,-0.4173494669,0.9398339642,0.9045002993,1.148201406,-0.2437011071,0.7889053855,1.001461552,-0.2125561661,-3.166744038,-18.63660506,15.46986102,-13.02815672,7.533090693,-20.56124741,-16.04128471,-5.991894763,-10.04938995
heldout,20260603_221447,C0_neutral,v006,ok,0.1,0.9867953,1.551002019,2.070446882,1.557146139,2.350551368,0.6079754356,0.4678330113,0.0574001585,0.6068835025,-0.2667528052,2.299035229,1.446687021,0.8523482085,0.3436370585,0.2217222529,0.1219148056,1.171490659,1.747037855,-0.5755471961,1.187166841,1.770415663,-0.5832488218,-6.597615965,-10.5021926,3.904576638,1.176974196,22.96375947,-21.78678528,-9.812752706,-10.63404742,0.8212947168
heldout,20260603_221447,C0_neutral,v009,ok,0.1,1.2804346,1.766241207,2.156965459,1.528867952,5.020562093,0.7702069747,0.84367535,0.3954489681,1.017821791,0.005265949901,3.234222693,3.957593211,-0.7233705182,-0.2738273021,0.5013159788,-0.7751432809,1.142266397,1.135285199,0.00698119827,0.8920927296,0.8866405197,0.005452209953,-8.043104128,-0.03342396136,-8.009680166,-14.92883507,19.41963924,-34.34847431,14.11309386,23.46943522,-9.35634136
heldout,20260603_222247,C0_neutral,v001,ok,0.1,1.0433755,1.624937289,2.084833513,1.570358468,2.083101173,0.2771442353,0.3945479258,0.166063894,0.4785544774,-0.09580332097,2.66129417,1.265832154,1.395462016,-0.2581361404,0.3054151076,-0.5635512481,1.177249457,1.97609792,-0.7988484624,1.128308511,1.893947021,-0.7656385092,-18.03339033,-6.492895356,-11.54049498,-15.89147211,20.79783344,-36.68930555,5.703844191,0.720457718,4.983386473
heldout,20260603_222247,C0_neutral,v004,ok,0.1,1.0834325,1.855821367,2.07416972,1.529235092,4.788932652,1.556357239,1.132181888,-0.3204581641,1.224349162,-0.4597697143,3.030792553,3.62126596,-0.5904734076,0.9181869604,-0.5787697488,1.496956709,1.134002932,0.9222635427,0.2117393891,1.046676126,0.8512422718,0.1954338541,21.7143584,-16.67025518,38.38461357,-18.28539732,18.08626188,-36.37165921,-21.65842168,-6.136360533,-15.52206114
heldout,20260603_222819,C0_neutral,v003,ok,0.1,0.9869025,1.727658261,2.016113716,1.365715632,4.485768328,0.8795631249,1.032718446,-0.145901339,1.072380548,-0.0954532435,3.137119761,3.44783328,-0.3107135193,0.2166816356,-0.2962223783,0.5129040139,0.9816131821,0.943644012,0.03796917002,0.9946404858,0.9561674148,0.03847307107,1.229138158,-11.20338923,12.43252739,-13.44958945,12.76372284,-26.21331229,-4.239342809,0.8232668637,-5.062609672
heldout,20260603_222819,C0_neutral,v006,ok,0.1,1.0305903,1.743270554,1.930435659,1.453202384,4.508144424,0.1889553821,1.097166444,0.04389199039,1.022106209,0.07308990573,2.91589695,3.456477266,-0.5405803153,-0.4180373372,-0.1330372509,-0.2850000863,1.055633052,0.9356690836,0.1199639684,1.024299425,0.9078962645,0.1164031608,-3.771588896,-11.34840591,7.576817011,-22.15528775,13.83762125,-35.99290901,14.47930858,-0.9301563402,15.40946492
heldout,20260603_223204,C0_neutral,v004,ok,0.1,1.1053168,1.77045339,1.986542338,1.551991611,4.407764148,0.6956702102,1.070418866,-0.04054695083,1.180518137,-0.04606119647,2.55785015,2.904416003,-0.3465658537,0.1788388413,-0.03954702568,0.218385867,1.154241793,1.030285655,0.1239561384,1.044263322,0.9321179729,0.1121453491,13.74796672,0.1859380692,13.56202865,-12.12325716,26.67156038,-38.79481754,0.2374006048,14.68646561,-14.449065
heldout,20260603_223204,C0_neutral,v008,ok,0.1,0.8941123,1.734220494,2.095757344,1.374288279,3.97705147,0.846711866,0.9192368443,0.2779319314,0.974678731,-0.2376921808,2.655298817,2.801794422,-0.1464956041,-0.1799588615,0.456997009,-0.6369558705,0.9774317096,0.9419392814,0.03549242828,1.093186739,1.053491023,0.03969571639,-26.79070045,-0.03119274052,-26.75950771,-14.88396365,15.45778103,-30.34174469,7.617476683,18.54468563,-10.92720894
heldout,20260603_223824,C0_neutral,v005,ok,0.1,0.9692645,1.72420588,2.149568243,1.318302696,4.363386061,1.285105822,0.794055244,0.1177155069,0.8593365132,-0.09454501563,3.229879372,3.576827963,-0.3469485914,0.1097736647,0.2752836172,-0.1655099526,0.9282088435,1.037247574,-0.1090387309,0.9576424634,1.070138826,-0.1124963628,-16.97825846,-8.536827528,-8.441430936,-11.96015467,9.16776789,-21.12792256,-7.078762876,14.39188978,-21.47065266
heldout,20260603_223824,C0_neutral,v007,ok,0.1,0.8427461,1.711217415,2.084851417,1.291777035,4.504009343,0.7963093158,0.9635247202,0.1376069262,0.9027344626,-0.1577441649,2.992425387,3.348945627,-0.3565202398,-0.09197192934,0.2712167406,-0.36318867,0.9000244629,0.9661844468,-0.06615998397,1.067966334,1.146471573,-0.07850523896,-23.59282032,-9.245023721,-14.3477966,-11.58801485,4.381098105,-15.96911295,0.8219918228,11.09839695,-10.27640512
heldout,20260603_224414,C0_neutral,v005,ok,0.1,0.9901911,1.756101477,2.038179217,1.446502153,4.590527402,0.9348849187,1.056498484,0.1088173808,1.117579267,-0.1846553636,3.223579972,3.454056205,-0.2304762328,0.108192269,0.03904066367,0.06915160535,1.057650831,0.8515224001,0.206128431,1.068127992,0.8599576386,0.2081703532,-14.75506443,-8.346275421,-6.408789006,-22.08164675,15.23694092,-37.31858766,-7.045382823,8.674442135,-15.71982496
heldout,20260603_224414,C0_neutral,v006,ok,0.1,0.9637022,1.71905216,2.08583582,1.338933218,4.570037321,1.275266583,0.9050370522,0.01360981613,0.8596664377,-0.2485497053,3.267437107,3.681467675,-0.4140305688,0.280584748,-0.1193607944,0.3999455424,0.9410198485,1.001227775,-0.0602079267,0.9764633188,1.038938974,-0.06247565555,-13.94489464,-14.89359691,0.9487022738,-17.02573311,8.523894804,-25.54962791,-8.789410053,3.371779813,-12.16118987
