candidate_id,candidate_delta_a_effectiveness_scale,candidate_delta_e_effectiveness_scale,candidate_delta_r_effectiveness_scale,split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,launch_confidence_score,launch_confidence_label,launch_confidence_weight,launch_lateral_contamination_score,launch_confidence_reasons,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n06/v003,v003,C1_elevator_neg0p6,elevator,delta_e,-0.6,0.6,0.9723564302,high,0.9723564302,0.1367061179,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.7894153,0.15,0.7894153,3.65441081,3.525380655,0.1290301543,-0.06571423649,-0.04499934351,-0.02071489298,0.9469991785,0.7281958744,0.2188033041,-10.15299623,1.170226676,-11.3232229,-24.84379249,-8.047230893,-16.7965616,-4.608304619,-0.345161739,-4.26314288,-0.5979645962,0.2072512783,-0.8052158745,-0.1366485047,0.06241784803,-0.1990663527,-13.40739014,-2.762120361,-10.64526978,-2.248479167,-2.580789742,0.3323105749,-0.9385259437,-0.9593168386,0.02079089485,-28.47131642,-12.49778858,-15.97352783,-0.4429429405,0.1609909247,-0.6039338653,-0.01517332752,0.08342660044,-0.09859992796,-2.81659609,1.38420285,-4.200798941,-13.40739014,-2.762120361,-10.64526978,-2.81659609,1.38420285,-4.200798941,-0.05419703095,-0.04132324999,-0.01287378096,2.873418336,2.768514004,0.1049043316,0.8168683417,0.6023485078,0.2145198338,12.8628943,19.79343964,-6.930545334,0,0,0,0,0,0,4.781710425,4.442432934,0.3392774912,0.1060431,0.18,-0.0739569,0.1120819,0.1,0.0120819,0.3967028,0.05,0.3467028
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n08/v001,v001,C1_elevator_neg0p8,elevator,delta_e,-0.8,0.8,0.8630863422,high,0.8630863422,0.313305542,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9887916,0.15,0.8,3.848034536,3.8731468,-0.02511226474,-0.07585163458,-0.2191733588,0.1433217242,1.14188725,0.9718568188,0.1700304313,-8.817801764,-2.215638315,-6.602163449,-47.90573175,-41.91912288,-5.986608864,-4.400949899,-1.021425693,-3.379524206,0.4555198188,0.6151884269,-0.1596686081,0.02523026465,0.2975864898,-0.2723562251,-12.9393572,-2.561802624,-10.37755457,-3.205586957,-3.009717576,-0.195869381,-1.343820101,-1.205601207,-0.1382188938,-47.15696708,-42.27587395,-4.88109313,-0.5590941924,0.07773943621,-0.6368336286,-0.07225102455,0.01856201687,-0.09081304142,4.893910737,4.870433324,0.02347741347,-12.9393572,-2.561802624,-10.37755457,4.893910737,4.870433324,0.02347741347,-0.0661737035,-0.1681065271,0.1019328236,2.441174693,2.443032027,-0.001857334688,0.5039023783,0.5029402151,0.000962163151,16.93376924,23.61234428,-6.678575047,0,0.295,-0.295,0,0,0,3.952426089,3.900510033,0.05191605521,0.3301035,0.03,0.3001035,0.1191184,0.105,0.0141184,0.3421639,0.06,0.2821639
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n08/v002,v002,C1_elevator_neg0p8,elevator,delta_e,-0.8,0.8,0.8978844662,high,0.8978844662,0.2679724809,roll_angle,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9550913,0.15,0.8,3.918619942,3.840728925,0.07789101722,-0.4150934627,-0.03882526488,-0.3762681978,1.079242774,0.7993154034,0.2799273705,-0.9290481406,3.761146083,-4.690194223,-43.29164146,-23.8175674,-19.47407406,6.66811535,0.3250213596,6.34309399,-0.6728235904,0.4562656387,-1.129089229,-0.1498381865,0.1779901088,-0.3278282954,-16.00914627,-4.024464606,-11.98468167,-2.883713758,-3.014220497,0.1305067389,-1.257893883,-1.201307237,-0.05658664602,-44.64082939,-36.52499759,-8.115831798,0.6921765677,0.1922662407,0.4999103271,0.2422368247,0.09925208879,0.1429847359,8.659514776,1.892823614,6.766691163,-16.00914627,-4.024464606,-11.98468167,8.659514776,1.892823614,6.766691163,-0.3139408028,-0.035364092,-0.2785767108,2.57818903,2.507723422,0.07046560816,0.564204825,0.4744575299,0.08974729511,15.77513672,22.45620067,-6.681063948,0,0.22,-0.22,0,0,0,4.229708915,3.97682896,0.2528799554,0.03167159999,0.045,-0.01332840001,0.1102854,0.1,0.0102854,0.0254623,0.04,-0.0145377
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n08/v003,v003,C1_elevator_neg0p8,elevator,delta_e,-0.8,0.8,0.787925963,high,0.787925963,0.3986235894,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.8803467,0.15,0.8,3.709342323,3.677842761,0.03149956237,0.1002742695,-0.4257145053,0.5259887747,1.079378671,0.8006611334,0.2787175376,-16.30945883,-3.738219945,-12.57123888,-39.1717154,-16.63845601,-22.5332594,-7.906920389,-6.463436215,-1.443484174,-0.6307149507,0.4864143154,-1.117129266,-0.2029586116,0.1505774057,-0.3535360172,-22.28350506,-6.600891446,-15.68261361,-2.973083467,-2.376254849,-0.5968286181,-1.128325198,-0.83563688,-0.292688318,-42.42584749,-22.39023091,-20.03561657,0.571835539,0.3264630795,0.2453724594,0.03237571507,0.1538800222,-0.1215043071,3.639247701,4.713298692,-1.074050991,-22.28350506,-6.600891446,-15.68261361,3.639247701,4.713298692,-1.074050991,0.06399775278,-0.367564845,0.4315625978,2.661108493,2.626971196,0.03413729709,0.7369722232,0.6051691135,0.1318031097,15.49405736,19.65045615,-4.156398788,0,0,0,0,0,0,4.417119393,4.214198879,0.2029205138,0.05015640001,0.2,-0.1498436,0.1369332,0.135,0.001933200012,0.05015640001,0.035,0.01515640001
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/v001,v001,C1_elevator_neg1p0,elevator,delta_e,-1,1,0.8542973325,high,0.8542973325,0.3240123262,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.7680967,0.15,0.7680967,2.972420588,3.090765546,-0.118344958,0.04243363555,-0.1485955331,0.1910291686,1.033737161,0.9905312101,0.04320595095,-9.634986999,-2.834577333,-6.800409665,-43.32036726,-32.28844695,-11.03192031,-4.26443327,0.7300700446,-4.994503315,0.3217653573,0.4784390015,-0.1566736442,-0.03883237324,0.1843806691,-0.2232130424,-12.2439861,-3.469273306,-8.774712791,-3.361453099,-2.304750449,-1.05670265,-1.307250822,-0.8748093292,-0.4324414926,-49.4993092,-40.78542714,-8.713882053,-0.6619698884,-0.2133280838,-0.4486418046,-0.09043501615,-0.02894065375,-0.0614943624,3.086967309,7.509381174,-4.422413865,-12.2439861,-3.469273306,-8.774712791,3.086967309,7.509381174,-4.422413865,0.0352317407,-0.1386137771,0.1738455178,2.624130047,2.431369596,0.1927604516,0.9563625622,0.8861896892,0.07017287302,20.24111436,21.73977142,-1.49865706,0.0143117,0.185,-0.1706883,0,0,0,4.115353245,4.22258769,-0.1072344447,0.007877200007,0.105,-0.09712279999,0.1069606,0.1,0.006960600003,0.3014348,0.36,-0.05856519999
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/v002,v002,C1_elevator_neg1p0,elevator,delta_e,-1,1,0.878233227,high,0.878233227,0.2942143054,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.7895217,0.15,0.7895217,3.244187498,3.213860819,0.03032667903,0.09767036764,-0.02934226456,0.1270126322,1.14576748,0.8968852795,0.2488822006,-8.914096621,0.5699298079,-9.484026428,-45.35553129,-30.25928944,-15.09624185,-6.752088952,2.239577672,-8.991666624,-0.5925722117,0.2790375071,-0.8716097188,-0.04540990719,0.0676527985,-0.1130627057,-12.44684793,-3.300384662,-9.146463267,-3.143647984,-2.819836261,-0.3238117238,-1.205954668,-1.155914932,-0.05003973655,-51.70831436,-38.15828616,-13.5500282,-0.7636338299,-0.131852296,-0.6317815338,-0.1323802541,-0.00346528887,-0.1289149652,-1.386744088,6.606261184,-7.993005272,-12.44684793,-3.300384662,-9.146463267,-1.386744088,6.606261184,-7.993005272,0.07238641217,-0.03918215872,0.1115685709,2.564398252,2.533034344,0.03136390826,1.055967527,0.8139288816,0.2420386456,15.76314529,21.69862712,-5.935481825,0,0.155,-0.155,0,0,0,4.457918119,4.194072367,0.2638457513,0.1326987,0.305,-0.1723013,0.1199117,0.1,0.0199117,0.2710922,0.465,-0.1939078
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/v003,v003,C1_elevator_neg1p0,elevator,delta_e,-1,1,0.7259195367,medium,0.7259195367,0.4621082855,yaw_angle;lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.7857587,0.15,0.7857587,3.275190461,3.176321759,0.09886870212,0.2360490573,-0.2814065475,0.5174556048,1.062695616,0.8635472479,0.1991483683,-16.25485902,-3.870040193,-12.38481883,-43.9304709,-30.72902,-13.2014509,-10.27996886,-3.867041562,-6.412927303,-0.5697715075,0.6375936585,-1.207365166,-0.1909858471,0.2766564889,-0.4676423359,-19.76655037,-5.013096045,-14.75345432,-3.142137545,-2.897700373,-0.2444371715,-1.280820302,-1.161365913,-0.1194543885,-52.3060681,-40.91169023,-11.39437787,-0.7845190655,0.1788381311,-0.9633571966,-0.1411699359,0.07026761095,-0.2114375468,0.1574157747,6.968624632,-6.811208858,-19.76655037,-5.013096045,-14.75345432,0.1574157747,6.968624632,-6.811208858,0.1880012665,-0.287140511,0.4751417775,2.5518442,2.47645024,0.07539396085,0.9720314522,0.7740131078,0.1980183443,17.20040844,23.20416357,-6.003755131,0,0.23,-0.23,0,0,0,4.439166723,4.142854347,0.2963123762,0.0417853,0.05,-0.008214699995,0.0948765,0.11,-0.0151235,0.3218558,0.03,0.2918558
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v001,v001,C1_elevator_pos0p2,elevator,delta_e,0.2,0.2,0.8051772778,high,0.8051772778,0.3800813991,roll_angle;lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9771581,0.15,0.8,4.281907548,4.484230191,-0.202322643,0.2100007855,-0.2439873765,0.453988162,0.9891050653,0.9393230731,0.0497819921,-8.018751071,5.264648214,-13.28339928,-11.94797785,8.720009197,-20.66798705,-5.531833141,-0.6091764398,-4.922656701,-0.6951130816,0.5105197616,-1.205632843,-0.139884513,0.153801171,-0.293685684,-20.79327929,-1.204083319,-19.58919597,-2.543782866,1.02516659,-3.568949456,-0.6374183873,0.2604240632,-0.8978424505,-5.352735538,10.57402884,-15.92676438,0.8015692218,0.2839699802,0.5175992416,0.2833453309,0.1456484715,0.1376968593,5.346944993,5.873358402,-0.5264134094,-20.79327929,-1.204083319,-19.58919597,5.346944993,5.873358402,-0.5264134094,0.08362997537,-0.2211392892,0.3047692645,2.806811122,3.004525206,-0.1977140845,0.5427178207,0.6230178847,-0.08030006408,21.21858472,22.73002695,-1.511442222,0.02964359999,0.08,-0.05035640001,0,0,0,4.487355657,4.734080515,-0.246724858,0.0548835,0.11,-0.0551165,0.1646102,0.255,-0.0903898,0.029798,0.03,-0.0002020000026
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v002,v002,C1_elevator_pos0p2,elevator,delta_e,0.2,0.2,0.9315200247,high,0.9315200247,0.2174666133,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.967401,0.15,0.8,3.88254182,3.849698393,0.03284342699,0.3335928865,0.008077441579,0.3255154449,0.9463014601,0.9675065105,-0.02120505033,-7.705895793,-2.37772927,-5.328166523,-18.07414514,-12.23931007,-5.834835069,-10.17812736,2.784697804,-12.96282516,-0.465365902,0.2276994442,-0.6930653463,-0.1264364433,0.06939686647,-0.1958333097,-8.329464441,-1.880741281,-6.44872316,-1.633399793,-1.629909071,-0.003490722002,-0.7120159299,-0.7045062801,-0.00750964983,-19.51529998,-14.00479015,-5.510509829,-0.43142829,-0.1619948215,-0.2694334685,-0.0800501599,-0.03335056521,-0.0466995947,-3.109926155,5.459359197,-8.569285353,-8.329464441,-1.880741281,-6.44872316,-3.109926155,5.459359197,-8.569285353,0.2018297013,-0.02336621621,0.2251959175,2.523122049,2.53687512,-0.01375307131,0.5316964443,0.5948023393,-0.06310589499,20.27100114,23.89609784,-3.625096695,0.1300667,0.605,-0.4749333,0,0,0,4.086599709,4.029828283,0.05677142645,0.06022540001,0.21,-0.1497746,0.0663061,0.06,0.006306100003,0.3483394,0.355,-0.006660599999
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v003,v003,C1_elevator_pos0p2,elevator,delta_e,0.2,0.2,0.8572438034,high,0.8572438034,0.320450637,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0290435,0.15,0.8,4.333536145,4.403154449,-0.06961830334,0.4196748647,-0.07896133836,0.498636203,0.9070065785,1.163880089,-0.2568735104,-7.907874577,-0.995868075,-6.912006502,-7.616265518,-6.465287791,-1.150977726,-10.18977589,2.282099527,-12.47187542,-0.48623929,0.1805743312,-0.6668136212,-0.0226547385,0.04933387689,-0.07198861539,-14.21626686,-4.852707002,-9.363559861,-1.581663404,-1.380307859,-0.2013555449,-0.4728367693,-0.370271331,-0.1025654382,1.227816004,5.623517368,-4.395701364,0.375238065,0.1422449211,0.2329931439,0.09522263671,0.06726438625,0.02795825046,0.9557509471,6.641556474,-5.685805527,-14.21626686,-4.852707002,-9.363559861,0.9557509471,6.641556474,-5.685805527,0.2092476138,-0.1002941039,0.3095417177,2.779601006,2.805586911,-0.02598590489,0.4150832651,0.654054991,-0.2389717259,22.72693776,23.25967707,-0.5327393102,0.1505527,0.45,-0.2994473,0,0,0,4.382252771,4.438110522,-0.05585775128,0.08436049999,0.32,-0.2356395,0.1320127,0.225,-0.0929873,0.02553199999,0.045,-0.01946800001
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v001,v001,C1_elevator_pos0p4,elevator,delta_e,0.4,0.4,0.907296561,high,0.907296561,0.254670916,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0477045,0.15,0.8,4.403558394,4.095932091,0.3076263032,0.3661374029,-0.108804654,0.4749420569,0.9861526785,0.9767344954,0.009418183127,-1.535212051,-0.6804560253,-0.8547560261,-11.53872837,4.396434475,-15.93516284,-10.62551783,0.5958249752,-11.22134281,0.8650904556,0.1677105231,0.6973799326,0.1350233968,0.04922973191,0.08579366493,-1.721948816,-2.094351757,0.3724029407,-1.056432095,-1.036115807,-0.02031628838,-0.4679857854,-0.2647513861,-0.2032343992,-6.70829251,8.964254196,-15.67254671,-0.2841122192,0.0556771621,-0.3397893813,-0.05150550308,0.01590085964,-0.06740636272,-2.481825377,4.744528708,-7.226354085,-1.721948816,-2.094351757,0.3724029407,-2.481825377,4.744528708,-7.226354085,0.2088954959,-0.1050824495,0.3139779454,2.761540804,2.601175854,0.1603649503,0.5222188784,0.5425155758,-0.02029669743,19.21437021,32.28959787,-13.07522767,0,0.485,-0.485,0,0.14,-0.14,4.350437452,4.099415869,0.2510215834,0.3996146,0.07,0.3296146,0.0551319,0.22,-0.1648681,0.339325,0.115,0.224325
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v002,v002,C1_elevator_pos0p4,elevator,delta_e,0.4,0.4,0.8222804947,high,0.8222804947,0.3611774334,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1020218,0.15,0.8,4.518736514,4.381692172,0.1370443426,0.3196986156,-0.3752387485,0.6949373641,1.014332738,0.8264678635,0.1878648747,9.899039727,1.132077998,8.76696173,-16.54494612,12.81848003,-29.36342615,-4.923240747,-2.61375548,-2.309485268,1.247041015,0.2209615659,1.026079449,0.1206054493,0.08816096854,0.03244448077,-9.3136449,-1.246232116,-8.067412784,-1.818737225,0.8624341376,-2.681171363,-0.4802503316,0.1652568426,-0.6455071742,0.4859362685,19.96158923,-19.47565296,-0.6715909725,0.0898952159,-0.7614861884,-0.01263087803,0.03993009112,-0.05256096914,7.825267004,4.941580282,2.883686722,-9.3136449,-1.246232116,-8.067412784,7.825267004,4.941580282,2.883686722,0.1352491248,-0.2819764545,0.4172255793,2.602390265,2.748761762,-0.1463714973,0.3036937182,0.3716657732,-0.06797205494,24.68109089,36.61216527,-11.93107438,0.296354,0.405,-0.108646,0,0.19,-0.19,4.336400037,4.29212258,0.0442774564,0.4188897,0.045,0.3738897,0.1767916,0.055,0.1217916,0.4188897,0.05,0.3688897
C0_frozen_neutral,1,0.6,0.531,heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v003,v003,C1_elevator_pos0p4,elevator,delta_e,0.4,0.4,0.8311034125,high,0.8311034125,0.3511894536,roll_angle;lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1120829,0.15,0.8,4.203083182,4.530994828,-0.3279116455,-0.0688426792,-0.06173399509,-0.007108684105,1.069387142,0.9069117203,0.1624754219,-4.770955063,4.809515059,-9.580470122,-19.57542168,8.829315038,-28.40473672,6.377078888,4.718202578,1.65887631,-1.337507501,0.3444767126,-1.681984214,-0.5481277595,0.08173926309,-0.6298670226,-28.63355374,-3.154061349,-25.47949239,-1.936860687,0.7519307384,-2.688791425,-0.5957262994,0.2513621037,-0.8470884031,-6.768426236,10.94892377,-17.71735001,0.9918400725,0.2715246929,0.7203153796,0.3701986503,0.1435873214,0.2266113289,15.3159115,7.356731795,7.959179707,-28.63355374,-3.154061349,-25.47949239,15.3159115,7.356731795,7.959179707,-0.1429223195,-0.09447157943,-0.04845074004,2.493004909,2.762007058,-0.2690021487,0.3512215294,0.4657406703,-0.1145191409,23.04422686,30.56594112,-7.52171426,0.4082515,0.27,0.1382515,0,0.025,-0.025,3.961528188,4.319797134,-0.3582689467,0.0838324,0.105,-0.0211676,0.1723471,0.145,0.02734710001,0.0895634,0.035,0.0545634
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v001,v001,C1_elevator_pos0p6,elevator,delta_e,0.6,0.6,0.8878533473,high,0.8878533473,0.2816010169,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0915723,0.15,0.8,4.183548241,3.961834328,0.2217139132,0.2572945951,-0.2359064274,0.4932010225,0.9985471651,0.9352435293,0.06330363582,7.122201915,0.9532458662,6.168956049,-9.340494695,13.25821509,-22.59870978,-4.89536243,-0.6114839333,-4.283878497,0.7780931047,0.3528214386,0.425271666,-0.05769517563,0.1209085474,-0.178603723,-14.57464772,-3.788108849,-10.78653887,-1.343075944,-1.275608329,-0.06746761525,-0.4111243435,-0.480523727,0.06939938344,-2.306118421,12.01013943,-14.31625786,-0.457364136,0.1753510582,-0.6327151942,0.06417754621,0.09087564313,-0.02669809693,6.880950202,4.907129123,1.973821079,-14.57464772,-3.788108849,-10.78653887,6.880950202,4.907129123,1.973821079,0.08463351342,-0.1804855627,0.2651190761,2.527333568,2.485827823,0.04150574517,0.4038048505,0.4416506235,-0.03784577303,29.61202546,42.79370104,-13.18167559,0.340511,0.54,-0.199489,0,0.295,-0.295,4.033485229,3.907130742,0.1263544875,0.5212637,0.145,0.3762637,0.0839165,0.055,0.0289165,0.5092609,0.035,0.4742609
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v002,v002,C1_elevator_pos0p6,elevator,delta_e,0.6,0.6,0.9815281188,high,0.9815281188,0.1114887644,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1104501,0.15,0.8,4.380087973,4.109956665,0.2701313085,0.2645280939,-0.01571062276,0.2802387166,1.01242469,0.9363570635,0.07606762684,2.289355489,0.6875628148,1.601792674,-11.19417131,12.39649817,-23.59066949,-11.25017503,1.252557097,-12.50273213,0.6826482483,0.1965262355,0.4861220128,-0.02223956576,0.08034178421,-0.10258135,-9.781120234,-1.932020378,-7.849099856,-1.527079194,-1.300581591,-0.2264976026,-0.5582017296,-0.5549965856,-0.003205143993,-4.890087253,9.956374791,-14.84646204,-0.4292862728,0.08885058842,-0.5181368612,-0.03443564867,0.04835033179,-0.08278598046,-2.476261499,2.245438296,-4.721699795,-9.781120234,-1.932020378,-7.849099856,-2.476261499,2.245438296,-4.721699795,0.1087424549,-0.02329725009,0.132039705,2.588781923,2.54250165,0.04628027304,0.3915660082,0.4202282091,-0.02866220098,27.55136906,40.48687871,-12.93550965,0.3207377,0.55,-0.2292623,0,0.255,-0.255,4.149158478,3.976670449,0.1724880287,0.5160785,0.095,0.4210785,0.08447210001,0.035,0.04947210001,0.4505164,0.06,0.3905164
