candidate_id,split,surface_axis,replay_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,final_phi_mae_deg,final_theta_mae_deg,final_psi_mae_deg,primary_antisym_residual,claim_boundary
SCL_elevator_s0p55,heldout,elevator,10,0.1104128844,0.4388252524,0.1149631594,9.857165399,19.56694575,4.840028884,0.6282455427,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,all,all,174,0.2697988946,0.5001730059,0.2082219058,15.75872352,11.88356893,18.10555985,0.3562221274,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,train,all,144,0.2664782053,0.5129695561,0.2139199401,15.94186616,11.74665606,17.69447077,0.4233636852,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,heldout,all,30,0.2857382037,0.4387495651,0.1808713408,14.87963882,12.54075072,20.07878742,0.4495042335,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p6,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,all,all,174,0.2718515895,0.4998573034,0.2083640832,15.76710011,12.09623382,18.12591242,0.3701448073,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,all,elevator,57,0.1680349214,0.4694639271,0.1729188418,9.834205513,19.88266335,7.160013537,0.3442799087,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,train,all,144,0.2680828568,0.5126741676,0.2144723123,15.93870227,11.97701579,17.7122068,0.4447857193,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,train,elevator,47,0.1765810038,0.4764427558,0.1871461403,9.824841116,19.76111039,7.61874193,0.4940676731,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,heldout,all,30,0.2899415067,0.4383363554,0.1790445836,14.94340972,12.66848035,20.11169936,0.4388810404,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,heldout,elevator,10,0.1278683342,0.436663432,0.1060505391,9.878218179,20.45396228,5.00399009,0.5472715418,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p65,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,all,all,174,0.2737058413,0.4995055583,0.2082841488,15.79162848,12.21033513,18.15392081,0.403432328,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,all,elevator,57,0.1736952689,0.4683901787,0.1726748316,9.909081603,20.2309726,7.245512824,0.4441424708,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,train,all,144,0.2694532602,0.5123551017,0.2148282961,15.94493136,12.14648278,17.73690184,0.4763186722,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,train,elevator,47,0.1807796866,0.4754651924,0.1882368141,9.84392598,20.28032839,7.694403308,0.5886665317,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,heldout,all,30,0.2941182305,0.4378277495,0.1768722418,15.05577467,12.5168264,20.15561185,0.4067849467,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,heldout,elevator,10,0.1403985056,0.4351376143,0.09953351354,10.21531303,19.99900044,5.135727551,0.4509832607,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p7,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,all,all,174,0.2752217925,0.499119254,0.2078515437,15.82664024,12.26562016,18.19151999,0.4325787974,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,all,elevator,57,0.1783229095,0.4672109341,0.1713542476,10.0159596,20.39973743,7.360289268,0.531581879,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,train,all,144,0.2705467037,0.5120183172,0.2148596055,15.95804596,12.26755288,17.76981969,0.5007435178,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,train,elevator,47,0.1841298114,0.4744333419,0.1883327408,9.884106879,20.65126656,7.795258017,0.6619410686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,heldout,all,30,0.2976622189,0.4372037506,0.1742128471,15.19589279,12.2563431,20.21568138,0.3737658605,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,heldout,elevator,10,0.1510304708,0.4332656173,0.09155532948,10.6356674,19.21755052,5.315936149,0.351926002,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p75,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,all,all,174,0.2757553797,0.4928231213,0.2093301207,15.71353264,11.83718734,16.9124161,0.3044129146,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,all,rudder,58,0.245625167,0.4706034519,0.1561503985,13.77058915,6.358606597,6.327780471,0.1041219158,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,train,all,144,0.2724159289,0.5052625478,0.2153948273,15.85715969,11.73125276,16.50156005,0.3809711741,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,train,rudder,48,0.2382597854,0.4672390218,0.1589666331,13.83763796,6.121406625,6.441081726,0.1796661355,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,heldout,all,30,0.2917847439,0.4331138739,0.1802195287,15.02412278,12.34567331,18.88452515,0.4346527491,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p4,heldout,rudder,10,0.2809789988,0.4867527167,0.1426324726,13.44875484,7.497166461,5.783934445,0.3142953933,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,all,all,174,0.2736023264,0.4958616035,0.2089349402,15.73058813,11.83279147,17.3269203,0.3236906744,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,all,rudder,58,0.239166007,0.4797188985,0.154964857,13.82175564,6.345418993,7.571293067,0.1619551953,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,train,all,144,0.2702939372,0.5083969869,0.2148479297,15.8865183,11.71641381,16.90526754,0.3960706877,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,train,rudder,48,0.2318938104,0.4766423389,0.15732594,13.92571381,6.076889774,7.652204194,0.2249646764,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,heldout,all,30,0.2894825944,0.4356917631,0.1805525907,14.98212331,12.39140424,19.35085355,0.4285874531,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p45,heldout,rudder,10,0.2740725503,0.4944863844,0.1436316587,13.32275642,7.63435924,7.18291966,0.2960995054,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,all,all,174,0.2712931242,0.4986216932,0.2084885585,15.75719186,11.85830279,17.78513157,0.3430510434,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,all,rudder,58,0.2322384003,0.4879991677,0.1536257121,13.90156682,6.421952932,8.945926889,0.2200363023,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,train,all,144,0.2679876521,0.511303599,0.2142641191,15.92863527,11.72947281,17.36441074,0.4110177956,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,train,rudder,48,0.2249749551,0.4853621753,0.1555745082,14.05206472,6.116066751,9.029633792,0.269806,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,heldout,all,30,0.2871593901,0.4377485454,0.1807658681,14.93426347,12.47668669,19.80459159,0.4391827321,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p5,heldout,rudder,10,0.2671029374,0.5006567312,0.1442714908,13.1791769,7.8902066,8.544133752,0.3278853422,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,all,all,174,0.2697988946,0.5001730059,0.2082219058,15.75872352,11.88356893,18.10555985,0.3562221274,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,train,all,144,0.2664782053,0.5129695561,0.2139199401,15.94186616,11.74665606,17.69447077,0.4233636852,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,heldout,all,30,0.2857382037,0.4387495651,0.1808713408,14.87963882,12.54075072,20.07878742,0.4495042335,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p531,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,all,all,174,0.2688735856,0.5010520172,0.2080671215,15.7641799,11.89608629,18.2983204,0.3635015937,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,all,rudder,58,0.2249797846,0.4952901397,0.1523614009,13.92253093,6.535303437,10.48549337,0.2813879532,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,train,all,144,0.265536467,0.5139273824,0.2137206119,15.95629111,11.75505037,17.89328118,0.4307123382,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,train,rudder,48,0.2176214,0.4932335255,0.1539439867,14.13503222,6.192799442,10.61624512,0.3288896279,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,heldout,all,30,0.2848917547,0.4392502644,0.1809303675,14.84204609,12.5730587,20.24250865,0.4557303975,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p55,heldout,rudder,10,0.260300031,0.5051618882,0.144764989,12.90252478,8.179322614,9.857884954,0.3775283384,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,all,all,174,0.2664101081,0.5031358837,0.2077038592,15.80648084,11.90766599,18.80428312,0.3823792007,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,all,rudder,58,0.2175893521,0.5015417393,0.1512716141,14.04943376,6.57004253,12.00338152,0.338020774,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,train,all,144,0.2629969836,0.5162514242,0.2132543873,16.0152667,11.7578155,18.41220605,0.4497921285,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,train,rudder,48,0.2100029498,0.5002056509,0.152545313,14.31195899,6.201094837,12.17301972,0.3861289987,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,heldout,all,30,0.2827931055,0.4401812895,0.1810613243,14.80430872,12.62694831,20.68625306,0.4717645408,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p6,heldout,rudder,10,0.2540040835,0.5079549635,0.1451578594,12.78931265,8.340991457,11.18911817,0.4256307683,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,all,all,174,0.2639414796,0.5049400769,0.2073939257,15.90479481,11.88702909,19.33757268,0.4041469389,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,all,rudder,58,0.2101834667,0.5069543187,0.1503418136,14.34437566,6.508131841,13.60325021,0.4033239887,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,train,all,144,0.2604364141,0.5182988981,0.2128522143,16.11793965,11.72828191,18.95405158,0.4725218457,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,train,rudder,48,0.202321241,0.5063480725,0.1513387941,14.61997785,6.112494068,13.79855632,0.4543181503,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,heldout,all,30,0.2807657943,0.4408177351,0.1811941403,14.88169955,12.64901554,21.17847397,0.487268796,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_rudder_s0p65,heldout,rudder,10,0.24792215,0.5098643002,0.1455563075,13.02148514,8.407193154,12.6657809,0.4721435339,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_combined_accepted_surface_scales,all,all,174,0.2653702475,0.4934685156,0.1937571674,11.77315732,11.07162589,14.37485976,0.2496519649,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_combined_accepted_surface_scales,all,aileron,59,0.3796977007,0.5312133122,0.2522596614,11.56016771,6.868867214,27.95078592,0.1428582285,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_combined_accepted_surface_scales,all,elevator,57,0.1736952689,0.4683901787,0.1726748316,9.909081603,20.2309726,7.245512824,0.4441424708,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_combined_accepted_surface_scales,all,rudder,58,0.239166007,0.4797188985,0.154964857,13.82175564,6.345418993,7.571293067,0.1619551953,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_combined_accepted_surface_scales,train,all,144,0.2628689951,0.5057279349,0.2001734003,11.86620068,10.92370444,14.02095513,0.3419023584,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_combined_accepted_surface_scales,train,aileron,49,0.3719507576,0.5632474757,0.2535958012,11.7884513,6.696883587,26.32805678,0.212075867,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
