split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
heldout,rudder,1,peak_r_rad_s,1,1,1.459282254,-0.6960673696,,0.3816074421,1.361189884,-1.113593994,,0.1237979449,,0.2578094972
heldout,rudder,1,r_impulse_rad,1,1,0.6227270752,-0.02226349652,,0.3002317893,0.531282919,-0.3583575182,,0.08646270043,,0.2137690889
heldout,rudder,1,psi_change_deg,1,1,28.18265732,-4.973020396,,11.60481846,27.43504627,-18.87921078,,4.277917745,,7.326900717
heldout,rudder,1,roll_coupling_phi_change_deg,1,1,-19.06292533,-24.07750306,,-21.5702142,2.407982848,-5.078931666,,-1.335474409,,-20.23473979
heldout,rudder,1,response_dy_m,1,1,-0.2670101382,0.002309786392,,-0.1323501759,-0.1012796593,-0.2713006911,,-0.1862901752,,0.05393999926
high_confidence_all,aileron,0.2,peak_p_rad_s,5,5,-0.5358330103,0.02550289154,,-0.2551650594,-0.166641653,0.7493368135,,0.2913475803,,-0.5465126397
high_confidence_all,aileron,0.2,p_impulse_rad,5,5,-0.1973181673,0.02435892129,,-0.08647962299,-0.09051534728,0.3341217887,,0.1218032207,,-0.2082828437
high_confidence_all,aileron,0.2,phi_change_deg,5,5,-12.3908551,-3.095722944,,-7.743289023,-10.68336024,8.39639059,,-1.143484825,,-6.599804199
high_confidence_all,aileron,0.2,yaw_coupling_psi_change_deg,5,5,6.25224852,5.805579907,,6.028914214,9.81598363,2.75109176,,6.283537695,,-0.254623481
high_confidence_all,aileron,0.2,response_dy_m,5,5,0.01422642238,0.0408926372,,0.02755952979,-0.0219311512,-0.100149655,,-0.0610404031,,0.08859993289
high_confidence_all,aileron,0.4,peak_p_rad_s,3,3,-0.4215562569,0.4958077826,,0.03712576284,-0.8098372247,1.134106398,,0.1621345868,,-0.125008824
high_confidence_all,aileron,0.4,p_impulse_rad,3,3,-0.2197526378,0.1672951034,,-0.02622876716,-0.3441038966,0.505218839,,0.08055747123,,-0.1067862384
high_confidence_all,aileron,0.4,phi_change_deg,3,3,-19.72715431,4.412066907,,-7.657543703,-19.81428713,16.74043449,,-1.536926318,,-6.120617385
high_confidence_all,aileron,0.4,yaw_coupling_psi_change_deg,3,3,5.814141307,6.671245781,,6.242693544,15.73120891,-5.450653463,,5.140277725,,1.102415819
high_confidence_all,aileron,0.4,response_dy_m,3,3,0.1102920406,-0.01572566473,,0.04728318796,-0.03221762545,-0.1673784736,,-0.0997980495,,0.1470812375
high_confidence_all,aileron,0.6,peak_p_rad_s,5,4,-0.8133065945,-0.1485211898,,-0.4809138922,-1.185224864,1.387042155,,0.1009086457,,-0.5818225379
high_confidence_all,aileron,0.6,p_impulse_rad,5,4,-0.3921991165,0.01134116342,,-0.1904289765,-0.5188948716,0.6286258106,,0.05486546953,,-0.2452944461
high_confidence_all,aileron,0.6,phi_change_deg,5,4,-27.76507772,2.86415237,,-12.45046267,-35.5773261,26.81686907,,-4.380228515,,-8.070234159
high_confidence_all,aileron,0.6,yaw_coupling_psi_change_deg,5,4,9.803560868,2.744744553,,6.27415271,17.33133081,-7.3874081,,4.971961355,,1.302191355
high_confidence_all,aileron,0.6,response_dy_m,5,4,-0.1195059537,-0.1569968053,,-0.1382513795,0.1148123504,0.09323471372,,0.1040235321,,-0.2422749115
high_confidence_all,aileron,0.8,peak_p_rad_s,2,5,-1.070008138,0.269701181,,-0.4001534784,-1.619234558,1.679934841,,0.03035014166,,-0.4305036201
high_confidence_all,aileron,0.8,p_impulse_rad,2,5,-0.3312841969,0.1379210711,,-0.09668156289,-0.6057965889,0.6834666537,,0.03883503243,,-0.1355165953
high_confidence_all,aileron,0.8,phi_change_deg,2,5,-29.59611668,10.98839427,,-9.303861204,-43.57962335,33.10872785,,-5.235447749,,-4.068413455
high_confidence_all,aileron,0.8,yaw_coupling_psi_change_deg,2,5,5.458098432,11.87082994,,8.664464186,22.38937943,-13.58038497,,4.404497227,,4.259966959
high_confidence_all,aileron,0.8,response_dy_m,2,5,0.3062324788,-0.37589776,,-0.03483264056,-0.1284573994,0.01688234082,,-0.0557875293,,0.02095488874
high_confidence_all,aileron,1,peak_p_rad_s,3,4,-1.67979206,0.8094782362,,-0.4351569117,-2.056080707,1.953670858,,-0.05120492426,,-0.3839519874
