fan_branch,W_layer,primitive_family,latency_case,entry_source,outcome_class,evidence_role,feedback_mode,row_count,cluster_count,cluster_strategy
four_fan_branch,W1,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,859,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,856,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,5,1,rank_cases_no_clustering
four_fan_branch,W1,lift_entry,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1201,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,654,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,202,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,624,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,1843,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,4157,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,5,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4181,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,13,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,850,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,865,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,654,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,202,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,624,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,143,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,1825,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,4175,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4181,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,858,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,857,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,8,1,rank_cases_no_clustering
four_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,2,1,rank_cases_no_clustering
four_fan_branch,W1,recovery,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,654,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,202,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,623,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,1019,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,1939,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,4061,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,29,1,rank_cases_no_clustering
four_fan_branch,W1,recovery,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,3280,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,77,1,rank_cases_no_clustering
four_fan_branch,W1,recovery,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,886,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,829,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,recovery,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,27,1,rank_cases_no_clustering
four_fan_branch,W1,recovery,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1118,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,663,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,194,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,613,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2302,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3698,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W0,energy_retaining_bank,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
single_fan_branch,W0,energy_retaining_bank,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,939,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,776,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,energy_retaining_bank,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W0,energy_retaining_bank,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,3,1,rank_cases_no_clustering
single_fan_branch,W0,glide,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,664,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,193,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,18,1,rank_cases_no_clustering
single_fan_branch,W0,glide,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,592,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2320,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3680,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4305,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,24,1,rank_cases_no_clustering
single_fan_branch,W0,glide,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,944,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,771,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,glide,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
single_fan_branch,W0,glide,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,664,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,193,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,613,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2320,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3680,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
single_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,944,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,771,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,3,1,rank_cases_no_clustering
single_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,663,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,193,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,18,1,rank_cases_no_clustering
single_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,591,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2320,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3680,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4305,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,24,1,rank_cases_no_clustering
single_fan_branch,W0,lift_entry,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,944,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,771,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,lift_entry,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
single_fan_branch,W0,lift_entry,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,662,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,194,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,612,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2302,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3698,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,11,1,rank_cases_no_clustering
single_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,939,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,776,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,5,1,rank_cases_no_clustering
single_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,662,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,194,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,612,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2297,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3703,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
single_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,940,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,775,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W0,recovery,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,669,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,187,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W0,recovery,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,607,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,946,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2425,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3575,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,64,1,rank_cases_no_clustering
single_fan_branch,W0,recovery,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,3295,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,85,1,rank_cases_no_clustering
single_fan_branch,W0,recovery,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,962,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,753,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W0,recovery,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,35,1,rank_cases_no_clustering
single_fan_branch,W0,recovery,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1113,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,660,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,197,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,613,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2130,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3870,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
