split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v002,delta_a,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.725,1.0823677,1.290642349,2.108427114,1.420726837,4.710417808,1.292569008,0.1175970542,-0.3233775944,-0.1493676386,-0.05780575637,5.274364078,-9.250332022,-11.29424269,5.42881891,2.348973593,0.3933098855,6.173089697,3.017096198,-0.4288900342,4.138176561,4.882447348,-0.7442707869,0.2405464789,0.9086690845,-0.6681226056,1.027416952,1.849616871,-0.8221999196,0.9492309791,1.708861851,-0.7596308719,4.027747989,2.639707403,1.388040586,0.6133384591,26.87017888,-4.048805156,-17.72800981,5.51384903,22.83678118,35.20291964,17.72800981,1.853579405,0.3160643476,1.416708789
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v003,delta_a,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.83,0.9818075,1.272739399,2.114917808,1.423615413,4.255640126,1.151906954,0.4092625696,-0.02664041542,0.2916436193,-0.1494250112,4.988581296,-3.69869605,-11.12677494,4.474139993,2.434484085,0.39889738,4.814976461,2.745963292,0.1037512039,3.201400594,3.542237062,-0.3408364682,0.3195662768,0.6310454843,-0.3114792074,1.024718033,1.319864209,-0.2951461761,1.043705648,1.344320765,-0.3006151166,3.124177082,2.683789012,0.4403880694,-18.78840597,18.56658251,-9.119510994,13.9057042,3.086858431,6.29617572,21.31151281,13.9057042,1.019143676,0.6746554953,0.6577620315
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v001,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.9,1.0758268,1.283204271,2.061511191,1.334663445,4.815856667,1.243848703,0.4147788579,-0.2881914098,0.692069868,-0.3882244749,3.119124286,-7.944749086,-9.997764435,5.193714288,2.571823496,0.3991207051,5.634226963,2.464577642,0.1513858239,3.910510017,4.351022692,-0.440512675,0.5103123048,0.4030664512,0.1072458536,0.9355427395,1.183277621,-0.2477348812,0.8696034896,1.099877434,-0.2302739448,4.179937326,3.677093706,0.5028436195,-3.711371631,11.33872171,-11.4002047,6.901268606,-11.17711828,17.87662356,11.33872171,8.120661614,0.4740317119,1.01821339,0.9115462685
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v002,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.815,0.9967666,1.267463612,2.088574859,1.422043247,4.398220142,1.216011624,0.008405389119,-0.2600679965,0.1387394592,-0.5135604193,10.02235889,-5.15610033,-9.676485808,4.828495928,2.344719816,0.3937386504,5.236163173,2.696715788,0.09967426274,3.561032316,3.968699561,-0.4076672451,0.2561449574,0.608140929,-0.3519959717,1.028304597,1.322368984,-0.2940643877,1.031640302,1.326658602,-0.2950182999,3.463013127,3.00120436,0.4618087667,-21.57323367,7.077638364,-13.40341716,-0.6857514129,-3.211349081,20.36739224,10.02235889,5.15610033,0.5103586279,0.6675014428,0.9703824373
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v003,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.205,1.2184706,1.254737076,2.028113426,1.471693762,4.933257559,0.4682021014,0.5739770054,-0.5881221731,0.6676870415,-0.263958955,1.475574717,2.777077899,-3.148064162,5.230391863,2.309878406,0.386380953,5.273483429,2.200688403,0.3656041932,3.975654786,4.018746352,-0.04309156587,0.2817649794,0.1725749766,0.1091900028,1.085312809,1.106089569,-0.02077675972,0.8907172722,0.907768779,-0.0170515068,3.663141864,3.633291973,0.02984989047,-5.374721323,4.497791079,-24.72551238,18.57862008,-10.59301232,8.488452063,4.497791079,18.57862008,0.5881221731,0.9662400297,0.3161871072
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v001,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.14,1.2070033,1.258313533,2.171033123,1.410196473,5.036438971,0.9791761963,0.6612200186,-0.1036682508,0.9606722205,-0.02141460113,2.060582142,2.045825755,-7.313373862,4.942546671,2.351780161,0.3958065916,5.263410285,2.855155133,0.2653440049,3.684233138,4.005096752,-0.3208636133,0.1807470382,0.6841220107,-0.5033749725,1.014389882,1.144852468,-0.1304625867,0.8404201394,0.948508151,-0.1080880116,3.631969527,3.498351851,0.1336176758,-8.34280506,14.94481847,-23.59337407,8.420705519,-4.340198513,29.16903895,14.94481847,18.93004687,0.2947432575,1.216720187,0.7286247271
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v002,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.905,1.036621,1.284462484,2.152899005,1.479043853,4.387099644,1.01530479,0.2269751954,-0.05944369837,0.1115837411,-0.03039413201,6.773804189,-1.78836857,-6.948703984,4.947324021,2.310428374,0.3811185244,5.200431086,3.058491357,0.110574903,3.662861537,3.915968602,-0.2531070653,0.1575293693,0.9055923521,-0.7480629828,1.097925329,1.36846895,-0.2705436214,1.059138613,1.320124665,-0.2609860512,3.33616635,2.861569203,0.4745971478,-17.21667651,18.84545211,-22.4591944,-12.03453864,-6.004940046,31.41826203,18.84545211,12.07502281,0.5293440157,0.7168535848,0.9374713648
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v003,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,0.9926451001,1.301599333,2.107468569,1.421006539,4.288758755,1.59893706,0.1573907277,-0.584969034,0.08467571188,-1.354375883,5.698875936,-3.816454402,-15.82473956,4.487254543,2.862297187,0.3998307682,5.093854432,1.907602275,0.04953584385,3.18565521,3.792255099,-0.6065998888,0.7548286176,-0.1998662938,0.9546949114,1.021175771,1.371470695,-0.3502949244,1.028742066,1.381632464,-0.352890398,3.119595373,2.765101079,0.3544942945,-25.87016937,-10.74640572,6.033449177,-6.641884126,-19.48928547,-6.605320236,15.99978692,6.984156525,1.249731257,0.7173736308,1.354375883
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v001,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.9,1.0500486,1.291909542,2.117788752,1.49618384,4.414274096,1.524925633,0.1634080737,-0.610354413,-0.006809759951,-1.258935931,6.135036318,-1.458582734,-13.46743282,4.530775157,2.911483951,0.3956740664,5.40871065,2.074650479,0.07072307088,3.238865615,4.116801108,-0.8779354926,0.7936951989,-0.04313827252,0.8368334714,1.100509773,1.425460769,-0.3249509955,1.048056036,1.357518851,-0.3094628149,2.943059384,2.888049393,0.05500999092,-17.51568855,4.563222452,-1.28578721,-17.1785374,-14.65818077,0.6654649235,14.59655684,17.30425373,1.201551891,1.1913177,1.258935931
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v002,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.015,1.208116,1.298578114,2.084116643,1.466549041,4.873794063,0.946006866,0.1501616821,-0.5139613306,-0.04826711038,-0.9063394865,4.688846842,-3.847885731,-9.349205899,5.719947229,2.856747758,0.3909494629,6.451118058,2.448983091,0.06058759877,4.421369115,5.152539944,-0.7311708291,0.7726311151,0.3648664475,0.4077646676,1.075599578,1.405961442,-0.3303618641,0.890311508,1.163763614,-0.2734521057,4.110608824,3.664780406,0.4458284174,0.9048434752,23.38395194,-14.6820033,-9.936424327,-19.6058715,18.88760497,23.38395194,11.76194392,1.064711731,0.6667388331,0.9063394865
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v003,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.07,1.1980419,1.346096168,2.072324724,1.415998344,5.095306856,0.9129228613,0.4398924231,-0.3413586022,1.075514996,-0.2493716403,5.211889416,0.05535375977,-7.97271164,5.561092847,2.280424895,0.393244074,5.958359234,3.035867208,0.07938573968,4.214996679,4.612263066,-0.397266387,0.2081001714,0.9635424847,-0.7554423132,1.02275427,1.336612604,-0.3138583343,0.8536882307,1.115664322,-0.2619760914,4.121221297,3.450710438,0.6705108583,9.013667156,41.19813537,-25.04856794,-15.16459635,-3.152172315,43.10593856,41.19813537,15.16459635,1.124455845,1.075514996,1.556047727
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v001,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,0.9262745,1.255361964,2.142913578,1.36264245,5.035049288,0.5128370599,0.3886707001,-0.2339409622,0.1736769078,0.319487963,7.147997076,-6.561116871,-3.040424915,5.067908033,1.902276561,0.3888749607,5.454405571,2.653441051,0.1274879809,3.812546069,4.199043607,-0.3864975383,-0.2406370169,0.510527473,-0.7511644899,0.9737674892,1.235154469,-0.2613869798,1.051273126,1.33346483,-0.2821917043,3.915252985,3.399610099,0.5156428856,3.529309473,5.88600554,-25.43258703,-27.66189712,10.5674384,10.29995078,7.147997076,27.66189712,0.2339409622,1.841424725,0.5065819655
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v002,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.885,1.0192806,1.280720958,2.089828746,1.465539996,4.406768506,1.483498221,0.2074599408,-0.3788604167,0.2651840659,-0.7448684321,4.398401597,-1.965452543,-11.30870455,4.86376342,2.715784682,0.3948555892,5.347966939,2.363548131,0.0865164569,3.583042461,4.067245981,-0.4842035193,0.6259559362,0.2737193858,0.3522365503,1.070684406,1.379023539,-0.3083391323,1.050431458,1.352938081,-0.3025066231,3.346497287,2.949366611,0.3971306762,-15.74524538,-0.9266829102,-27.5396741,-21.83542374,-15.17325349,6.913984186,9.381796722,22.39729956,0.8220383116,1.518028161,0.7448684321
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v003,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.815,0.9734895,1.270287695,2.105802823,1.42766913,4.315324495,1.16355464,0.2945629045,-0.1529464314,0.2767167009,-0.6503797206,10.70961309,-1.275824477,-9.614433582,4.542061804,2.265686791,0.3921730125,5.06504435,2.614153108,0.03313056809,3.271774109,3.794756655,-0.5229825457,0.1598839673,0.5083502852,-0.3484663178,1.035496118,1.394538562,-0.3590424444,1.06369521,1.432515258,-0.3688200483,3.15961987,2.72115577,0.4384641,-24.18524443,0.8437257528,-23.1361189,-23.82368119,-0.431587488,15.06445041,10.70961309,24.07948312,0.7746390932,1.542420052,0.8864813891
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v001,delta_e,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.825,0.9905348,1.260222456,2.109456951,1.361200226,4.458924631,1.148706123,0.6029728916,-0.3546935061,0.660531523,-0.1548549812,0.9068360385,-2.358692128,-9.271652763,4.702507674,2.658431657,0.3973274292,5.008244464,2.359377113,-0.01412229464,3.442285218,3.748022008,-0.3057367899,0.5489747055,0.2499201621,0.2990545434,0.963872797,1.375322521,-0.4114497238,0.9730832243,1.388464616,-0.4153813917,3.571306534,2.725194964,0.8461115698,7.297465139,4.904951371,-27.62931122,-28.92491636,-7.476867734,7.935886884,4.904951371,29.05592737,0.6562374978,1.866794745,0.6439934095
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v002,delta_e,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.895,0.9606345,1.291660599,2.127159891,1.428937272,4.666534081,1.244659035,0.3301757974,-0.4093723556,0.03687467719,-0.05078149444,-0.08775699285,-4.611634261,-10.89714232,5.083796672,2.577256442,0.389329774,5.374881122,2.296723883,0.2092135132,3.792136073,4.083220524,-0.2910844509,0.4500965512,0.1695639925,0.2805325588,1.039607498,1.219723759,-0.1801162607,1.082209205,1.269706386,-0.187497181,3.647661333,3.347660069,0.3000012636,1.887475287,8.417426945,-31.21730658,-31.66806405,-6.078131093,4.519414722,8.423220277,31.66830817,0.934369221,2.012190323,0.7437084169
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v003,delta_e,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,0.9002428,1.285017943,2.106265707,1.425857264,4.807391878,0.7382388946,0.192767945,-0.4022845596,0.02853755658,-0.2247543866,3.530014577,-6.707934364,-5.65291765,5.071201199,2.293282338,0.3945912545,5.214537965,2.296888712,0.1166989745,3.786183256,3.929520022,-0.1433367662,0.1870166315,0.1906230055,-0.003606374009,1.03126601,1.30915829,-0.27789228,1.14554208,1.454228003,-0.3086859234,3.671393434,3.00156219,0.6698312441,-9.168108746,2.821418462,-31.95146851,-42.35309082,-6.536048614,4.766919986,3.530014577,42.35309082,0.4022845596,2.935434207,0.5303266761
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v001,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.085,1.1582275,1.285790321,2.158732486,1.51976779,4.32832947,1.633065638,0.3849788424,-0.2929272313,0.4326030028,0.01264093103,1.457342404,1.344111707,-12.55830458,4.962879949,2.655551998,0.3999101442,4.829877316,2.770918915,0.2422008111,3.677089628,3.544086995,0.1330026331,0.496819512,0.6121864283,-0.1153669163,1.119857646,1.277566979,-0.157709333,0.9668719192,1.103036302,-0.1361643831,3.283533083,2.774090951,0.5094421321,0.7452163246,17.42964544,-18.48816972,26.37136224,-8.623548477,34.71679152,17.42964544,26.37136224,0.4778620659,0.6702385829,0.9536987236
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v002,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.115,1.2235262,1.282793782,2.159627869,1.476834456,4.705662391,1.408103958,0.3834665667,-0.1764698239,0.7849250568,-0.06239093233,5.668022829,0.8957215197,-11.18779271,4.804133797,2.401385167,0.3955419192,5.012105815,3.045720908,0.1409466337,3.521340015,3.729312033,-0.2079720181,0.241757298,0.8860930392,-0.6443357412,1.081292537,1.335887823,-0.2545952856,0.883751028,1.09183426,-0.2080832315,3.256602532,2.791635622,0.4649669104,10.94571917,26.11063981,-6.109056955,22.18565713,0.02494533931,50.04805382,26.11063981,24.90073966,0.4362413932,0.8718379551,1.010372899
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v003,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.835,1.0417531,1.252379435,2.153923145,1.444431172,4.274863766,1.425909351,-0.1121676182,-0.1356236237,-0.4330498889,-0.4526823944,4.130788867,-8.720585437,-10.99917211,4.949360529,2.710705804,0.3953545879,5.269397476,2.620849749,0.1572786647,3.696981094,4.017018041,-0.320036947,0.556782659,0.4669266045,0.08985605451,1.049076584,1.287152507,-0.2380759232,1.007029961,1.235563885,-0.2285339235,3.524033565,3.120856323,0.4031772416,-11.91715158,11.94262958,1.085197092,20.36635898,-10.68597872,21.39311106,11.94262958,20.36635898,0.5028909719,0.9703340868,1.016449516
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v001,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.205,1.3457425,1.270497224,2.029425194,1.517316341,5.016441143,1.098798745,0.4068490146,-0.2525640793,0.7616775944,-0.5207140821,6.614946802,4.674087859,-8.670639544,5.056225149,2.427017979,0.3832884239,4.987336853,2.716929362,0.02912806862,3.785727925,3.716839629,0.06888829599,0.3975927846,0.6875041677,-0.2899113831,1.134027917,1.488188272,-0.3541603553,0.8426782366,1.105849204,-0.2631709672,3.338302231,2.497560086,0.8407421451,26.37636473,19.36654648,-15.1247743,34.96689799,-2.675419074,36.69158338,21.38226577,36.81020969,0.46047335,0.928042131,0.8141240245
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v002,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.085,1.2525404,1.259804964,2.140643801,1.428860962,4.778705997,1.394748451,0.2356659154,-0.597544897,-0.03764286067,-0.4375784358,2.431535485,-7.520661274,-10.70978934,5.225861972,2.669173421,0.3975531739,5.802156228,2.505596997,0.1099200667,3.966057008,4.542351264,-0.5762942555,0.5285296198,0.3649531961,0.1635764237,1.031307788,1.318940895,-0.2876331072,0.8233728733,1.053012658,-0.2296397842,3.845657964,3.443938451,0.4017195127,9.585109962,17.33653054,4.483729141,32.63097798,-12.96307191,24.83931247,17.33653054,32.63097798,0.9378525292,1.289051225,0.8847241497
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v003,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.2,1.2869792,1.282328631,2.106964818,1.500876167,4.995127467,0.9586699574,0.5367020697,-0.3576816705,0.7112576082,-0.3277487039,0.1167780845,3.384245424,-8.146614791,4.787493742,2.539703874,0.3735315124,4.951972441,2.329017742,0.1764729763,3.505165111,3.66964381,-0.1644786994,0.4327390559,0.2220529234,0.2106861325,1.127344654,1.32440319,-0.1970585361,0.8759618292,1.02907894,-0.1531171103,3.109222275,2.770790524,0.3384317509,6.132665455,12.40398046,-15.0397971,39.44661694,-20.13864529,19.63778505,13.47153192,40.51884016,0.3679962668,0.9763733101,0.629084453
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v001,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.085,1.2035389,1.298410627,2.110058664,1.468736773,4.844796409,1.200561159,0.3508928273,-0.4961511479,0.5931603067,-0.9600136514,3.514610966,-1.185133438,-10.07689278,4.997077276,3.035736349,0.3822348473,5.006725248,2.011732671,0.1234915233,3.698666649,3.708314621,-0.009647971652,0.925677685,-0.09832599257,1.024003678,1.086501926,1.34524525,-0.258743324,0.9027559688,1.117741396,-0.2149854267,3.404197049,2.756608597,0.6475884517,14.08858528,2.621197233,-10.5267777,44.17009376,-22.78903016,2.342818404,11.6691742,44.6389527,0.8947518654,1.271203362,0.9600136514
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v002,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.1,1.2531861,1.28320173,2.161255546,1.454716028,4.821647724,1.04542923,0.3509928715,-0.3542090698,0.7201464019,-0.08762675808,6.599247043,2.068861633,-6.709943971,5.074926031,2.449136218,0.398625651,4.752413011,3.167512938,-0.03441070401,3.791724301,3.469211281,0.32251302,0.2878806719,1.006257392,-0.7183767201,1.056090377,1.489126732,-0.433036355,0.8427242988,1.188272622,-0.3455483228,3.590340734,2.32969512,1.260645615,8.496958631,30.19890715,-3.571619014,32.02541129,0.2603639661,56.24021719,32.27592105,35.92659018,0.5109835493,1.339788981,0.9172579971
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v003,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.785,1.16506,1.277641839,2.154560867,1.398024519,4.058948448,0.842070895,0.3489135404,-0.4949033237,0.2330298163,-0.4176725485,-1.171849184,-6.80678744,-8.033870027,5.032754619,2.771694098,0.3926506325,4.715369192,1.86094552,-0.3003847233,3.755112781,3.437727353,0.3173854276,0.6171332319,-0.2936153462,0.910748578,1.005373887,1.698409243,-0.6930353558,0.8629374339,1.457786932,-0.5948494977,3.735041093,2.024086579,1.710954514,-3.073648674,-3.314132094,16.26205046,36.3003978,-11.431759,-7.513076997,8.892748759,36.3003978,0.5103298769,1.270924148,0.4176725485
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v001,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.095,1.1564897,1.2575496,2.060540449,1.473572107,4.678801803,0.0677882929,0.1486365893,0.0236022355,0.3362744312,0.3836519017,2.202999178,0.09528940922,1.579932389,4.618222502,1.819379892,0.3909863151,4.848267607,2.544230912,0.253647633,3.360672902,3.590718007,-0.2300451049,-0.2411605571,0.483690463,-0.7248510201,1.082585792,1.219924474,-0.1373386821,0.9360963547,1.054851137,-0.1187547819,3.104301688,2.943393696,0.1609079921,-17.67836336,11.0400043,12.04846705,43.1846879,12.62851672,20.44528337,11.46473214,43.23165007,0.3428070663,1.57356795,0.3836519017
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v002,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.945,1.0951013,1.38150003,2.08102211,1.403865874,4.428800131,1.125918404,0.4503888454,-0.2613933114,0.4859019119,-0.1366742832,1.03580358,-3.114898044,-9.427178361,4.68456622,2.566996525,0.3884812893,4.74530926,2.318061735,0.07613194095,3.30306619,3.36380923,-0.06074304001,0.4859744154,0.2370396252,0.2489347902,1.015384584,1.327733933,-0.3123493484,0.9272060806,1.212430241,-0.28522416,3.253019833,2.533496469,0.7195233635,14.5016633,13.83427608,5.322449946,44.33247277,-13.88967495,22.33023437,13.83427608,44.43348755,0.3704779734,1.569500771,0.7097935576
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v003,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.93,1.0579267,1.284442407,2.077071481,1.440616408,4.298304547,1.542335991,0.2399421519,-0.01508588357,0.06163299283,-0.7573395609,6.68105389,-2.22425391,-14.15250367,4.209498226,2.735067728,0.3982715929,4.702965986,2.339180104,0.1414835766,2.925055819,3.41852358,-0.4934677608,0.6579962469,0.2621086237,0.3958876232,1.042344815,1.299132831,-0.2567880164,0.9852713001,1.227998907,-0.2427276071,2.806226669,2.631388798,0.1748378716,5.961781464,10.45265208,13.95450276,43.87257603,-15.29695447,16.63320038,10.45265208,43.87257603,0.830093448,1.578314034,0.8270722128
