split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,alignment_window_s,alignment_elapsed_s,alignment_sample_count,alignment_method,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p6,aileron pulse -0.6,v003,delta_a,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1553554,13,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.795,0.8657275,2.077823624,2.107045697,1.228938615,4.527525187,0.6485371223,1.125075654,-0.2805469405,0.9168253553,0.1440642891,-0.5546084366,3.525506293,-5.324548947,5.174762948,2.330765438,0.374883445,5.041353854,2.032816098,0.2754764755,3.096939324,2.96353023,0.1334090936,0.2237197414,-0.07422959888,0.2979493403,0.8540551703,0.9534621398,-0.09940696949,0.9865173168,1.101342096,-0.1148247797,3.626158393,3.108178192,0.5179802005,2.278765019,3.2749889,-15.4979886,22.06428487,-10.92374205,22.77389085,7.508446072,22.06428487,0.552180597,0.9306100784,0.785017469
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v001,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1528062,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.585,0.984933,1.979148747,2.125116858,1.249440306,4.684831911,0.7666880862,0.3761864283,0.03306815279,0.1781181241,0.01978313689,11.75494123,-6.684979695,-4.590609457,5.534608106,1.47394316,0.3859683022,6.492154469,2.289037004,-0.4580581066,3.555459359,4.513005722,-0.9575463632,-0.6511736988,0.163920146,-0.8150938448,0.863472004,1.707498413,-0.8440264089,0.8766809559,1.733618848,-0.8569378921,4.11763131,2.643051196,1.474580114,-21.65276219,-12.63210613,-8.856859365,-9.230791959,16.27187392,7.694082449,24.05691903,11.65589512,1.399038014,0.4986023636,1.238167801
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v002,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.153253,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.795,0.8447436,1.964837929,2.041931259,1.217925903,4.731274265,0.2240518928,0.9002594793,-0.1780547337,0.5808256735,0.5973636387,3.472162899,-3.519740049,1.101038403,5.018837354,1.689214585,0.3971911665,5.030381102,2.487005212,0.3243675036,3.053999425,3.065543173,-0.01154374769,-0.3527166744,0.4450739527,-0.7977906271,0.8207347365,0.8935583993,-0.07282366281,0.9715785198,1.057786528,-0.08620800774,3.721055402,3.430713846,0.2903415562,20.75135199,17.7351821,-0.78430032,14.73503899,3.274628802,47.73611509,17.7351821,14.73503899,0.6303525825,1.106910721,1.195664946
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v003,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1541996,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.76,0.9485252,1.941023493,2.09949675,1.265866407,4.405212336,0.9792976272,0.810902079,-0.3165752358,0.5844996721,-0.1335140958,4.725619191,-1.775033478,-8.860165512,5.072655123,2.092988268,0.3965414455,5.201935856,2.136964592,0.08977179328,3.131631631,3.260912363,-0.1292807327,-0.006508481872,0.03746784147,-0.04397632335,0.8693249619,1.176094614,-0.3067696522,0.9165017038,1.239919207,-0.3234175035,3.602371688,2.77266159,0.8297100977,-7.585828075,12.45821651,-8.674192333,19.56290335,-7.634521512,37.96426356,12.45821651,19.56290335,0.7155348263,0.917288394,1.340575354
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v001,delta_a,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1516183,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.6,0.9630025,1.901606024,2.195259767,1.366572916,4.322671746,1.18517176,0.2031546765,0.05199914356,-0.03762866769,0.038096313,7.947523075,-7.505819604,-8.330111836,5.390146734,1.82748633,0.3979742486,6.096608706,2.175973464,-0.6700319941,3.488540709,4.195002682,-0.7064619726,-0.367773437,-0.01928630354,-0.3484871335,0.9685986671,2.03660491,-1.068006243,1.005811166,2.114849037,-1.109037871,3.601636909,2.059801909,1.541834999,-16.09004995,-22.51850104,-3.065071721,-15.45293835,8.810826209,5.215976122,37.83334732,15.45293835,1.822460968,0.6874629074,1.718802029
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v002,delta_a,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1550726,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.655,0.9689204,1.914795737,2.191052826,1.396561463,4.202850671,1.331835113,0.3359812893,-0.3839457138,0.03145058012,0.1662749814,4.103774417,-7.077510987,-12.13291311,5.335765052,2.231524361,0.3817330365,5.845305824,1.875374316,-0.3701370471,3.420969315,3.930510087,-0.5095407722,0.04047153583,-0.31567851,0.3561500458,1.014828426,1.76669851,-0.7518700837,1.047380596,1.82336806,-0.7759874637,3.370982942,2.22477693,1.146206012,-5.417478905,-17.67800142,-9.727965707,5.820818224,-4.918812905,4.300474801,30.36522013,7.301382313,1.569311627,0.3352030459,1.430352699
heldout,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v003,delta_a,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1558993,20,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.84,0.8679504,1.919101113,2.042833008,1.384408465,3.883013518,0.2104298501,1.172563385,-0.2647379151,0.9626097078,0.2652046074,2.169928472,11.99101009,-1.460874455,4.263955992,1.886991948,0.3945716722,4.246014062,2.011559249,0.3303433983,2.344854879,2.32691295,0.01794192938,-0.1558410603,-0.03127375956,-0.1245673008,0.989836793,1.054065067,-0.06422827394,1.140430136,1.214430072,-0.07399993587,2.368930813,2.207561016,0.1613697977,1.757524408,14.79982838,-12.08168682,22.37052483,-3.336042186,44.11878347,14.79982838,22.59152925,0.6204997248,0.9626097078,1.272274684
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v001,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1567103,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.86,0.8836337,1.944517913,2.161339174,1.281916018,4.416625735,1.008571032,1.118681161,-0.1470870622,0.804144155,0.1008819934,1.396480461,5.270443163,-8.842566813,4.82056062,2.350370329,0.3997456277,4.864008281,2.553885805,0.3542727418,2.876042708,2.919490368,-0.04344766026,0.1890311549,0.3925466309,-0.203515476,0.8821703903,0.9276432762,-0.04547288592,0.9983439861,1.049805226,-0.05146124001,3.260189573,3.147212342,0.1129772305,0.6603583241,13.80537816,-18.08622215,20.0604086,-2.253611022,19.49621311,13.80537816,20.0604086,0.2777192337,0.8169109798,0.613322556
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v002,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1554576,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.895,1.0617054,2.063443213,2.108415866,1.229142701,4.94587869,0.8316309673,1.197578418,0.06092778467,1.133865594,0.0929394802,5.764586013,5.391118734,-6.552663386,5.497763337,1.968941699,0.393150229,5.437616207,3.058722487,0.06176401272,3.434320125,3.374172995,0.06014713016,-0.1394741669,0.9503066209,-1.089780788,0.8359924718,1.167378688,-0.3313862163,0.787405312,1.099531648,-0.3121263359,4.10807542,2.890384268,1.217691152,-0.9079017377,26.11919698,-10.69200308,15.05756924,15.45418483,42.42814759,26.11919698,18.71515778,0.274774659,1.165602567,1.044382984
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v003,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1671279,23,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,0.9205327,1.88980708,2.114572288,1.329759582,3.962936534,0.8613909392,0.9450096015,-0.3585038381,0.8652009239,0.120964428,3.076364295,6.233133586,-7.96273294,4.604303445,2.223720965,0.3996592601,4.531303586,2.489523407,0.2046803463,2.714496365,2.641496506,0.07299985946,0.1091486778,0.3749511196,-0.2658024418,0.9301003215,1.125079235,-0.1949789138,1.01039357,1.222204529,-0.2118109588,2.91849847,2.347831533,0.5706669369,6.947754132,11.21663743,-8.988099574,21.48538014,2.14848333,17.74612636,11.21663743,21.48538014,0.3613143587,0.8812217035,0.515968476
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v001,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1520633,23,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.965,0.9993879,1.893077869,2.115097322,1.481171202,4.060259907,1.293226631,1.119866277,-0.3738957816,0.8704539757,-0.2356705862,-1.73095178,10.80829262,-12.84915536,4.543426591,2.836559546,0.3935763329,4.58089278,2.362192534,0.319369801,2.650348722,2.687814911,-0.0374661891,0.7214622243,0.2470952125,0.4743670117,1.087594869,1.161801401,-0.07420653196,1.088260994,1.162512975,-0.0742519816,2.436889688,2.313489129,0.12340056,14.55885292,-5.055569076,-16.94414978,28.13201657,-14.43060968,-9.194334493,6.428923499,28.13201657,0.4488754994,0.8704539757,0.2356705862
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v002,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1539372,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1,1.0370351,1.946753746,2.159166214,1.451606,4.494920325,1.200214787,0.5811682804,0.1096799243,0.4059389461,-0.05201817939,7.100448519,1.748646684,-9.372509188,5.219928278,2.232753819,0.3927079256,5.451633419,3.005294142,0.3284946136,3.273174532,3.504879672,-0.2317051401,0.07358760548,0.8461279281,-0.7725403227,1.058898074,1.123111386,-0.06421331201,1.021082193,1.083002288,-0.06192009509,3.091113878,3.120687508,-0.02957362968,2.965924784,17.53190158,-15.99351189,16.92191768,10.37693442,27.67213639,17.53190158,17.17781877,0.3670958317,0.7641063453,0.8692165479
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v003,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1502373,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.855,0.9376223,2.101659497,2.134251771,1.352231158,4.334443097,0.7947653169,1.152303013,0.1960454695,1.011826608,0.2163278584,6.886592573,9.101543924,-6.524712447,4.781799027,1.961729906,0.3979715735,4.888004073,2.931262788,0.2193850829,2.680139531,2.786344577,-0.106205046,-0.1725218655,0.7970110165,-0.969532882,0.9542595848,1.132846075,-0.1785864905,1.017744122,1.208211532,-0.1904674095,2.808606351,2.459596795,0.3490095558,-17.21395577,22.13743408,-9.381917372,18.49805571,27.21380641,29.67811407,22.20369448,19.71225845,0.3620643911,1.011826608,0.8691520718
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v001,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1516269,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.785,0.9920358,1.951661543,2.081041094,1.260553706,4.710691213,-0.06931212443,1.058611074,0.1212027415,0.6357360694,0.3999111903,-1.513569107,-0.2214956956,3.48295376,5.122784135,2.095982455,0.3896804604,5.31279124,2.800479017,0.02434521071,3.171122592,3.361129697,-0.1900071054,0.01494136096,0.7194379227,-0.7044965618,0.8708732456,1.236208495,-0.3653352497,0.877864736,1.246132947,-0.3682682114,3.641313598,2.718901957,0.9224116414,6.124630693,9.730858092,-11.49912969,20.80448887,-0.6075353962,7.998032967,16.52767854,20.80448887,0.7657640467,0.8818573828,0.4409236398
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v002,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1535819,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.75,0.9311287,1.928107112,2.099825153,1.322922601,4.429913908,0.752579303,0.8914759023,0.1483393178,0.624440207,-0.003439748306,9.466770053,1.999220399,-6.174070837,4.912439085,1.931252107,0.3986833344,5.016620825,3.114575359,0.01688104398,2.984331974,3.088513714,-0.10418174,-0.1685730459,1.014750206,-1.183323252,0.9242392671,1.306041557,-0.3818022904,0.9926009875,1.402643434,-0.4100424468,3.228960379,2.36478977,0.864170609,-3.955369734,24.64315777,-7.248526821,11.06820288,16.56943823,29.32031812,26.09632182,13.99036069,0.569032222,0.8992540154,1.189045641
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v003,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1536111,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.915,0.9694836,1.982729974,2.10602747,1.359813441,4.689241475,0.7805894611,0.8174661154,-0.09216267203,0.6258616403,0.3212631627,3.738614975,2.465056572,-5.528797921,5.379668088,2.068557841,0.3919340298,5.161009624,2.989496435,0.2770210565,3.396938114,3.17827965,0.2186584636,-0.03746962947,0.8834689647,-0.9209385941,0.9678794114,1.082792385,-0.1149129733,0.9983453164,1.116875401,-0.1185300847,3.509670806,2.935262286,0.57440852,7.949784168,22.35062488,-15.30188543,19.35197768,12.05071856,25.46100577,23.73275346,20.28118329,0.7370776809,1.077314102,0.8426633036
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v001,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1555128,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.84,0.8871667,1.985761364,2.107939823,1.29455849,4.457133453,1.327833847,0.9272595408,-0.6607118122,0.5889158901,-0.13204719,0.4518534442,1.048701399,-12.29582933,5.019190784,2.819541141,0.3914410397,5.112317459,2.374280659,0.3209846283,3.03342942,3.126556095,-0.09312667575,0.7116013181,0.2663408363,0.4452604817,0.9031174503,0.9735738617,-0.07045641142,1.017979429,1.097396759,-0.07941733095,3.358842661,3.211421566,0.1474210949,-0.5019877923,3.08904092,-7.600851008,19.65467766,-7.142466255,-8.938678396,6.279823057,19.65467766,0.8377460608,0.7991709742,0.2654906574
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v002,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1531315,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.885,0.9104441,1.884979697,2.127336203,1.445812434,4.114957449,0.3739800242,1.044685173,-0.206389836,0.7896345848,0.1183916261,5.669383266,10.46738249,-4.332252875,4.540798358,2.124149357,0.3923501869,4.484404938,2.574074105,0.3358516078,2.655818661,2.599425241,0.0563934205,-0.003186846382,0.4467379016,-0.449924748,1.053462248,1.109960827,-0.05649857905,1.157086138,1.219142204,-0.06205606589,2.521038288,2.34190719,0.1791310979,-0.2409353226,6.469589879,-12.00849234,26.33888207,13.747848,-3.208122377,14.39556107,26.33888207,0.5885073922,0.7944833062,0.2997581127
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v003,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1512201,21,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.89,0.9296868,1.947064892,2.151155908,1.32982816,4.35870519,1.372072762,1.095979095,-0.03213105429,1.099284624,-0.1927457009,3.605450735,11.23129245,-11.52533818,4.629272109,2.668992006,0.399066822,4.76108419,2.916758623,0.3115452102,2.682207217,2.814019298,-0.1318120814,0.5178360972,0.7656027147,-0.2477666175,0.9307613377,1.01828295,-0.08752161179,1.001155806,1.09529677,-0.09414096424,2.881734671,2.763494469,0.118240202,-2.499271595,3.591002277,-9.037383572,28.55874261,-0.5624295092,-1.041077871,8.815236486,28.55874261,0.460751994,1.100095822,0.4181590366
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v001,delta_a,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1515452,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.81,0.9202405,1.965712828,2.158166619,1.284462086,4.326384093,2.106086502,0.9443936596,-0.7077231489,0.7890828481,-0.579180208,1.251088549,1.24077362,-18.30254643,4.918041164,3.288423427,0.3872603157,5.254437663,2.644375338,0.2224275846,2.952328335,3.288724834,-0.3363964991,1.130256808,0.4862087195,0.6440480887,0.89720177,1.062034501,-0.1648327311,0.9749644467,1.154083635,-0.1791191879,3.290595755,3.096627116,0.1939686383,-2.796308484,-3.515277839,-2.246808301,19.10569774,-21.62595753,-16.19880516,7.718884337,19.10569774,1.001827052,0.8802961959,0.579180208
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v002,delta_a,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1542036,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.72,0.9281641,2.004857137,2.15201497,1.224967466,4.657628695,1.133590709,0.8011771961,-0.07102734444,0.474384571,0.1436514943,4.441363909,-5.181321332,-9.662094988,5.42881891,2.348973593,0.3933098855,5.446673472,2.931205954,0.03427172618,3.423961773,3.441816335,-0.01785456224,0.1969586222,0.779190984,-0.5822323618,0.8316575804,1.19069574,-0.3590381593,0.8960242918,1.282850457,-0.386826165,4.117033084,2.890592635,1.226440449,0.6133384591,16.85932468,-4.048805156,19.05579563,5.51384903,9.833304729,20.87995927,19.11149379,0.9168037951,1.049484955,0.7621671532
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v003,delta_a,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1527817,14,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.685,0.8290258,1.895502374,2.144820463,1.294214255,4.028560497,1.064857609,1.017445232,-0.0461849904,0.7845947997,-0.0274544398,4.582250819,3.165560899,-10.79349348,4.474139993,2.434484085,0.39889738,4.635907801,2.711368597,0.1167432918,2.578637618,2.740405427,-0.1617678085,0.289663622,0.5665481338,-0.2768845118,0.8953168755,1.177470964,-0.2821540882,1.079962621,1.420306779,-0.3403441584,2.880139634,2.327365609,0.5527740249,-18.78840597,10.21124461,-9.119510994,17.49145096,3.086858431,-4.471768417,15.15706896,17.49145096,0.6890581837,0.7927757288,0.4652547849
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v001,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1517219,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.785,0.9241049,2.008398777,2.111300945,1.185256329,4.653566956,1.243883963,1.150113444,-0.2386515627,1.143669033,-0.120181564,1.074484083,2.028333021,-10.67806155,5.193714288,2.571823496,0.3991207051,5.362183012,2.375512483,0.1912355738,3.185315511,3.353784235,-0.1684687242,0.460522551,0.264211538,0.1963110131,0.7861356238,0.9940207551,-0.2078851313,0.8506995513,1.075657921,-0.2249583692,4.051865117,3.373957956,0.6779071605,-3.711371631,6.166743826,-11.4002047,10.89423837,-11.17711828,13.69442778,6.166743826,11.41566384,0.3308116214,1.149282625,0.7115701187
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v002,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1555877,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.775,0.8411789,1.936276297,2.138550356,1.296696327,4.258009016,1.336570685,0.6656635895,-0.2840372588,0.5267801628,-0.3323598058,7.589045411,-0.06167991385,-11.88689296,4.828495928,2.344719816,0.3937386504,5.02343988,2.513096666,0.2980925878,2.892219631,3.087163583,-0.1949439514,0.2061694596,0.3745463092,-0.1683768496,0.9029576766,0.9986037393,-0.09564606267,1.073443089,1.18714787,-0.1137047811,3.203051158,3.091480095,0.1115710626,-21.57323367,3.337589054,-13.40341716,6.582533274,-3.211349081,12.98387915,7.589045411,7.909520367,0.5744420276,0.8049912867,0.802812568
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v003,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1513494,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.05,1.0671212,1.97301618,2.0516935,1.435104821,4.590446258,0.507456522,1.134889645,-0.2725418628,0.9120024622,-0.1606721631,-1.053014925,10.69057623,-4.520476577,5.230391863,2.309878406,0.386380953,5.145072251,2.006490978,0.358967243,3.257375683,3.172056072,0.08531961129,0.2581849055,-0.04520252245,0.303387428,1.048723868,1.076137578,-0.02741370992,0.9827598479,1.008449254,-0.02568940616,3.10603752,2.947630616,0.1584069048,-5.374721323,-0.3570731303,-24.72551238,20.77860747,-10.59301232,0.01454006258,4.304573169,20.77860747,0.3687031788,0.9325529858,0.2125518472
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v001,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.15635,22,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.035,1.0506533,1.992569529,2.207313754,1.390814841,4.571020347,0.8525649104,1.278108813,0.01701876652,1.386800339,0.01215868089,2.298263202,14.45603109,-6.727158611,4.942546671,2.351780161,0.3958065916,5.019576535,2.741093132,0.3592564891,2.949977143,3.027007007,-0.07702986412,0.1444664073,0.5337793781,-0.3893129707,0.9950082495,1.031558352,-0.03655010245,0.9470376665,0.9818256431,-0.03478797663,2.964776568,2.934402112,0.03037445541,-8.34280506,14.69144745,-23.59337407,13.81871237,-4.340198513,28.53601629,14.69144745,22.93563141,0.1686562421,1.386800339,0.6912016077
