diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.75,0.85,0.09999999999999998,0.8,0.85,0.04999999999999993,0.05,0.0,0.2,0.0,70.218905893862,117.91115553777824,47.69224964391624,2.4193545329580886,2.5744844700641853
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.75,0.85,0.09999999999999998,0.8,0.85,0.04999999999999993,0.05,0.0,0.2,0.0,70.218905893862,117.91115553777824,47.69224964391624,2.4193545329580877,2.5744844700641853
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,20,0.6,0.65,0.050000000000000044,0.7,0.7,0.0,0.1,0.05,0.3,0.05,41.514012483713984,82.18520139012199,40.671188906408005,2.3145993403568204,2.431019469955567
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.6,0.65,0.050000000000000044,0.7,0.7,0.0,0.1,0.05,0.3,0.05,41.514012483713984,82.18730922413478,40.673296740420795,2.3145993403568204,2.431671232032079
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.6,0.65,0.050000000000000044,0.7,0.7,0.0,0.1,0.05,0.3,0.05,41.514012483713984,82.18730922413478,40.673296740420795,2.3145993403568204,2.4316712320320795
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.6,0.65,0.050000000000000044,0.7,0.7,0.0,0.1,0.05,0.3,0.05,41.514012483713984,82.18730922413476,40.67329674042078,2.3145993403568204,2.430422268914408
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.6,0.7,0.09999999999999998,0.65,0.75,0.09999999999999998,0.05,0.1,0.35,0.05,40.120907962571906,85.17771499794905,45.05680703537715,2.2847099941621614,2.416084657925791
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.6,0.7,0.09999999999999998,0.65,0.75,0.09999999999999998,0.05,0.1,0.35,0.05,40.120907962571906,85.18103102749876,45.060123064926856,2.2847099941621614,2.415526497569444
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.6,0.7,0.09999999999999998,0.65,0.75,0.09999999999999998,0.05,0.1,0.35,0.05,40.120907962571906,85.18103102749876,45.060123064926856,2.2847099941621614,2.416460761663463
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.6,0.7,0.09999999999999998,0.65,0.75,0.09999999999999998,0.05,0.05,0.35,0.05,40.120907962571906,88.04021450545,47.91930654287809,2.2847099941621614,2.415553490311775
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.65,0.09999999999999998,0.6,0.65,0.050000000000000044,0.05,0.0,0.4,0.05,30.188558642367155,74.62087917693658,44.43232053456943,2.2463327599528222,2.3452513851516157
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.65,0.09999999999999998,0.6,0.65,0.050000000000000044,0.05,0.0,0.4,0.05,30.188558642367155,76.62087917693658,46.43232053456943,2.2463327599528222,2.345225019607672
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.65,0.09999999999999998,0.6,0.65,0.050000000000000044,0.05,0.0,0.4,0.05,30.188558642367155,76.62087917693658,46.43232053456943,2.2463327599528222,2.345225019607672
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.65,0.09999999999999998,0.6,0.65,0.050000000000000044,0.05,0.0,0.4,0.05,30.188558642367155,76.62087917693658,46.43232053456943,2.2463327599528222,2.345225019607672
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.5,0.6,0.09999999999999998,0.5,0.6,0.09999999999999998,0.0,0.0,0.5,0.1,19.306255583329335,66.18590759377017,46.879652010440836,2.1908337030869207,2.336322745731598
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.6,0.09999999999999998,0.5,0.6,0.09999999999999998,0.0,0.0,0.5,0.1,19.306255583329335,64.18590759377017,44.879652010440836,2.1908337030869207,2.3389807681225396
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.6,0.09999999999999998,0.5,0.6,0.09999999999999998,0.0,0.0,0.5,0.1,19.306255583329335,64.18590759377017,44.879652010440836,2.1908337030869207,2.338980768122539
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.6,0.09999999999999998,0.5,0.6,0.09999999999999998,0.0,0.0,0.5,0.1,19.306255583329335,66.18590759377017,46.879652010440836,2.1908337030869207,2.336322745731598
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.5,0.55,0.050000000000000044,0.5,0.55,0.050000000000000044,0.0,0.0,0.5,0.15,19.996242187027,50.22370773838604,30.22746555135904,2.0434207222881526,2.139730920593269
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.55,0.050000000000000044,0.5,0.55,0.050000000000000044,0.0,0.0,0.5,0.15,19.996242187027,50.24481181310049,30.24856962607349,2.0434207222881526,2.141083404653194
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.55,0.050000000000000044,0.5,0.55,0.050000000000000044,0.0,0.0,0.5,0.15,19.996242187027,50.223707738386054,30.227465551359053,2.043420722288152,2.139730920593269
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.55,0.050000000000000044,0.5,0.55,0.050000000000000044,0.0,0.0,0.5,0.15,19.996242187027,50.244811813100476,30.248569626073476,2.043420722288152,2.141301412355029
